state	year	county	vtd	g2010_VOTE_tv	g2010_VOTE_dv	g2010_VOTE_rv	g2010_USS_tv	g2010_USS_dv	g2010_USS_rv	cd	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd2	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	ld	g2010_STH_dv	g2010_STH_rv	g2010_STH_tv	ld2	g2010_STH_dv2	g2010_STH_rv2	g2010_STH_tv2	ld3	g2010_STH_dv3	g2010_STH_rv3	g2010_STH_tv3	sd	g2010_STS_dv	g2010_STS_rv	g2010_STS_tv	sd2	g2010_STS_dv2	g2010_STS_rv2	g2010_STS_tv2	sd3	g2010_STS_dv3	g2010_STS_rv3	g2010_STS_tv3
"NC"	2010	"Davidson"	"20"	450	59	385	1050	215	813	6	149	902	1051					80		842	842									33		911	911								
"NC"	2010	"Davidson"	"22"	126	35	89	353	86	249	6	69	282	351					81	99	250	349									33		278	278								
"NC"	2010	"Davidson"	"24"	197	62	134	540	153	378	6	114	422	536					81	172	355	527									33		426	426								
"NC"	2010	"Davidson"	"26"	135	27	105	340	88	248	6	57	278	335					80		262	262									33		283	283								
"NC"	2010	"Davidson"	"28"	367	80	282	1049	303	726	12	310	689	1035					81	300	740	1040									33		870	870								
"NC"	2010	"Davidson"	"30"	666	613	50	832	713	101	12	724	93	832					81	720	108	828									33		183	183								
"NC"	2010	"Davidson"	"32"	216	121	93	425	215	196	12	223	183	423					81	225	198	423									33		273	273								
"NC"	2010	"Davidson"	"34"	251	122	128	617	283	313	12	307	282	614					81	286	320	606									33		425	425								
"NC"	2010	"Davidson"	"36"	225	139	86	536	281	247	12	306	208	532					81	325	215	540									33		340	340								
"NC"	2010	"Davidson"	"38"	373	336	36	476	403	68	12	405	63	472					81	406	70	476									33		114	114								
"NC"	2010	"Davidson"	"40"	359	201	156	991	453	526	12	485	461	971					81	554	432	986									33		679	679								
"NC"	2010	"Davidson"	"42"	436	31	399	808	92	692	6	76	731	807					80		674	674									33		708	708								
"NC"	2010	"Davidson"	"44"	960	256	697	1833	434	1363	6	400	1420	1820					80		1378	1378									33		1421	1421								
"NC"	2010	"Davidson"	"46"	502	99	397	1053	218	807	6	190	857	1047					80		820	820									33		845	845								
"NC"	2010	"Davidson"	"48"	355	52	297	965	228	704	12	225	702	962					80		760	760									33		815	815								
"NC"	2010	"Davidson"	"50"	508	55	451	1132	195	908	12	198	896	1130					80		956	956									33		986	986								
"NC"	2010	"Davidson"	"52"	668	124	539	1729	434	1254	6	336	1393	1729					81	496	1221	1717									33		1471	1471								
"NC"	2010	"Davidson"	"54"	282	23	254	586	82	493	6	65	524	589					80		489	489									33		516	516								
"NC"	2010	"Davidson"	"56"	214	28	183	500	75	410	6	67	433	500					80		388	388									33		436	436								
"NC"	2010	"Davidson"	"58"	530	153	369	1187	370	781	6	324	859	1183					81	375	797	1172									33		898	898								
"NC"	2010	"Davidson"	"60"	817	253	555	1399	416	953	6	377	1020	1397					80		996	996									33		1041	1041								
"NC"	2010	"Davidson"	"62"	397	302	93	559	384	163	12	383	155	558					81	391	167	558									33		207	207								
"NC"	2010	"Davidson"	"64"	484	432	52	684	558	120	12	574	113	693					81	560	125	685									33		176	176								
"NC"	2010	"Davidson"	"66"	294	102	191	544	200	331	6	181	364	545					81	202	341	543									33		378	378								
"NC"	2010	"Davidson"	"68"	398	192	203	747	320	407	6	289	454	743					80		389	389	81	101	31	132					33		467	467								
"NC"	2010	"Davidson"	"70"	459	79	378	1006	190	785	6	152	861	1013					81	232	768	1000									33		840	840								
"NC"	2010	"Davidson"	"72"	584	53	526	1027	138	870	12	135	852	1023					80		888	888									33		908	908								
"NC"	2010	"Davidson"	"74"	765	92	667	1446	257	1148	6	202	1248	1450					80		1185	1185									33		1234	1234								
"NC"	2010	"Davidson"	"76"	676	79	594	1282	201	1059	6	152	1130	1282					80		1078	1078									33		1118	1118								
"NC"	2010	"Davidson"	"78"	513	101	406	1248	295	914	12	314	887	1240					81	326	902	1228									33		1043	1043								
"NC"	2010	"Davidson"	"80"	1041	87	952	1901	245	1608	12	260	1579	1899					73		1646	1646									33		1687	1687								
"NC"	2010	"Davidson"	"82"	438	63	372	1081	243	813	6	192	884	1076					80		873	873									33		926	926								
"NC"	2010	"Davidson"	"84"	920	166	752	1801	377	1386	12	372	1374	1794					80		1415	1415									33		1455	1455								
"NC"	2010	"Davie"	"1"	260	80	178	550	155	382	5	166	382	548					79		425	425									34		423	423								
"NC"	2010	"Davie"	"2"	211	49	159	478	143	327	5	127	352	479					79		394	394									34		388	388								
"NC"	2010	"Davie"	"3"	480	86	385	1184	242	924	5	269	904	1173					79		958	958									34		939	939								
"NC"	2010	"Davie"	"4"	324	91	229	676	197	459	5	204	470	674					79		531	531									34		501	501								
"NC"	2010	"Davie"	"5"	490	54	432	1209	194	995	5	227	976	1203					79		1037	1037									34		1033	1033								
"NC"	2010	"Davie"	"6"	350	73	273	782	188	582	5	194	583	777					79		633	633									34		594	594								
"NC"	2010	"Davie"	"7"	336	75	254	803	190	595	5	200	603	803					79		668	668									34		629	629								
"NC"	2010	"Davie"	"8"	391	181	202	793	334	440	5	350	431	781					79		549	549									34		524	524								
"NC"	2010	"Davie"	"9"	390	147	240	1041	345	673	5	376	660	1036					79		800	800									34		742	742								
"NC"	2010	"Davie"	"10"	431	81	348	1188	251	910	5	276	913	1189					79		953	953									34		951	951								
"NC"	2010	"Davie"	"11"	299	52	245	771	117	639	5	125	647	772					79		651	651									34		647	647								
"NC"	2010	"Davie"	"12"	653	133	514	1789	373	1370	5	426	1345	1771					79		1427	1427									34		1411	1411								
"NC"	2010	"Davie"	"13"	665	120	542	1719	373	1319	5	451	1256	1707					79		1343	1343									34		1298	1298								
"NC"	2010	"Davie"	"14"	382	85	292	1004	261	725	5	275	726	1001					79		822	822									34		789	789								
"NC"	2010	"Duplin"	"ALBE"	165	52	112	495	97	384	3	70	412	492					4	156	334	490									10	124	369	493								
"NC"	2010	"Duplin"	"BEUL"	521	166	350	1202	288	899	3	199	890	1120	7	42	33	75	4	430	762	1192									10	373	823	1196								
"NC"	2010	"Duplin"	"CALY"	147	55	92	378	99	278	3	75	300	380					4	214	161	375									10	109	268	377								
"NC"	2010	"Duplin"	"CFRK"	114	14	100	286	52	232	3	30	252	287					4	77	213	290									10	69	217	286								
"NC"	2010	"Duplin"	"CHAR"	416	324	90	555	354	192	7	398	155	553					4	388	167	555									10	366	186	552								
"NC"	2010	"Duplin"	"CHIN"	208	111	92	392	154	231	3	136	247	392					4	185	205	390									10	178	216	394								
"NC"	2010	"Duplin"	"CYRK"	247	85	159	558	129	418	7	223	333	556					4	210	349	559									10	184	378	562								
"NC"	2010	"Duplin"	"FAIS"	312	214	96	606	300	295	7	360	230	590					4	401	202	603									10	332	270	602								
"NC"	2010	"Duplin"	"GLIS"	70	25	45	271	62	200	3	46	216	271					4	94	171	265									10	69	203	272								
"NC"	2010	"Duplin"	"HALL"	265	180	85	520	251	262	7	297	219	516					4	285	238	523									10	272	252	524								
"NC"	2010	"Duplin"	"KENA"	813	610	200	1455	828	614	7	945	495	1440					4	850	596	1446									10	860	579	1439								
"NC"	2010	"Duplin"	"LOCK"	116	40	76	190	55	134	7	83	106	189					4	81	109	190									10	73	116	189								
"NC"	2010	"Duplin"	"MAGN"	377	266	111	535	308	215	7	350	187	537					4	342	192	534									10	323	212	535								
"NC"	2010	"Duplin"	"ROCK"	284	167	116	409	189	218	7	215	192	407					4	234	177	411									10	211	198	409								
"NC"	2010	"Duplin"	"ROSE"	550	358	192	795	419	369	7	500	294	794					4	491	305	796									10	451	338	789								
"NC"	2010	"Duplin"	"SMCA"	179	73	105	493	136	346	7	211	281	492					4	236	266	502									10	167	338	505								
"NC"	2010	"Duplin"	"WALL"	1126	704	417	1978	948	1010	7	1155	825	1980					4	1165	813	1978									10	1044	921	1965								
"NC"	2010	"Duplin"	"WARS"	893	704	187	1431	901	517	7	1015	404	1419					4	908	529	1437									10	954	477	1431								
"NC"	2010	"Duplin"	"WOLF"	165	41	120	628	134	477	3	75	534	627					4	223	399	622									10	201	424	625								
"NC"	2010	"Durham"	"1"	181	159	21	540	464	68	4	465	71	536					30	462	68	530									20	458	69	527								
"NC"	2010	"Durham"	"2"	359	329	28	947	836	93	4	843	98	941					30	819	99	918									20	816	99	915								
"NC"	2010	"Durham"	"3"	224	194	29	776	659	103	4	669	105	774					30	663	103	766									18	531	75	606	20	125	25	150				
"NC"	2010	"Durham"	"4"	210	172	36	895	703	178	4	715	175	890					30	703	175	878									18	606	153	759	20	82	12	94				
"NC"	2010	"Durham"	"5"	402	361	39	750	634	99	4	654	94	748					30	615	92	707									18	538	82	620	20	112	23	135				
"NC"	2010	"Durham"	"6"	269	240	28	868	720	135	4	738	125	863					30	718	130	848									18	459	95	554	20	252	34	286				
"NC"	2010	"Durham"	"7"	220	209	8	827	728	73	4	747	75	822					29	706		706									20	722	74	796								
"NC"	2010	"Durham"	"8"	376	361	13	834	779	44	4	777	54	831					29	749		749									20	748	63	811								
"NC"	2010	"Durham"	"9"	427	356	70	1436	1116	308	4	1156	271	1427					29	1135		1135									20	1108	279	1387								
"NC"	2010	"Durham"	"10"	186	184	2	337	326	8	4	328	8	336					29	317		317									20	328	5	333								
"NC"	2010	"Durham"	"12"	127	124	3	251	242	9	4	246	5	251					29	242		242									20	239	9	248								
"NC"	2010	"Durham"	"13"	241	234	6	383	367	15	4	373	10	383					29	362		362									20	367	12	379								
"NC"	2010	"Durham"	"14"	412	390	21	736	638	92	4	656	81	737					31	626	88	714									20	642	83	725								
"NC"	2010	"Durham"	"15"	268	255	13	423	365	54	4	375	46	421					31	369	42	411									20	379	41	420								
"NC"	2010	"Durham"	"16"	332	263	69	977	702	259	4	712	265	977					29	693		693									18	659	253	912								
"NC"	2010	"Durham"	"17"	553	545	8	854	816	31	4	821	31	852					29	800		800									20	813	31	844								
"NC"	2010	"Durham"	"18"	321	303	14	686	628	52	4	638	51	689					31	616	57	673									20	621	58	679								
"NC"	2010	"Durham"	"19"	524	480	41	1226	1063	151	4	1080	143	1223					31	1029	155	1184									20	1044	153	1197								
"NC"	2010	"Durham"	"20"	261	250	11	927	830	83	4	841	85	926					55	783		783									20	826	87	913								
"NC"	2010	"Durham"	"21"	279	250	24	874	720	139	4	727	142	869					55	691		691									20	714	136	850								
"NC"	2010	"Durham"	"22"	951	918	32	1753	1607	132	4	1632	120	1752					55	1564		1564									20	1607	127	1734								
"NC"	2010	"Durham"	"23"	1091	978	108	2584	2181	377	4	2201	378	2579					55	2161		2161									20	2164	369	2533								
"NC"	2010	"Durham"	"24"	647	422	222	1886	1046	814	4	1097	781	1878					30	1051	791	1842									20	1051	772	1823								
"NC"	2010	"Durham"	"25"	518	234	280	1735	656	1045	4	681	1046	1727					55	892		892									20	627	1057	1684								
"NC"	2010	"Durham"	"26"	232	87	144	780	280	493	4	300	479	779					55	461		461									20	267	490	757								
"NC"	2010	"Durham"	"27"	560	354	205	1481	902	555	4	935	541	1476					29	968		968									18	905	542	1447								
"NC"	2010	"Durham"	"28"	533	236	295	1851	724	1083	4	750	1094	1844					55	1028		1028									20	761	1054	1815								
"NC"	2010	"Durham"	"29"	654	425	225	1745	1001	706	4	1029	710	1739					31	964	741	1705									20	974	728	1702								
"NC"	2010	"Durham"	"31"	550	359	189	1533	896	607	4	928	595	1523					31	856	651	1507									20	880	625	1505								
"NC"	2010	"Durham"	"32"	366	132	234	1085	344	717	4	367	715	1082					31	331	738	1069									20	332	719	1051								
"NC"	2010	"Durham"	"33"	749	602	135	1805	1322	442	4	1335	470	1805					31	1290	469	1759									20	1297	450	1747								
"NC"	2010	"Durham"	"34"	1350	1251	93	3424	3002	370	4	3029	386	3415					31	2932	389	3321									20	2937	382	3319								
"NC"	2010	"Durham"	"35"	1240	931	302	3912	2733	1096	4	2809	1095	3904					31	2698	1111	3809									18	2749	1050	3799								
"NC"	2010	"Durham"	"36"	393	320	72	1128	851	253	4	868	256	1124					30	835	248	1083									18	846	232	1078								
"NC"	2010	"Durham"	"37"	590	332	254	2467	1163	1264	4	1212	1250	2462					30	1133	1280	2413									20	1165	1230	2395								
"NC"	2010	"Durham"	"38"	640	504	134	2016	1430	549	4	1460	558	2018					29	1528		1528									18	1419	539	1958								
"NC"	2010	"Durham"	"39"	507	346	160	1988	1123	841	4	1187	789	1976					29	1271		1271									18	1199	729	1928								
"NC"	2010	"Durham"	"40"	303	275	25	859	735	107	4	745	114	859					29	723		723									20	725	105	830								
"NC"	2010	"Durham"	"41"	386	378	7	804	783	16	4	789	14	803					29	774		774									20	778	13	791								
"NC"	2010	"Durham"	"42"	286	283	1	661	645	13	4	660	4	664					29	647		647									20	652	5	657								
"NC"	2010	"Durham"	"43"	930	651	277	3115	2067	1000	4	2115	988	3103					30	2073	994	3067									18	2034	968	3002								
"NC"	2010	"Durham"	"44"	1004	587	412	3352	1674	1612	4	1730	1614	3344					30	1650	1654	3304									20	1643	1625	3268								
"NC"	2010	"Durham"	"45"	789	484	303	2777	1451	1264	4	1507	1254	2761					30	818	920	1738	55	683		683					20	1423	1283	2706								
"NC"	2010	"Durham"	"46"	538	431	107	1284	954	317	4	965	309	1274					30	920	328	1248									20	934	326	1260								
"NC"	2010	"Durham"	"47"	484	475	7	1042	1012	26	4	1017	23	1040					31	1001	25	1026									20	1011	23	1034								
"NC"	2010	"Durham"	"48"	293	223	66	941	665	257	4	684	254	938					29	713		713									18	676	239	915								
"NC"	2010	"Durham"	"50"	448	338	110	1536	995	513	4	1002	527	1529					30	982	511	1493									18	981	498	1479								
"NC"	2010	"Durham"	"51"	835	667	164	2405	1760	582	4	1797	594	2391					29	1850		1850									18	1757	586	2343								
"NC"	2010	"Durham"	"52"	741	690	49	1456	1296	150	4	1304	149	1453					31	1270	155	1425									20	1291	148	1439								
"NC"	2010	"Durham"	"54"	970	810	153	2582	2032	505	4	2071	516	2587					29	1222		1222	31	840	219	1059					18	2017	497	2514								
"NC"	2010	"Durham"	"55"	858	837	18	1462	1420	32	4	1437	26	1463					29	1413		1413									20	1416	28	1444								
"NC"	2010	"Durham"	"30-1"	898	655	243	2261	1504	726	4	1520	735	2255					31	1461	765	2226									20	1464	747	2211								
"NC"	2010	"Durham"	"30-2"	1287	1117	159	3087	2561	490	4	2593	490	3083					31	2518	497	3015									20	2514	493	3007								
"NC"	2010	"Durham"	"53-1"	442	319	121	1293	853	412	4	883	408	1291					29	934		934									18	868	395	1263								
"NC"	2010	"Durham"	"53-2"	569	392	176	1570	1024	511	4	1066	506	1572					29	1083		1083									18	1028	508	1536								
"NC"	2010	"Edgecombe"	"101"	830	802	25	1134	1000	123	1	1041	94	1135					23	1028	107	1135									3	1055	80	1135								
"NC"	2010	"Edgecombe"	"102"	607	447	157	1336	705	616	1	719	599	1318					23	811	528	1339									3	895	444	1339								
"NC"	2010	"Edgecombe"	"103"	440	284	153	1133	491	628	1	479	651	1130					23	586	557	1143									3	623	516	1139								
"NC"	2010	"Edgecombe"	"104"	399	299	98	991	501	482	1	485	493	978					23	525	465	990									3	636	351	987								
"NC"	2010	"Edgecombe"	"201"	344	222	117	541	292	242	1	280	257	537					23	301	239	540									3	324	216	540								
"NC"	2010	"Edgecombe"	"301"	108	83	24	198	111	85	1	115	84	199					23	132	67	199									3	132	68	200								
"NC"	2010	"Edgecombe"	"401"	190	147	43	297	189	104	1	203	87	290					23	228	67	295									3	219	76	295								
"NC"	2010	"Edgecombe"	"501"	132	96	33	250	129	116	1	139	105	244					23	169	79	248									3	168	82	250								
"NC"	2010	"Edgecombe"	"601"	338	289	48	476	360	114	1	366	111	477					23	375	102	477									3	369	105	474								
"NC"	2010	"Edgecombe"	"701"	577	506	69	778	606	167	1	603	174	777					23	625	153	778									3	616	159	775								
"NC"	2010	"Edgecombe"	"801"	270	166	100	562	245	312	1	233	321	554					23	283	276	559									3	273	282	555								
"NC"	2010	"Edgecombe"	"901"	243	112	128	554	169	379	1	161	384	545					23	218	335	553									3	198	350	548								
"NC"	2010	"Edgecombe"	"1001"	613	456	156	1075	574	483	1	589	479	1068					23	696	380	1076									3	631	436	1067								
"NC"	2010	"Edgecombe"	"1101"	232	152	78	476	214	255	1	214	256	470					23	263	212	475									3	241	233	474								
"NC"	2010	"Edgecombe"	"1201"	1398	1368	30	1713	1617	87	1	1637	79	1716					24	1641	73	1714									3	1616	91	1707								
"NC"	2010	"Edgecombe"	"1202"	668	655	9	779	741	35	1	742	36	778					24	743	34	777									3	742	34	776								
"NC"	2010	"Edgecombe"	"1203"	713	512	200	1382	690	671	1	677	696	1373					24	666	711	1377									3	748	625	1373								
"NC"	2010	"Edgecombe"	"1204"	768	749	19	916	872	42	1	881	39	920					24	879	41	920									3	867	50	917								
"NC"	2010	"Edgecombe"	"1205"	471	469	2	548	537	9	1	544	0	544					24	538	5	543									3	537	6	543								
"NC"	2010	"Edgecombe"	"1301"	227	117	107	519	176	334	1	169	347	516					24	169	348	517									3	231	288	519								
"NC"	2010	"Edgecombe"	"1401"	178	55	122	444	99	337	1	91	347	438					24	95	340	435									3	126	310	436								
"NC"	2010	"Forsyth"	"11"	922	298	619	1749	567	1147	5	604	1157	1761					73		1234	1234									31		1250	1250								
"NC"	2010	"Forsyth"	"12"	600	92	508	1099	206	867	5	227	882	1109					73		919	919									31		934	934								
"NC"	2010	"Forsyth"	"13"	765	251	507	1497	519	941	5	552	944	1496					73		1056	1056									31		997	997	32	41	56	97				
"NC"	2010	"Forsyth"	"14"	415	86	328	855	196	647	5	202	655	857					73		669	669									31		684	684								
"NC"	2010	"Forsyth"	"15"	350	87	261	731	193	515	5	210	525	735					73		557	557									31		573	573								
"NC"	2010	"Forsyth"	"21"	682	119	558	1426	287	1089	5	334	1101	1435					73		1164	1164									31		1184	1184								
"NC"	2010	"Forsyth"	"31"	403	128	274	848	308	528	5	329	526	855					74	190	468	658	72	86	84	170					31		582	582								
"NC"	2010	"Forsyth"	"32"	561	167	393	1118	362	736	5	388	734	1122					72	255	405	660	74	71	373	444					31		676	676	32	78	125	203				
"NC"	2010	"Forsyth"	"33"	466	255	209	886	450	425	12	482	383	885					72	472	382	854	74	2	19	21					32	244	188	432	31		255	255				
"NC"	2010	"Forsyth"	"34"	441	123	314	890	273	595	5	299	599	898					74	250	633	883									31		659	659								
"NC"	2010	"Forsyth"	"42"	537	207	329	1014	400	592	12	413	591	1024					75		427	427	73		182	182	71	88		88	32	427	597	1024								
"NC"	2010	"Forsyth"	"43"	465	174	289	895	326	551	12	321	556	904					73		505	505	71	165		165					32	310	369	679	31		199	199				
"NC"	2010	"Forsyth"	"51"	556	129	423	1228	318	885	5	364	889	1253					75		983	983									31		966	966								
"NC"	2010	"Forsyth"	"52"	262	57	205	666	207	452	5	230	451	681					75		538	538									31		517	517								
"NC"	2010	"Forsyth"	"53"	366	69	294	896	203	675	5	223	688	911					75		737	737									31		733	733								
"NC"	2010	"Forsyth"	"54"	574	152	420	1401	385	996	5	431	982	1413					75		1106	1106									31		1098	1098								
"NC"	2010	"Forsyth"	"55"	596	153	440	1507	397	1092	5	458	1052	1510					75		1183	1183									31		1185	1185								
"NC"	2010	"Forsyth"	"61"	367	121	245	777	238	516	5	258	524	782					73		580	580									31		567	567								
"NC"	2010	"Forsyth"	"62"	418	120	295	951	277	660	5	291	667	958					73		703	703									31		717	717								
"NC"	2010	"Forsyth"	"63"	775	182	590	1624	383	1207	5	423	1224	1647					73		1249	1249									31		1287	1287								
"NC"	2010	"Forsyth"	"64"	222	68	151	490	140	342	5	158	343	501					73		371	371									31		360	360								
"NC"	2010	"Forsyth"	"65"	785	176	605	1712	417	1263	5	468	1262	1730					73		1298	1298									31		1351	1351								
"NC"	2010	"Forsyth"	"66"	445	83	361	851	175	657	5	190	673	863					73		698	698									31		701	701								
"NC"	2010	"Forsyth"	"67"	304	97	205	633	215	394	5	229	407	636					73		432	432									31		449	449								
"NC"	2010	"Forsyth"	"68"	495	115	376	1097	276	789	5	308	793	1101					73		846	846									31		845	845								
"NC"	2010	"Forsyth"	"71"	666	195	466	1567	452	1089	5	490	1095	1585					75		1191	1191									31		1207	1207								
