state	year	parish	ward	precinct	g2006_USH_dv	g2006_USH_rv	g2006_USH_tv	cd	cd2	cd3	g2006_USH_dv3	g2006_USH_rv3	g2006_USH_tv3	g2006_USH_dv2	g2006_USH_rv2	g2006_USH_tv2
"LA"	2006	"Jefferson"	"0"	"190"	389	187	579	2								
"LA"	2006	"Jefferson"	"0"	"191"	370	64	437	2								
"LA"	2006	"Jefferson"	"0"	"192"	368	170	538	2								
"LA"	2006	"Jefferson"	"0"	"193"	442	105	550	2								
"LA"	2006	"Jefferson"	"0"	"194"	454	285	740	2								
"LA"	2006	"Jefferson"	"0"	"195"	408	39	447	2								
"LA"	2006	"Jefferson"	"0"	"196"	426	66	493	2								
"LA"	2006	"Jefferson"	"0"	"197A"	57	2	59	2								
"LA"	2006	"Jefferson"	"0"	"197B"	433	21	454	2								
"LA"	2006	"Jefferson"	"0"	"197C"	0	0	0	2								
"LA"	2006	"Jefferson"	"0"	"198"	163	177	354	3								
"LA"	2006	"Jefferson"	"0"	"199"	179	129	313	3								
"LA"	2006	"Jefferson"	"0"	"2"	35	397	437	1								
"LA"	2006	"Jefferson"	"0"	"20"	17	121	138	1								
"LA"	2006	"Jefferson"	"0"	"200"	384	1	385	2								
"LA"	2006	"Jefferson"	"0"	"201"	435	0	435	2								
"LA"	2006	"Jefferson"	"0"	"202"	162	78	242	2								
"LA"	2006	"Jefferson"	"0"	"203"	176	66	242	2								
"LA"	2006	"Jefferson"	"0"	"204"	265	234	504	2								
"LA"	2006	"Jefferson"	"0"	"205"	373	33	406	2								
"LA"	2006	"Jefferson"	"0"	"21"	16	301	323	1								
"LA"	2006	"Jefferson"	"0"	"210"	31	95	126	1								
"LA"	2006	"Jefferson"	"0"	"211"	18	216	237	1								
"LA"	2006	"Jefferson"	"0"	"212A"	386	5	392	2								
"LA"	2006	"Jefferson"	"0"	"212B"	2	1	3	2								
"LA"	2006	"Jefferson"	"0"	"213A"	95	4	100	2								
"LA"	2006	"Jefferson"	"0"	"213B"	226	81	309	2								
"LA"	2006	"Jefferson"	"0"	"213C"	36	5	41	2								
"LA"	2006	"Jefferson"	"0"	"214A"	96	29	125	2								
"LA"	2006	"Jefferson"	"0"	"214B"	165	9	175	2								
"LA"	2006	"Jefferson"	"0"	"215"	501	226	729	2								
"LA"	2006	"Jefferson"	"0"	"216A"	469	58	528	2								
"LA"	2006	"Jefferson"	"0"	"216B"	304	160	465	2								
"LA"	2006	"Jefferson"	"0"	"217"	488	149	640	2								
"LA"	2006	"Jefferson"	"0"	"22"	13	95	111	1								
"LA"	2006	"Jefferson"	"0"	"225"	162	31	194	2								
"LA"	2006	"Jefferson"	"0"	"226"	70	364	438	1								
"LA"	2006	"Jefferson"	"0"	"227"	54	332	393	1								
"LA"	2006	"Jefferson"	"0"	"228"	43	313	360	1								
"LA"	2006	"Jefferson"	"0"	"229"	29	353	385	1								
"LA"	2006	"Jefferson"	"0"	"23"	22	108	130	1								
"LA"	2006	"Jefferson"	"0"	"230"	41	675	718	1								
"LA"	2006	"Jefferson"	"0"	"231"	81	396	484	1								
"LA"	2006	"Jefferson"	"0"	"232A"	131	35	166	2								
"LA"	2006	"Jefferson"	"0"	"232B"	323	79	403	2								
"LA"	2006	"Jefferson"	"0"	"233"	12	294	310	1								
"LA"	2006	"Jefferson"	"0"	"234"	90	543	644	1								
"LA"	2006	"Jefferson"	"0"	"235"	320	149	471	2								
"LA"	2006	"Jefferson"	"0"	"236"	318	56	378	2								
"LA"	2006	"Jefferson"	"0"	"237"	400	143	545	2								
"LA"	2006	"Jefferson"	"0"	"238"	465	223	689	2								
"LA"	2006	"Jefferson"	"0"	"24"	53	666	725	1								
"LA"	2006	"Jefferson"	"0"	"246"	100	100	203	3								
"LA"	2006	"Jefferson"	"0"	"247"	247	83	334	3								
"LA"	2006	"Jefferson"	"0"	"248"	227	64	292	3								
"LA"	2006	"Jefferson"	"0"	"25"	72	624	704	1								
"LA"	2006	"Jefferson"	"0"	"26"	46	499	548	1								
"LA"	2006	"Jefferson"	"0"	"27"	48	305	360	1								
"LA"	2006	"Jefferson"	"0"	"28"	13	154	169	1								
"LA"	2006	"Jefferson"	"0"	"29"	11	143	160	1								
"LA"	2006	"Jefferson"	"0"	"3"	26	369	398	1								
"LA"	2006	"Jefferson"	"0"	"30"	38	427	470	1								
"LA"	2006	"Jefferson"	"0"	"31"	27	310	343	1								
"LA"	2006	"Jefferson"	"0"	"32"	32	468	506	1								
"LA"	2006	"Jefferson"	"0"	"33"	28	294	324	1								
"LA"	2006	"Jefferson"	"0"	"34"	17	311	332	1								
"LA"	2006	"Jefferson"	"0"	"35"	26	222	251	1								
"LA"	2006	"Jefferson"	"0"	"36"	10	201	213	1								
"LA"	2006	"Jefferson"	"0"	"37"	26	319	349	1								
"LA"	2006	"Jefferson"	"0"	"38"	31	321	356	1								
"LA"	2006	"Jefferson"	"0"	"39"	37	330	372	1								
"LA"	2006	"Jefferson"	"0"	"4"	20	319	343	1								
"LA"	2006	"Jefferson"	"0"	"40"	22	263	287	1								
"LA"	2006	"Jefferson"	"0"	"41"	22	271	296	1								
"LA"	2006	"Jefferson"	"0"	"42"	29	330	363	1								
"LA"	2006	"Jefferson"	"0"	"43"	22	256	279	1								
"LA"	2006	"Jefferson"	"0"	"44"	38	330	370	1								
"LA"	2006	"Jefferson"	"0"	"45"	31	285	320	1								
"LA"	2006	"Jefferson"	"0"	"46"	19	175	196	1								
"LA"	2006	"Jefferson"	"0"	"5"	24	303	330	1								
"LA"	2006	"Jefferson"	"0"	"51"	23	449	476	1								
"LA"	2006	"Jefferson"	"0"	"52"	50	515	568	1								
"LA"	2006	"Jefferson"	"0"	"53"	19	343	363	1								
"LA"	2006	"Jefferson"	"0"	"54"	27	272	300	1								
"LA"	2006	"Jefferson"	"0"	"55"	37	242	282	1								
"LA"	2006	"Jefferson"	"0"	"56"	40	294	337	1								
"LA"	2006	"Jefferson"	"0"	"57"	173	107	285	2								
"LA"	2006	"Jefferson"	"0"	"58"	18	124	142	1								
"LA"	2006	"Jefferson"	"0"	"59"	36	431	470	1								
"LA"	2006	"Jefferson"	"0"	"60"	49	669	723	1								
"LA"	2006	"Jefferson"	"0"	"61"	18	294	318	1								
"LA"	2006	"Jefferson"	"0"	"62"	12	245	260	1								
"LA"	2006	"Jefferson"	"0"	"63"	16	252	270	1								
"LA"	2006	"Jefferson"	"0"	"64"	17	218	238	1								
"LA"	2006	"Jefferson"	"0"	"65"	27	276	304	1								
"LA"	2006	"Jefferson"	"0"	"66"	28	416	449	1								
"LA"	2006	"Jefferson"	"0"	"67"	14	105	120	1								
"LA"	2006	"Jefferson"	"0"	"68"	49	326	378	1								
"LA"	2006	"Jefferson"	"0"	"69"	30	253	287	1								
"LA"	2006	"Jefferson"	"0"	"7"	38	310	351	1								
"LA"	2006	"Jefferson"	"0"	"70"	42	402	451	1								
"LA"	2006	"Jefferson"	"0"	"71"	28	693	726	1								
"LA"	2006	"Jefferson"	"0"	"72"	25	234	261	1								
"LA"	2006	"Jefferson"	"0"	"73"	28	433	464	1								
"LA"	2006	"Jefferson"	"0"	"74"	40	312	357	1								
"LA"	2006	"Jefferson"	"0"	"75"	22	227	251	1								
"LA"	2006	"Jefferson"	"0"	"76"	38	429	471	1								
"LA"	2006	"Jefferson"	"0"	"77"	41	420	465	1								
"LA"	2006	"Jefferson"	"0"	"78"	46	387	438	1								
"LA"	2006	"Jefferson"	"0"	"79"	21	287	312	1								
"LA"	2006	"Jefferson"	"0"	"8"	35	270	307	1								
"LA"	2006	"Jefferson"	"0"	"80"	17	189	207	1								
"LA"	2006	"Jefferson"	"0"	"81"	9	161	172	1								
"LA"	2006	"Jefferson"	"0"	"82"	50	356	410	1								
"LA"	2006	"Jefferson"	"0"	"83"	12	131	144	1								
"LA"	2006	"Jefferson"	"0"	"84"	24	201	228	1								
"LA"	2006	"Jefferson"	"0"	"85"	33	350	392	1								
"LA"	2006	"Jefferson"	"0"	"86"	27	177	209	1								
"LA"	2006	"Jefferson"	"0"	"87"	29	278	310	1								
"LA"	2006	"Jefferson"	"0"	"88"	20	220	243	1								
"LA"	2006	"Jefferson"	"0"	"89"	33	318	355	1								
"LA"	2006	"Jefferson"	"0"	"9"	35	237	278	1								
"LA"	2006	"Jefferson"	"0"	"90"	20	278	300	1								
"LA"	2006	"Jefferson"	"0"	"91"	20	240	264	1								
"LA"	2006	"Jefferson"	"0"	"92"	14	249	268	1								
"LA"	2006	"Jefferson"	"0"	"93"	14	266	284	1								
"LA"	2006	"Jefferson"	"0"	"94"	21	381	404	1								
"LA"	2006	"Jefferson"	"0"	"95"	21	247	272	1								
"LA"	2006	"Jefferson"	"0"	"96"	5	96	101	1								
"LA"	2006	"Jefferson"	"0"	"97"	17	220	239	1								
"LA"	2006	"Jefferson"	"0"	"98"	36	443	481	1								
"LA"	2006	"Jefferson"	"0"	"99"	11	147	159	1								
"LA"	2006	"Jefferson"	"0"	"G001"	63	21	84	2								
"LA"	2006	"Jefferson"	"0"	"G002"	133	38	171	2								
"LA"	2006	"Jefferson"	"0"	"G003"	47	301	351	1								
"LA"	2006	"Jefferson"	"0"	"G004"	103	18	121	2								
"LA"	2006	"Jefferson"	"0"	"G005"	9	181	192	1								
"LA"	2006	"Jefferson"	"0"	"G006"	177	16	193	2								
"LA"	2006	"Jefferson"	"0"	"G007"	368	23	391	2								
"LA"	2006	"Jefferson"	"0"	"G008"	166	28	194	2								
"LA"	2006	"Jefferson"	"0"	"G009"	24	317	351	1								
"LA"	2006	"Jefferson"	"0"	"G010"	35	519	559	1								
"LA"	2006	"Jefferson"	"0"	"G011"	323	57	382	2								
"LA"	2006	"Jefferson"	"0"	"GI001"	242	81	327	3								
"LA"	2006	"Jefferson"	"0"	"H001"	28	349	379	1								
"LA"	2006	"Jefferson"	"0"	"H002"	22	298	321	1								
"LA"	2006	"Jefferson"	"0"	"H003"	22	323	349	1								
"LA"	2006	"Jefferson"	"0"	"H004"	31	465	500	1								
"LA"	2006	"Jefferson"	"0"	"H005"	9	130	140	1								
"LA"	2006	"Jefferson"	"0"	"H006"	11	125	140	1								
"LA"	2006	"Jefferson"	"0"	"H007"	33	262	300	1								
"LA"	2006	"Jefferson"	"0"	"H008"	35	547	583	1								
"LA"	2006	"Jefferson"	"0"	"H009"	18	208	228	1								
"LA"	2006	"Jefferson"	"0"	"K001"	26	559	591	1								
"LA"	2006	"Jefferson"	"0"	"K002"	47	459	512	1								
"LA"	2006	"Jefferson"	"0"	"K003"	46	307	357	1								
"LA"	2006	"Jefferson"	"0"	"K004"	57	513	575	1								
"LA"	2006	"Jefferson"	"0"	"K005"	22	634	659	1								
"LA"	2006	"Jefferson"	"0"	"K006"	76	456	532	1								
"LA"	2006	"Jefferson"	"0"	"K007"	65	567	638	1								
"LA"	2006	"Jefferson"	"0"	"K008"	58	502	567	1								
"LA"	2006	"Jefferson"	"0"	"K009"	23	251	275	1								
"LA"	2006	"Jefferson"	"0"	"K010"	26	268	298	1								
"LA"	2006	"Jefferson"	"0"	"K011"	32	281	316	1								
"LA"	2006	"Jefferson"	"0"	"K012"	42	622	668	1								
"LA"	2006	"Jefferson"	"0"	"K013A"	21	200	222	1								
"LA"	2006	"Jefferson"	"0"	"K013B"	83	11	94	2								
"LA"	2006	"Jefferson"	"0"	"K014"	378	176	557	2								
"LA"	2006	"Jefferson"	"0"	"K015"	181	80	261	2								
"LA"	2006	"Jefferson"	"0"	"K016"	45	315	364	1								
"LA"	2006	"Jefferson"	"0"	"K017"	35	442	481	1								
"LA"	2006	"Jefferson"	"0"	"K018"	58	25	84	2								
"LA"	2006	"Jefferson"	"0"	"K019"	30	481	517	1								
"LA"	2006	"Jefferson"	"0"	"K020"	44	512	563	1								
"LA"	2006	"Jefferson"	"0"	"K021"	210	16	227	2								
"LA"	2006	"Jefferson"	"0"	"K022"	209	4	213	2								
"LA"	2006	"Jefferson"	"0"	"K023"	192	31	224	2								
"LA"	2006	"Jefferson"	"0"	"K024"	81	8	90	2								
"LA"	2006	"Jefferson"	"0"	"K025"	61	400	466	1								
"LA"	2006	"Jefferson"	"0"	"K026"	229	21	250	2								
"LA"	2006	"Jefferson"	"0"	"K027"	124	96	221	2								
"LA"	2006	"Jefferson"	"0"	"K028"	139	81	222	2								
"LA"	2006	"Jefferson"	"0"	"K029"	237	110	347	2								
"LA"	2006	"Jefferson"	"0"	"K030"	135	49	184	2								
"LA"	2006	"Jefferson"	"0"	"K031"	139	5	146	2								
"LA"	2006	"Jefferson"	"0"	"K033"	256	16	272	2								
"LA"	2006	"Jefferson"	"0"	"K034"	21	272	294	1								
"LA"	2006	"Jefferson"	"0"	"K035"	15	307	328	1								
"LA"	2006	"Jefferson"	"0"	"L001"	356	101	462	3								
"LA"	2006	"Jefferson"	"0"	"W001"	148	40	189	2								
"LA"	2006	"Jefferson"	"0"	"W002"	130	8	138	2								
"LA"	2006	"Jefferson"	"0"	"W003"	165	50	216	2								
"LA"	2006	"Jefferson"	"0"	"W004"	137	68	206	2								
"LA"	2006	"Jefferson"	"0"	"W005"	325	143	471	2								
"LA"	2006	"Jefferson"	"0"	"W006"	208	50	259	2								
"LA"	2006	"Jefferson"	"0"	"W007"	270	141	411	2								
"LA"	2006	"Jefferson"	"Early Voting"	"0"	93	870	971	1	2	3	32	17	50	279	166	449
"LA"	2006	"Jefferson"	"Provisional Votes"	"0"	0	4	4	1	2					2	0	2
"LA"	2006	"Jefferson Davis"	"0"	"04A"	13	89	102	7								
"LA"	2006	"Jefferson Davis"	"0"	"04B"	24	98	122	7								
"LA"	2006	"Jefferson Davis"	"0"	"09A"	14	94	108	7								
"LA"	2006	"Jefferson Davis"	"0"	"09B"	89	344	433	7								
"LA"	2006	"Jefferson Davis"	"0"	"1"	125	167	292	7								
"LA"	2006	"Jefferson Davis"	"0"	"10"	63	288	351	7								
"LA"	2006	"Jefferson Davis"	"0"	"11"	26	100	126	7								
"LA"	2006	"Jefferson Davis"	"0"	"12"	73	148	221	7								
"LA"	2006	"Jefferson Davis"	"0"	"13"	121	112	233	7								
"LA"	2006	"Jefferson Davis"	"0"	"14"	31	72	103	7								
"LA"	2006	"Jefferson Davis"	"0"	"15"	35	103	138	7								
"LA"	2006	"Jefferson Davis"	"0"	"16"	106	94	200	7								
"LA"	2006	"Jefferson Davis"	"0"	"17"	27	50	77	7								
"LA"	2006	"Jefferson Davis"	"0"	"18"	45	98	143	7								
"LA"	2006	"Jefferson Davis"	"0"	"19"	155	335	490	7								
"LA"	2006	"Jefferson Davis"	"0"	"2"	46	110	156	7								
"LA"	2006	"Jefferson Davis"	"0"	"20"	40	142	182	7								
"LA"	2006	"Jefferson Davis"	"0"	"21"	73	180	253	7								
"LA"	2006	"Jefferson Davis"	"0"	"22"	4	8	12	7								
"LA"	2006	"Jefferson Davis"	"0"	"23"	148	466	614	7								
"LA"	2006	"Jefferson Davis"	"0"	"3"	35	122	157	7								
"LA"	2006	"Jefferson Davis"	"0"	"5"	149	209	358	7								
"LA"	2006	"Jefferson Davis"	"0"	"6"	87	278	365	7								
"LA"	2006	"Jefferson Davis"	"0"	"7"	73	347	420	7								
"LA"	2006	"Jefferson Davis"	"0"	"8"	92	141	233	7								
"LA"	2006	"Jefferson Davis"	"Early Voting"	"0"	74	260	334	7								
"LA"	2006	"Lafayette"	"0"	"002Y"	69	297	366	7								
"LA"	2006	"Lafayette"	"0"	"002Z"	79	282	361	7								
"LA"	2006	"Lafayette"	"0"	"004Y"	89	206	295	7								
"LA"	2006	"Lafayette"	"0"	"004Z"	71	174	245	7								
"LA"	2006	"Lafayette"	"0"	"028A"	102	300	402	7								
"LA"	2006	"Lafayette"	"0"	"028B"	18	99	117	7								
"LA"	2006	"Lafayette"	"0"	"029Y"	61	353	414	7								
"LA"	2006	"Lafayette"	"0"	"029Z"	82	333	415	7								
"LA"	2006	"Lafayette"	"0"	"030A"	65	302	367	7								
"LA"	2006	"Lafayette"	"0"	"064A"	88	247	335	7								
"LA"	2006	"Lafayette"	"0"	"085Y"	54	439	493	7								
"LA"	2006	"Lafayette"	"0"	"085Z"	51	440	491	7								
"LA"	2006	"Lafayette"	"0"	"087Y"	69	515	584	7								
"LA"	2006	"Lafayette"	"0"	"087Z"	56	487	543	7								
"LA"	2006	"Lafayette"	"0"	"095Y"	75	395	470	7								
"LA"	2006	"Lafayette"	"0"	"095Z"	50	411	461	7								
"LA"	2006	"Lafayette"	"0"	"096Y"	66	317	383	7								
"LA"	2006	"Lafayette"	"0"	"096Z"	58	242	300	7								
"LA"	2006	"Lafayette"	"0"	"097A"	48	164	212	7								
"LA"	2006	"Lafayette"	"0"	"097B"	53	260	313	7								
"LA"	2006	"Lafayette"	"0"	"1"	148	379	527	7								
"LA"	2006	"Lafayette"	"0"	"10"	50	161	211	7								
"LA"	2006	"Lafayette"	"0"	"100"	45	321	366	7								
"LA"	2006	"Lafayette"	"0"	"101"	81	686	767	7								
"LA"	2006	"Lafayette"	"0"	"102"	76	313	389	7								
"LA"	2006	"Lafayette"	"0"	"103"	86	211	297	7								
"LA"	2006	"Lafayette"	"0"	"104Y"	61	337	398	7								
"LA"	2006	"Lafayette"	"0"	"104Z"	48	330	378	7								
"LA"	2006	"Lafayette"	"0"	"105"	87	495	582	7								
"LA"	2006	"Lafayette"	"0"	"106"	83	377	460	7								
"LA"	2006	"Lafayette"	"0"	"107"	69	447	516	7								
"LA"	2006	"Lafayette"	"0"	"108"	96	504	600	7								
"LA"	2006	"Lafayette"	"0"	"109"	67	318	385	7								
"LA"	2006	"Lafayette"	"0"	"11"	208	381	589	7								
"LA"	2006	"Lafayette"	"0"	"12"	153	381	534	7								
"LA"	2006	"Lafayette"	"0"	"13"	126	326	452	7								
"LA"	2006	"Lafayette"	"0"	"14"	116	151	267	7								
"LA"	2006	"Lafayette"	"0"	"15"	99	44	143	7								
"LA"	2006	"Lafayette"	"0"	"16"	69	97	166	7								
"LA"	2006	"Lafayette"	"0"	"17"	102	93	195	7								
"LA"	2006	"Lafayette"	"0"	"18"	207	71	278	7								
"LA"	2006	"Lafayette"	"0"	"19"	233	111	344	7								
"LA"	2006	"Lafayette"	"0"	"20"	176	156	332	7								
"LA"	2006	"Lafayette"	"0"	"21"	103	71	174	7								
"LA"	2006	"Lafayette"	"0"	"22"	91	25	116	7								
"LA"	2006	"Lafayette"	"0"	"23"	125	58	183	7								
"LA"	2006	"Lafayette"	"0"	"24"	187	77	264	7								
"LA"	2006	"Lafayette"	"0"	"25"	40	123	163	7								
"LA"	2006	"Lafayette"	"0"	"26"	102	189	291	7								
"LA"	2006	"Lafayette"	"0"	"27"	65	157	222	7								
"LA"	2006	"Lafayette"	"0"	"3"	69	223	292	7								
"LA"	2006	"Lafayette"	"0"	"31"	52	240	292	7								
"LA"	2006	"Lafayette"	"0"	"32"	119	403	522	7								
"LA"	2006	"Lafayette"	"0"	"33"	75	536	611	7								
"LA"	2006	"Lafayette"	"0"	"34"	87	354	441	7								
"LA"	2006	"Lafayette"	"0"	"35"	67	258	325	7								
"LA"	2006	"Lafayette"	"0"	"36"	124	375	499	7								
"LA"	2006	"Lafayette"	"0"	"37"	89	295	384	7								
"LA"	2006	"Lafayette"	"0"	"38"	82	366	448	7								
"LA"	2006	"Lafayette"	"0"	"39"	95	184	279	7								
"LA"	2006	"Lafayette"	"0"	"40"	37	202	239	7								
"LA"	2006	"Lafayette"	"0"	"41"	102	229	331	7								
"LA"	2006	"Lafayette"	"0"	"42"	77	244	321	7								
"LA"	2006	"Lafayette"	"0"	"43"	89	296	385	7								
"LA"	2006	"Lafayette"	"0"	"44"	81	234	315	7								
"LA"	2006	"Lafayette"	"0"	"45"	75	282	357	7								
"LA"	2006	"Lafayette"	"0"	"46"	59	189	248	7								
"LA"	2006	"Lafayette"	"0"	"47"	69	334	403	7								
"LA"	2006	"Lafayette"	"0"	"48"	87	200	287	7								
"LA"	2006	"Lafayette"	"0"	"49"	138	445	583	7								
"LA"	2006	"Lafayette"	"0"	"5"	80	99	179	7								
"LA"	2006	"Lafayette"	"0"	"50"	37	25	62	7								
"LA"	2006	"Lafayette"	"0"	"51"	152	44	196	7								
"LA"	2006	"Lafayette"	"0"	"52"	84	90	174	7								
"LA"	2006	"Lafayette"	"0"	"53"	125	97	222	7								
"LA"	2006	"Lafayette"	"0"	"54"	145	52	197	7								
"LA"	2006	"Lafayette"	"0"	"55"	146	184	330	7								
"LA"	2006	"Lafayette"	"0"	"56"	229	81	310	7								
"LA"	2006	"Lafayette"	"0"	"57"	144	73	217	7								
"LA"	2006	"Lafayette"	"0"	"58"	91	28	119	7								
"LA"	2006	"Lafayette"	"0"	"59"	60	152	212	7								
"LA"	2006	"Lafayette"	"0"	"6"	98	426	524	7								
"LA"	2006	"Lafayette"	"0"	"60"	79	178	257	7								
"LA"	2006	"Lafayette"	"0"	"61"	62	20	82	7								
"LA"	2006	"Lafayette"	"0"	"62"	38	18	56	7								
"LA"	2006	"Lafayette"	"0"	"63"	67	49	116	7								
"LA"	2006	"Lafayette"	"0"	"65"	41	68	109	7								
"LA"	2006	"Lafayette"	"0"	"66"	79	63	142	7								
"LA"	2006	"Lafayette"	"0"	"67"	59	295	354	7								
"LA"	2006	"Lafayette"	"0"	"68"	90	94	184	7								
"LA"	2006	"Lafayette"	"0"	"69"	86	170	256	7								
"LA"	2006	"Lafayette"	"0"	"7"	97	237	334	7								
"LA"	2006	"Lafayette"	"0"	"70"	120	246	366	7								
"LA"	2006	"Lafayette"	"0"	"71"	60	140	200	7								
"LA"	2006	"Lafayette"	"0"	"72"	44	63	107	7								
"LA"	2006	"Lafayette"	"0"	"73"	63	262	325	7								
"LA"	2006	"Lafayette"	"0"	"74"	112	264	376	7								
"LA"	2006	"Lafayette"	"0"	"75"	52	175	227	7								
"LA"	2006	"Lafayette"	"0"	"76"	64	424	488	7								
"LA"	2006	"Lafayette"	"0"	"77"	66	316	382	7								
"LA"	2006	"Lafayette"	"0"	"78"	99	598	697	7								
"LA"	2006	"Lafayette"	"0"	"79"	43	294	337	7								
"LA"	2006	"Lafayette"	"0"	"8"	178	337	515	7								
"LA"	2006	"Lafayette"	"0"	"80"	42	347	389	7								
"LA"	2006	"Lafayette"	"0"	"81"	58	248	306	7								
"LA"	2006	"Lafayette"	"0"	"82"	128	428	556	7								
"LA"	2006	"Lafayette"	"0"	"83"	120	617	737	7								
"LA"	2006	"Lafayette"	"0"	"84"	108	514	622	7								
