state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_STH_dv	g2004_STH_rv	g2004_STH_tv	g2004_STS_dv	g2004_STS_rv	g2004_STS_tv
"NM"	2004	26	"11"	20	58	78	15	63	78	11	268			270	270
"NM"	2004	26	"11"	40	166	207	136	272	408	105	247			270	270
"NM"	2004	26	"13"	55	113	172	44	116	160	39	67			56	56
"NM"	2004	26	"13"	55	113	172	44	116	160	39	0			107	107
"NM"	2004	26	"13"	42	36	82	64	112	176	39	13			122	122
"NM"	2004	26	"13"	68	105	177	33	50	83	39	164			122	122
"NM"	2004	26	"13"	55	113	172	44	116	160	39	26			122	122
"NM"	2004	26	"4"	64	116	183	41	53	94	52	16			51	51
"NM"	2004	26	"4"	25	41	66	13	143	156	52	49			153	153
"NM"	2004	26	"4"	51	136	189	43	146	189	33	5			133	133
"NM"	2004	26	"4"	64	116	183	41	53	94	52	68			133	133
"NM"	2004	26	"5"	86	200	290	70	133	203	87	408			225	225
"NM"	2004	26	"5"	79	266	345	55	220	275	87	3			134	134
"NM"	2004	26	"5"	60	125	189	68	273	341	32	19			275	275
"NM"	2004	26	"5"	86	200	290	70	133	203	87	152			275	275
"NM"	2004	26	"6"	123	271	406	111	148	259	41	0			147	147
"NM"	2004	26	"6"	154	420	576	67	309	376	41	74			294	294
"NM"	2004	26	"6"	81	136	217	92	450	542	134	5			436	436
"NM"	2004	26	"6"	81	136	217	92	450	542	134	85			436	436
"NM"	2004	26	"9"	133	198	342	103	223	326	199	59			76	76
"NM"	2004	26	"9"	128	205	335	30	222	252	199	7			238	238
"NM"	2004	26	"9"	33	71	107	108	75	183	15	46			238	238
"NM"	2004	26	"9"	33	71	107	108	75	183	15	83			238	238
"NM"	2004	26	"999"	3	11	14	3	4	7						0
"NM"	2004	27	"1"	2	21	23	3	55	58	39	4			49	49
"NM"	2004	27	"1"	2	9	11	3	21	24	91	47			8	8
"NM"	2004	27	"1"	9	51	60	2	8	10	39	31			19	19
"NM"	2004	27	"1"	2	21	23	3	55	58	39	3			19	19
"NM"	2004	27	"2"	24	59	83	12	61	73	84	35			194	194
"NM"	2004	27	"2"	24	59	83	12	61	73	84	50			59	59
"NM"	2004	27	"2"	22	70	93	20	78	98	94	4			66	66
"NM"	2004	27	"2"	64	216	281	60	220	280	94	1			66	66
"NM"	2004	27	"3"	61	123	188	48	136	184	32	18			110	110
"NM"	2004	27	"3"	8	38	46	24	36	60	89	56			47	47
"NM"	2004	27	"3"	22	47	69	12	46	58	90	56			39	39
"NM"	2004	27	"3"	8	38	46	24	36	60	31	56			39	39
"NM"	2004	27	"4"	53	62	115	40	54	94	119	4			10	10
"NM"	2004	27	"4"	5	0	5	5	9	14	57	4			2	2
"NM"	2004	27	"4"	9	10	19	7	0	7	169	4			38	38
"NM"	2004	27	"4"	5	0	5	5	9	14	33	41			38	38
"NM"	2004	27	"999"	0	0	0	0	0	0						0
"NM"	2004	28	"005A"	24	86	111	6	89	95	39			41		41
"NM"	2004	28	"005A"	34	41	76	36	41	77	78			13		13
"NM"	2004	28	"005A"	24	86	111	6	89	95	52			53		53
"NM"	2004	28	"005A"	24	86	111	6	89	95	86			53		53
"NM"	2004	28	"005A"	24	86	111	6	89	95	29			53		53
"NM"	2004	28	"005A"	8	13	21	20	15	35	137			53		53
"NM"	2004	28	"005B"	3	5	8	1	91	92	144	119		19		19
"NM"	2004	28	"005B"	8	27	35	27	7	34	22	119		5		5
"NM"	2004	28	"005B"	24	93	118	9	26	35	207	119		43		43
"NM"	2004	28	"005B"	8	27	35	27	7	34	31	119		43		43
"NM"	2004	28	"005B"	8	27	35	27	7	34	93	119		43		43
"NM"	2004	28	"005C"	6	16	22	2	4	6	77	93		7		7
"NM"	2004	28	"005C"	14	62	76	6	65	71	32	93		4		4
"NM"	2004	28	"005C"	3	3	6	9	16	25	103	93		27		27
"NM"	2004	28	"005C"	3	3	6	9	16	25	132	93		27		27
"NM"	2004	28	"005C"	3	3	6	9	16	25	110	93		27		27
"NM"	2004	28	"1"	33	56	89	28	141	169	51			144		144
"NM"	2004	28	"1"	54	144	199	51	58	109	161			62		62
"NM"	2004	28	"1"	54	144	199	51	58	109	232			148		148
"NM"	2004	28	"1"	51	147	199	51	144	195	22			148		148
"NM"	2004	28	"1"	54	144	199	51	58	109	85			148		148
"NM"	2004	28	"1"	54	144	199	51	58	109	94			148		148
"NM"	2004	28	"2"	26	72	99	9	66	75	95			15		15
"NM"	2004	28	"2"	26	72	99	9	66	75	99			47		47
"NM"	2004	28	"2"	6	25	31	48	175	223	52			125		125
"NM"	2004	28	"2"	26	72	99	9	66	75	261			125		125
"NM"	2004	28	"2"	46	178	224	32	20	52	163			125		125
"NM"	2004	28	"2"	26	72	99	9	66	75	56			125		125
"NM"	2004	28	"3"	38	37	77	20	158	178	37			33		33
"NM"	2004	28	"3"	25	17	43	37	36	73	146			137		137
"NM"	2004	28	"3"	65	143	212	56	22	78	121			54		54
"NM"	2004	28	"3"	38	37	77	20	158	178	65			54		54
"NM"	2004	28	"3"	38	37	77	20	158	178	82			54		54
"NM"	2004	28	"3"	38	37	77	20	158	178	252			54		54
"NM"	2004	28	"4"	7	43	50	22	38	60	81			22		22
"NM"	2004	28	"4"	23	73	96	10	60	70	111			49		49
"NM"	2004	28	"4"	34	57	92	31	73	104	152			54		54
"NM"	2004	28	"4"	34	57	92	31	73	104	65			54		54
"NM"	2004	28	"4"	34	57	92	31	73	104	65			54		54
"NM"	2004	28	"4"	34	57	92	31	73	104	87			54		54
"NM"	2004	28	"6"	2	8	10	2	58	60	99	148		5		5
"NM"	2004	28	"6"	2	8	10	2	58	60	51	148		10		10
"NM"	2004	28	"6"	15	63	79	5	8	13	118	148		43		43
"NM"	2004	28	"6"	2	8	10	2	58	60	35	148		43		43
"NM"	2004	28	"6"	2	18	20	20	13	33	54	148		43		43
"NM"	2004	28	"999"	0	0	0	0	0	0						0
"NM"	2004	29	"1"	96	66	162	88	75	163	38	151			336	336
"NM"	2004	29	"1"	141	86	230	130	91	221	38	151			109	109
"NM"	2004	29	"1"	96	66	162	88	256	344	38	151			82	82
"NM"	2004	29	"1"	276	223	506	243	0	243	38	83			82	82
"NM"	2004	29	"1"	96	66	162	88	0	88	38	151			82	82
"NM"	2004	29	"1"	96	66	162	88	0	88	38	151			82	82
"NM"	2004	29	"10"	139	68	208	148	3	151		68		131	4	135
"NM"	2004	29	"10"	39	3	42	38	4	42		56		32	9	41
"NM"	2004	29	"10"	11	4	16	12	54	66		49		11	67	78
"NM"	2004	29	"11"	152	78	231	175	85	260	11	350			151	151
"NM"	2004	29	"11"	146	114	261	163	64	227	11	97			133	133
"NM"	2004	29	"11"	152	78	231	175	85	260	11	81			337	337
"NM"	2004	29	"11"	328	208	545	387	145	532	11	95			337	337
"NM"	2004	29	"11"	152	78	231	175	85	260	11	44			337	337
"NM"	2004	29	"12"	136	131	277	174	95	269	18	34		127	300	427
"NM"	2004	29	"12"	136	131	277	174	95	269	18	101		153	100	253
"NM"	2004	29	"12"	136	131	277	174	95	269	18	103		247	136	383
"NM"	2004	29	"12"	170	97	268	355	210	565	18	138		247	136	383
"NM"	2004	29	"12"	259	304	573	185	78	263	18	44		247	136	383
"NM"	2004	29	"13"	222	153	379	253	74	327	39	108			252	252
"NM"	2004	29	"13"	222	153	379	253	74	327	39	63			113	113
"NM"	2004	29	"13"	222	153	379	253	74	327	39	24			137	137
"NM"	2004	29	"13"	102	94	198	118	118	236	39	202			137	137
"NM"	2004	29	"13"	151	97	252	172	76	248	39	2			137	137
"NM"	2004	29	"14"	124	17	141	3	0	3	14	122		124	1	125
"NM"	2004	29	"14"	118	8	127	141	0	141	14	23		2	1	3
"NM"	2004	29	"14"	1	2	3	127	0	127	14	122		140	3	143
"NM"	2004	29	"15"	260	13	274	21	1	22	12	288		451	1	452
"NM"	2004	29	"15"	20	1	22	454	10	464	672	288		21	10	31
"NM"	2004	29	"15"	446	22	468	264	10	274	672	288		262	11	273
"NM"	2004	29	"16"	8	6	14	77	4	81		61		10	40	50
"NM"	2004	29	"16"	13	4	17	13	33	46		77		67	4	71
"NM"	2004	29	"16"	56	58	115	13	1	14		414		13	4	17
"NM"	2004	29	"17"	17	14	31	101	30	131		254		83	15	98
"NM"	2004	29	"17"	62	70	136	25	10	35		37		21	50	71
"NM"	2004	29	"17"	19	16	36	23	8	31		121		21	10	31
"NM"	2004	29	"18"	261	323	597	79	74	153		590		245	45	290
"NM"	2004	29	"18"	73	81	157	61	39	100		99		54	78	132
"NM"	2004	29	"18"	48	52	101	327	256	583		16		72	314	386
"NM"	2004	29	"19"	139	27	168	157	9	166	4	216		14	0	14
"NM"	2004	29	"19"	8	0	8	8	0	8	4	216		155	2	157
"NM"	2004	29	"19"	40	14	54	16	0	16	40	216		8	11	19
"NM"	2004	29	"2"	101	57	158	233	202	435	28	40			97	97
"NM"	2004	29	"2"	75	55	131	91	0	91	28	146			69	69
"NM"	2004	29	"2"	259	172	435	74	0	74	28	40			264	264
"NM"	2004	29	"2"	75	55	131	91	64	155	28	40			264	264
"NM"	2004	29	"2"	75	55	131	91	56	147	28	40			264	264
"NM"	2004	29	"2"	75	55	131	91	0	91	28	40			264	264
"NM"	2004	29	"20"	127	17	145	97	8	105	232	44		105	7	112
"NM"	2004	29	"20"	10	5	15	12	3	15	232	44		130	6	136
"NM"	2004	29	"20"	104	17	121	137	6	143	28	44		8	15	23
"NM"	2004	29	"21"	6	11	17	130	7	137	36	178		107	85	192
"NM"	2004	29	"21"	22	13	35	26	9	35	8	178		11	6	17
"NM"	2004	29	"21"	93	109	203	10	63	73	36	178		23	11	34
"NM"	2004	29	"22"	20	19	40	30	10	40	86	107		131	7	138
"NM"	2004	29	"22"	89	156	249	4	70	74	86	107		26	15	41
"NM"	2004	29	"22"	3	8	11	168	6	174	13	107		3	103	106
"NM"	2004	29	"23"	6	7	13	7	5	12	41	165		5	7	12
"NM"	2004	29	"23"	20	17	37	85	12	97	444	165		68	77	145
"NM"	2004	29	"23"	57	89	146	25	61	86	444	165		25	11	36
"NM"	2004	29	"24"	47	20	67	210	19	229	36	142		211	0	211
"NM"	2004	29	"24"	3	0	3	3	25	28	23	142		3	29	32
"NM"	2004	29	"24"	173	66	240	48	0	48	23	142		50	17	67
"NM"	2004	29	"25"	54	13	67	3	58	61	150	84		3	88	91
"NM"	2004	29	"25"	1	6	7	61	6	67	150	84		58	9	67
"NM"	2004	29	"25"	465	102	569	501	4	505	4	84		474	4	478
"NM"	2004	29	"26"	22	7	29	140	0	140	190	298		29	1	30
"NM"	2004	29	"26"	124	42	166	1	2	3	190	298		1	0	1
"NM"	2004	29	"26"	1	0	1	28	24	52	45	298		147	22	169
"NM"	2004	29	"27"	26	42	69	16	0	16	229	103		13	29	42
"NM"	2004	29	"27"	12	4	16	24	19	43	119	103		22	11	33
"NM"	2004	29	"27"	20	11	32	47	8	55	119	103		35	2	37
"NM"	2004	29	"28"	151	158	315	121	0	121		179			240	240
"NM"	2004	29	"28"	56	43	103	29	0	29		92			39	39
"NM"	2004	29	"28"	33	30	63	51	0	51		179			61	61
"NM"	2004	29	"28"	33	30	63	51	50	101		321			61	61
"NM"	2004	29	"28"	33	30	63	51	190	241		179			61	61
"NM"	2004	29	"28"	33	30	63	51	32	83		179			61	61
"NM"	2004	29	"29"	5	0	5	12	8	20	118	125			1	1
"NM"	2004	29	"29"	12	4	16	187	4	191	118	125			6	6
"NM"	2004	29	"29"	12	4	16	187	0	187	118	125			106	106
"NM"	2004	29	"29"	12	4	16	187	0	187	118	125			106	106
"NM"	2004	29	"29"	180	13	197	5	0	5	118	125			106	106
"NM"	2004	29	"29"	12	4	16	187	0	187	145	125			106	106
"NM"	2004	29	"3"	184	114	299	38	115	153	59	22			33	33
"NM"	2004	29	"3"	44	22	66	88	75	163	59	293			90	90
"NM"	2004	29	"3"	96	67	165	175	0	175	59	293			181	181
"NM"	2004	29	"3"	184	114	299	38	0	38	59	293			181	181
"NM"	2004	29	"3"	184	114	299	38	28	66	59	293			181	181
"NM"	2004	29	"3"	184	114	299	38	0	38	59	293			181	181
"NM"	2004	29	"30"	96	131	229	301	98	399	34	422			167	167
"NM"	2004	29	"30"	49	107	159	129	71	200	34	131			432	432
"NM"	2004	29	"30"	49	107	159	129	71	200	34	132			119	119
"NM"	2004	29	"30"	216	305	529	84	220	304	58	62			119	119
"NM"	2004	29	"31"	106	193	302	87	148	235	170	207			424	424
"NM"	2004	29	"31"	106	193	302	87	148	235	170	56			215	215
"NM"	2004	29	"31"	215	311	536	149	88	237	170	38			135	135
"NM"	2004	29	"31"	63	113	176	323	203	526	95	122			135	135
"NM"	2004	29	"32"	20	45	65	76	38	114	44	32		53	80	133
"NM"	2004	29	"32"	48	83	133	144	57	201	57	122		91	39	130
"NM"	2004	29	"32"	104	160	266	26	111	137	57	128		24	131	155
"NM"	2004	29	"32"	104	160	266	26	111	137	57	71		24	131	155
"NM"	2004	29	"33"	214	266	483	213	66	279		26		155	273	428
"NM"	2004	29	"33"	166	173	345	284	126	410		258		69	73	142
"NM"	2004	29	"33"	77	70	148	79	195	274		34		185	180	365
"NM"	2004	29	"34"	113	175	293	118	83	201		6		98	179	277
"NM"	2004	29	"34"	97	104	204	64	55	119		148		45	74	119
"NM"	2004	29	"34"	49	72	124	153	135	288		89		82	112	194
"NM"	2004	29	"35"	178	223	406	71	164	235		59		93	216	309
"NM"	2004	29	"35"	59	54	116	236	41	277		198		54	54	108
"NM"	2004	29	"35"	91	131	228	134	92	226		0		173	131	304
"NM"	2004	29	"36"	76	92	168	232	79	311		2			267	267
"NM"	2004	29	"36"	156	271	434	87	165	252		65			350	350
"NM"	2004	29	"36"	187	215	403	228	189	417		57			111	111
"NM"	2004	29	"37"	37	75	112	51	71	122		7			87	87
"NM"	2004	29	"37"	80	91	171	100	144	244		121			276	276
"NM"	2004	29	"37"	147	199	350	198	60	258		23			113	113
"NM"	2004	29	"38"	106	127	236	69	132	201		40			153	153
"NM"	2004	29	"38"	190	254	447	94	0	94		36			353	353
"NM"	2004	29	"38"	106	127	236	69	0	69		235			153	153
"NM"	2004	29	"38"	106	127	236	69	284	353		36			153	153
"NM"	2004	29	"38"	75	132	209	148	139	287		36			153	153
"NM"	2004	29	"38"	106	127	236	69	0	69		36			153	153
"NM"	2004	29	"39"	212	391	616	117	151	268		147			224	224
"NM"	2004	29	"39"	123	151	277	167	107	274		89			199	199
"NM"	2004	29	"39"	84	184	273	322	268	590		5			485	485
"NM"	2004	29	"4"	102	87	191	102	78	180	10	114			115	115
"NM"	2004	29	"4"	41	25	67	46	0	46	10	19			38	38
"NM"	2004	29	"4"	41	25	67	46	0	46	10	114			25	25
"NM"	2004	29	"4"	52	25	77	42	30	72	10	114			25	25
"NM"	2004	29	"4"	41	25	67	46	0	46	10	114			25	25
"NM"	2004	29	"4"	41	25	67	46	25	71	10	114			25	25
"NM"	2004	29	"40"	187	263	454	78	62	140	104	20			171	171
"NM"	2004	29	"40"	110	126	237	267	179	446	74	255			361	361
"NM"	2004	29	"40"	187	263	454	78	62	140	104	48			99	99
"NM"	2004	29	"40"	57	79	138	151	86	237	74	75			99	99
"NM"	2004	29	"41"	123	154	279	116	117	233	115	8			187	187
"NM"	2004	29	"41"	94	137	232	314	250	564	65	114			456	456
"NM"	2004	29	"41"	213	358	577	168	113	281	115	75			176	176
"NM"	2004	29	"41"	123	154	279	116	117	233	115	136			176	176
"NM"	2004	29	"42"	46	70	120	180	54	234	278	41			78	78
"NM"	2004	29	"42"	118	189	313	53	35	88	51	89			64	64
"NM"	2004	29	"42"	118	189	313	53	35	88	51	124			263	263
"NM"	2004	29	"42"	42	46	89	63	129	192	51	38			263	263
"NM"	2004	29	"43"	35	41	80	236	54	290	75	328			59	59
"NM"	2004	29	"43"	35	41	80	236	54	290	75	14			373	373
"NM"	2004	29	"43"	155	297	457	47	205	252	130	165			97	97
"NM"	2004	29	"43"	54	77	132	78	32	110	130	41			97	97
"NM"	2004	29	"44"	205	317	533	75	232	307	52	29			443	443
"NM"	2004	29	"44"	89	152	242	296	115	411	297	51			175	175
"NM"	2004	29	"44"	63	96	160	123	82	205	52	255			122	122
"NM"	2004	29	"44"	205	317	533	75	232	307	52	136			122	122
"NM"	2004	29	"45"	59	77	137	70	66	136	101	0			400	400
"NM"	2004	29	"45"	59	77	137	70	66	136	101	56			110	110
"NM"	2004	29	"45"	102	105	212	125	86	211	22	50			153	153
"NM"	2004	29	"45"	176	298	483	264	216	480	22	177			153	153
"NM"	2004	29	"46"	321	372	699	424	68	492	38	48			529	529
"NM"	2004	29	"46"	321	372	699	424	68	492	38	20			109	109
"NM"	2004	29	"46"	84	103	188	115	71	186	38	23			119	119
"NM"	2004	29	"46"	71	83	155	85	261	346	38	288			119	119
"NM"	2004	29	"46"	321	372	699	424	68	492	38	104			119	119
"NM"	2004	29	"47"	40	56	100	54	62	116	0	92			234	234
"NM"	2004	29	"47"	40	56	100	54	62	116	0	60			93	93
"NM"	2004	29	"47"	40	56	100	54	62	116	0	6			77	77
"NM"	2004	29	"47"	34	82	117	185	122	307	0	206			77	77
"NM"	2004	29	"47"	129	184	320	52	47	99	0	32			77	77
"NM"	2004	29	"48"	110	180	296	141	224	365	3	51		107	308	415
"NM"	2004	29	"48"	215	270	488	328	147	475	3	21		230	181	411
"NM"	2004	29	"48"	227	328	563	279	207	486	3	92		202	276	478
"NM"	2004	29	"48"	215	270	488	328	147	475	3	198		202	276	478
"NM"	2004	29	"48"	215	270	488	328	147	475	3	41		202	276	478
"NM"	2004	29	"49"	39	73	113	213	60	273	7	114			288	288
"NM"	2004	29	"49"	53	100	156	78	76	154	7	13			87	87
"NM"	2004	29	"49"	53	100	156	78	76	154	7	48			117	117
"NM"	2004	29	"49"	151	208	363	53	137	190	7	27			117	117
"NM"	2004	29	"49"	53	100	156	78	76	154	7	65			117	117
"NM"	2004	29	"5"	214	72	287	187	0	187		25			185	185
"NM"	2004	29	"5"	257	199	463	174	154	328		25			293	293
"NM"	2004	29	"5"	192	136	330	225	0	225		25			137	137
"NM"	2004	29	"5"	257	199	463	174	0	174		105			137	137
"NM"	2004	29	"5"	257	199	463	174	228	402		25			137	137
"NM"	2004	29	"5"	257	199	463	174	94	268		56			137	137
"NM"	2004	29	"50"	325	480	809	416	191	607		114		201	838	1039
"NM"	2004	29	"50"	505	843	1357	269	373	642		15		338	242	580
"NM"	2004	29	"50"	199	267	467	711	601	1312		38		451	436	887
"NM"	2004	29	"51"	0	0	0	0	0	0		1		0	0	0
"NM"	2004	29	"51"	0	0	0	0	0	0		119		0	0	0
"NM"	2004	29	"51"	0	0	0	0	0	0		46		0	0	0
"NM"	2004	29	"52"	33	38	71	50	41	91		136			124	124
"NM"	2004	29	"52"	62	92	156	18	0	18		60			41	41
"NM"	2004	29	"52"	22	37	61	28	0	28		136			53	53
"NM"	2004	29	"52"	33	38	71	50	100	150		5			53	53
"NM"	2004	29	"52"	33	38	71	50	0	50		136			53	53
"NM"	2004	29	"52"	33	38	71	50	40	90		136			53	53
"NM"	2004	29	"53"	118	92	211	131	76	207		33			134	134
"NM"	2004	29	"53"	109	81	195	130	62	192		135			112	112
"NM"	2004	29	"53"	223	248	481	295	171	466		19			348	348
"NM"	2004	29	"54"	122	93	216	273	123	396	80	140			136	136
"NM"	2004	29	"54"	90	86	177	114	59	173	80	14			299	299
"NM"	2004	29	"54"	201	197	406	140	76	216	80	45			117	117
"NM"	2004	29	"54"	122	93	216	273	123	396	80	5			117	117
"NM"	2004	29	"54"	122	93	216	273	123	396	80	139			117	117
"NM"	2004	29	"55"	262	280	545	191	308	499		47			362	362
"NM"	2004	29	"55"	263	171	439	228	204	432		10			372	372
"NM"	2004	29	"55"	245	259	510	233	314	547		47			244	244
"NM"	2004	29	"55"	245	259	510	233	0	233		47			244	244
"NM"	2004	29	"55"	245	259	510	233	0	233		47			244	244
"NM"	2004	29	"55"	245	259	510	233	0	233		213			244	244
"NM"	2004	29	"56"	25	23	48	45	14	59		88			30	30
"NM"	2004	29	"56"	70	50	121	58	24	82		88			21	21
"NM"	2004	29	"56"	55	8	64	23	0	23		61			85	85
"NM"	2004	29	"56"	25	23	48	45	61	106		88			85	85
"NM"	2004	29	"56"	25	23	48	45	0	45		192			85	85
"NM"	2004	29	"56"	25	23	48	45	0	45		88			85	85
"NM"	2004	29	"58"	124	237	366	198	68	266		37		77	162	239
"NM"	2004	29	"58"	75	104	181	83	161	244		235		56	93	149
"NM"	2004	29	"58"	68	159	227	111	139	250		67		122	219	341
"NM"	2004	29	"59"	27	34	61	29	26	55		111			39	39
"NM"	2004	29	"59"	20	35	55	34	26	60		9			86	86
"NM"	2004	29	"59"	33	69	103	58	43	101		99			43	43
"NM"	2004	29	"6"	42	13	55	20	11	31	46	40			20	20
"NM"	2004	29	"6"	15	14	32	194	43	237	46	92			139	139
"NM"	2004	29	"6"	161	78	242	47	6	53	46	92			18	18
"NM"	2004	29	"60"	119	156	279	165	51	216		37			226	226
"NM"	2004	29	"60"	42	59	103	57	51	108		60			77	77
"NM"	2004	29	"60"	46	64	113	51	109	160		190			81	81
"NM"	2004	29	"61"	67	92	162	211	75	286		243			121	121
"NM"	2004	29	"61"	59	67	126	67	58	125		75			97	97
"NM"	2004	29	"61"	148	216	367	86	149	235		69			309	309
"NM"	2004	29	"62"	101	270	376	277	310	587		165		189	337	526
"NM"	2004	29	"62"	220	388	612	291	260	551		120		199	268	467
"NM"	2004	29	"62"	214	324	540	129	239	368		75		96	389	485
"NM"	2004	29	"63"	90	171	264	111	147	258		68		91	166	257
"NM"	2004	29	"63"	101	91	194	117	324	441		47		290	399	689
"NM"	2004	29	"63"	292	449	748	393	75	468		497		86	96	182
"NM"	2004	29	"64"	178	173	356	191	0	191		248			414	414
"NM"	2004	29	"64"	178	173	356	191	197	388		56			200	200
"NM"	2004	29	"64"	230	390	628	147	0	147		197			524	524
"NM"	2004	29	"64"	178	173	356	191	378	569		56			524	524
"NM"	2004	29	"64"	178	353	534	154	422	576		56			524	524
"NM"	2004	29	"64"	178	173	356	191	0	191		56			524	524
"NM"	2004	29	"67"	121	150	272	182	96	278	4	152			200	200
"NM"	2004	29	"67"	150	129	284	490	119	609	4	23			665	665
"NM"	2004	29	"67"	121	150	272	182	96	278	4	90			174	174
"NM"	2004	29	"67"	121	150	272	182	96	278	4	365			174	174
"NM"	2004	29	"67"	361	484	852	151	343	494	4	80			174	174
"NM"	2004	29	"7"	16	13	30	21	7	28		250		17	40	57
"NM"	2004	29	"7"	15	10	26	19	9	28		63		157	10	167
"NM"	2004	29	"7"	132	90	222	181	36	217		17		19	8	27
"NM"	2004	29	"8"	151	19	172	10	1	11	0	32		162	1	163
"NM"	2004	29	"8"	62	4	66	64	8	72	0	65		10	0	10
"NM"	2004	29	"8"	10	1	11	161	2	163	0	65		66	10	76
"NM"	2004	29	"9"	10	1	12	98	2	100	12	45		268	5	273
"NM"	2004	29	"9"	85	16	101	268	14	282	12	54		8	3	11
"NM"	2004	29	"9"	253	27	281	9	3	12	12	54		96	13	109
"NM"	2004	29	"999"	0	0	0	0	0	0						0
"NM"	2004	29	"999"	0	0	0	0	0	0						0
"NM"	2004	29	"999"	0	0	0	0	0	0						0
"NM"	2004	30	"1"	185	103	289	58	13	71		65		57	12	69
"NM"	2004	30	"1"	185	103	289	58	13	71		32		197	35	232
"NM"	2004	30	"1"	185	103	289	58	13	71		60		143	66	209
"NM"	2004	30	"1"	47	22	69	154	25	179		49		143	66	209
"NM"	2004	30	"1"	185	103	289	58	13	71		177		143	66	209
"NM"	2004	30	"1"	128	59	188	208	69	277		169		143	66	209
"NM"	2004	30	"10"	21	6	27	88	7	95		258		22	5	27
"NM"	2004	30	"10"	21	6	27	88	7	95		67		13	30	43
"NM"	2004	30	"10"	21	6	27	88	7	95		88		77	10	87
"NM"	2004	30	"10"	16	8	24	17	6	23		110		77	10	87
"NM"	2004	30	"10"	80	28	110	21	23	44		137		77	10	87
"NM"	2004	30	"10"	21	6	27	88	7	95		83		77	10	87
"NM"	2004	30	"11"	33	17	50	14	32	46		283		38	1	39
"NM"	2004	30	"11"	33	17	50	14	32	46		108		13	12	25
"NM"	2004	30	"11"	9	5	14	40	10	50		129		138	46	184
"NM"	2004	30	"11"	33	17	50	14	32	46		127		138	46	184
"NM"	2004	30	"11"	33	17	50	14	32	46		129		138	46	184
"NM"	2004	30	"11"	124	64	190	150	0	150		99		138	46	184
"NM"	2004	30	"2"	177	79	257	49	46	95		69		46	45	91
"NM"	2004	30	"2"	177	79	257	49	46	95		92		179	58	237
"NM"	2004	30	"2"	177	79	257	49	46	95		94		108	10	118
"NM"	2004	30	"2"	177	79	257	49	46	95		223		108	10	118
"NM"	2004	30	"2"	38	18	56	186	7	193		61		108	10	118
"NM"	2004	30	"2"	97	60	158	125	29	154		144		108	10	118
"NM"	2004	30	"3"	29	19	48	41	20	61		246		35	25	60
"NM"	2004	30	"3"	32	29	61	108	17	125		70		88	46	134
"NM"	2004	30	"3"	32	29	61	108	17	125		53		28	16	44
"NM"	2004	30	"3"	32	29	61	108	17	125		258		28	16	44
"NM"	2004	30	"3"	32	29	61	108	17	125		40		28	16	44
"NM"	2004	30	"3"	90	55	145	30	30	60		67		28	16	44
"NM"	2004	30	"4"	26	7	33	28	4	32		90		106	27	133
"NM"	2004	30	"4"	93	51	146	112	8	120		89		20	18	38
"NM"	2004	30	"4"	93	51	146	112	8	120		91		58	7	65
"NM"	2004	30	"4"	57	24	81	70	20	90		562		58	7	65
"NM"	2004	30	"4"	93	51	146	112	8	120		182		58	7	65
"NM"	2004	30	"4"	93	51	146	112	8	120		136		58	7	65
"NM"	2004	30	"5"	91	37	128	111	8	119		440		54	5	59
"NM"	2004	30	"5"	52	21	73	64	15	79		199		15	16	31
"NM"	2004	30	"5"	15	5	21	18	3	21		208		101	22	123
"NM"	2004	30	"6"	27	9	36	10	6	16		517		75	23	98
"NM"	2004	30	"6"	66	30	98	80	5	85		154		13	2	15
"NM"	2004	30	"6"	10	3	13	29	17	46		96		32	5	37
"NM"	2004	30	"6"	27	9	36	10	6	16		26		32	5	37
"NM"	2004	30	"6"	27	9	36	10	6	16		54		32	5	37
"NM"	2004	30	"6"	27	9	36	10	6	16		87		32	5	37
"NM"	2004	30	"7"	28	7	37	10	4	14		139		76	5	81
"NM"	2004	30	"7"	8	8	16	33	7	40		126		33	16	49
"NM"	2004	30	"7"	71	18	91	82	6	88		88		11	4	15
"NM"	2004	30	"7"	71	18	91	82	6	88		279		11	4	15
"NM"	2004	30	"7"	71	18	91	82	6	88		182		11	4	15
"NM"	2004	30	"7"	71	18	91	82	6	88		97		11	4	15
"NM"	2004	30	"8"	33	28	63	123	25	148		154		117	6	123
"NM"	2004	30	"8"	33	28	63	123	25	148		53		26	32	58
"NM"	2004	30	"8"	33	28	63	123	25	148		75		41	19	60
"NM"	2004	30	"8"	33	28	63	123	25	148		18		41	19	60
"NM"	2004	30	"8"	107	51	159	25	7	32		82		41	19	60
"NM"	2004	30	"8"	22	10	32	42	17	59		50		41	19	60
"NM"	2004	30	"9"	7	4	11	3	23	26		56		58	24	82
"NM"	2004	30	"9"	7	4	11	3	23	26		235		4	5	9
"NM"	2004	30	"9"	7	4	11	3	23	26		484		8	3	11
"NM"	2004	30	"9"	3	7	10	10	0	10		125		8	3	11
"NM"	2004	30	"9"	51	33	86	58	6	64		237		8	3	11
"NM"	2004	30	"9"	7	4	11	3	23	26		372		8	3	11
"NM"	2004	30	"999"	3	3	6	0	0	0						0
"NM"	2004	31	"1"	22	57	82	57	40	97		115		32	40	72
