state	year	cd	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USH_dv	g2000_USH_rv
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 04"	186	166	125	214
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 05"	248	239	194	296
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 06"	86	161	63	170
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 07"	135	110	108	137
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 08"	179	142	119	198
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 09"	173	193	126	230
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 10"	78	174	57	182
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 08 PRECINCT 11"	169	180	137	213
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 01"	139	129	102	167
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 02"	144	125	112	154
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 03"	171	211	132	242
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 04"	203	182	157	218
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 05"	163	168	108	211
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 06"	195	207	111	283
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 08"	231	232	167	294
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 09"	112	152	91	177
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 10"	258	295	167	374
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 09 PRECINCT 11"	96	175	74	192
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 01"	163	189	120	228
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 02"	117	170	81	200
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 03"	160	150	93	207
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 04"	286	284	206	353
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 05"	147	142	85	199
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 06"	150	148	99	189
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 07"	202	200	131	272
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 08"	164	169	116	221
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 09"	126	119	60	177
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 10"	171	179	99	244
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 10 PRECINCT 11"	225	227	146	302
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 01"	122	137	68	181
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 02"	181	180	115	237
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 03"	128	134	94	164
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 04"	186	225	124	279
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 05"	159	190	107	234
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 06"	178	173	123	225
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 07"	142	169	99	222
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 08"	141	162	80	215
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 09"	184	157	121	216
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 11 PRECINCT 10"	125	124	80	179
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 01"	150	129	95	178
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 02"	301	415	196	509
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 03"	152	196	101	237
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 04"	169	253	106	324
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 05"	142	199	99	236
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 06"	237	239	165	298
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 07"	164	195	110	250
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 08"	206	236	140	283
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 09"	260	301	176	365
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 10"	285	395	191	477
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 11"	182	363	118	402
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 12 (EXCLAVE)"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 13"	226	405	161	462
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 14"	140	213	90	263
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 15"	191	256	116	314
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 16"	225	257	146	326
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 17"	95	290	83	295
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 60"	3	17	2	19
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 70"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 81"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 12 PRECINCT 91"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 13 PRECINCT 01"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 13 PRECINCT 02"	57	54	45	65
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 13 PRECINCT 03"				
"KS"	2000	2	"Shawnee"	"TOPEKA WARD 13 PRECINCT 04"	12	42	7	42
"KS"	2000	2	"Shawnee"	"VAQUERO"	173	248	112	299
"KS"	2000	2	"Shawnee"	"WAKARUSA"	149	224	111	266
"KS"	2000	2	"Shawnee"	"WEST AUBURN"	207	323	122	383
"KS"	2000	2	"Shawnee"	"WEST ROSSVILLE"	119	181	84	225
"KS"	2000	2	"Shawnee"	"WEST SILVER LAKE"	104	152	71	182
"KS"	2000	2	"Shawnee"	"WEST WICHITA"	149	195	85	251
"KS"	2000	2	"Shawnee"	"WHITFIELD"	165	185	115	247
"KS"	2000	2	"Shawnee"	"WILLARD"	96	166	69	194
"KS"	2000	2	"Shawnee"	"YORK"	144	339	89	384
"KS"	2000	2	"Shawnee"	"Advance"	4537	4867	3271	5953
"KS"	2000	2	"Shawnee"	"Provisional (Challenged)"	369	308	245	403
"KS"	2000	1	"Sheridan"	"ADELL TOWNSHIP"	2	4		6
"KS"	2000	1	"Sheridan"	"BOOMFIELD TOWNSHIP"	1	11		11
"KS"	2000	1	"Sheridan"	"BOW CREEK TOWNSHIP"	2	23		24
"KS"	2000	1	"Sheridan"	"EAST KENNETH"	79	240		315
"KS"	2000	1	"Sheridan"	"EAST SALINE"	2	38		39
"KS"	2000	1	"Sheridan"	"LOGAN TOWNSHIP"	5	48		52
"KS"	2000	1	"Sheridan"	"PARNELL TOWNSHIP"	5	50		48
"KS"	2000	1	"Sheridan"	"PRAIRIE DOG TOWNSHIP"	3	27		30
"KS"	2000	1	"Sheridan"	"SHERIDAN TOWNSHIP"	32	89		125
"KS"	2000	1	"Sheridan"	"SOLOMON TOWNSHIP"	12	72		92
"KS"	2000	1	"Sheridan"	"SPRINGBROOK TOWNSHIP"	5	37		42
"KS"	2000	1	"Sheridan"	"UNION TOWNSHIP"	1	21		24
"KS"	2000	1	"Sheridan"	"VALLEY TOWNSHIP"	11	33		43
"KS"	2000	1	"Sheridan"	"WEST KENNETH"	61	237		285
"KS"	2000	1	"Sheridan"	"WEST SALINE"	1	36		37
"KS"	2000	1	"Sheridan"	"Advance"	59	166		214
"KS"	2000	1	"Sheridan"	"Provisional (Challenged)"				
"KS"	2000	1	"Sherman"	"GOODLAND WARD 1"	124	308		370
"KS"	2000	1	"Sherman"	"GOODLAND WARD 2"	86	188		241
"KS"	2000	1	"Sherman"	"GOODLAND WARD 3"	92	185		237
"KS"	2000	1	"Sherman"	"GOODLAND WARD 4"	140	300		393
"KS"	2000	1	"Sherman"	"GRANT TOWNSHIP"	4	33		32
"KS"	2000	1	"Sherman"	"IOWA TOWNSHIP"	1	14		16
"KS"	2000	1	"Sherman"	"ITASCA TOWNSHIP"	26	108		129
"KS"	2000	1	"Sherman"	"KANORADO CITY"	27	49		53
"KS"	2000	1	"Sherman"	"LINCOLN TOWNSHIP"	8	43		47
"KS"	2000	1	"Sherman"	"LLANOS TOWNSHIP"	3	7		10
"KS"	2000	1	"Sherman"	"LOAGAN TOWNSHIP"	12	92		94
"KS"	2000	1	"Sherman"	"LOGAN TOWNSHIP ENCLAVE (A)"	0	0		0
"KS"	2000	1	"Sherman"	"LOGAN TOWNSHIP ENCLAVE (B)"	0	0		0
"KS"	2000	1	"Sherman"	"MCPHERSON TOWNSHIP"	4	16		20
"KS"	2000	1	"Sherman"	"SHERMANVILLE TOWNSHIP"	0	15		16
"KS"	2000	1	"Sherman"	"SMOKY TOWNSHIP"	6	23		25
"KS"	2000	1	"Sherman"	"STATE LINE TOWNSHIP"	10	32		38
"KS"	2000	1	"Sherman"	"UNION TOWNSHIP"	0	19		19
"KS"	2000	1	"Sherman"	"VOTAIRE TOWNSHIP"	13	95		100
"KS"	2000	1	"Sherman"	"WASHINGTON TOWNSHIP"	6	38		48
"KS"	2000	1	"Sherman"	"Advance"	119	329		399
"KS"	2000	1	"Sherman"	"Provisional (Challenged)"	0	0		0
"KS"	2000	1	"Smith"	"BANNER TOWNSHIP"	5	16		20
"KS"	2000	1	"Smith"	"BEAVER TOWNSHIP"	1	22		27
"KS"	2000	1	"Smith"	"BLAINE TOWNSHIP"	4	24		27
"KS"	2000	1	"Smith"	"CEDAR TOWNSHIP"	68	178		243
"KS"	2000	1	"Smith"	"CENTER 1"	146	334		440
"KS"	2000	1	"Smith"	"CENTER 2"	98	243		312
"KS"	2000	1	"Smith"	"CORA TOWNSHIP"	5	13		17
"KS"	2000	1	"Smith"	"CRYSTAL PLAINS TOWNSHIP"	2	13		14
"KS"	2000	1	"Smith"	"DOR TOWNSHIP"	5	18		24
"KS"	2000	1	"Smith"	"GARFIELD TOWNSHIP"		13		13
"KS"	2000	1	"Smith"	"GERMAN TOWNSHIP"	2	6		7
"KS"	2000	1	"Smith"	"HARLAN TOWNSHIP"	8	36		40
"KS"	2000	1	"Smith"	"HARVEY TOWNSHIP"	8	47		56
"KS"	2000	1	"Smith"	"HOUSTON TOWNSHIP"	23	69		82
"KS"	2000	1	"Smith"	"LANE TOWNSHIP"	23	35		53
"KS"	2000	1	"Smith"	"LINCOLN TOWNSHIIP"	9	33		43
"KS"	2000	1	"Smith"	"LOGAN TOWNSHIP"	5	14		17
"KS"	2000	1	"Smith"	"MARTIN TOWNSHIP"	2	5		7
"KS"	2000	1	"Smith"	"OAK 1"	9	37		35
"KS"	2000	1	"Smith"	"OAK 2"	28	69		86
"KS"	2000	1	"Smith"	"PAWNEE TOWNSHIP"	2	14		16
"KS"	2000	1	"Smith"	"PLEASANT TOWNSHIP"	7	21		23
"KS"	2000	1	"Smith"	"SWAN TOWNSHIP"	1	18		18
"KS"	2000	1	"Smith"	"VALLEY TOWNSHIP"	11	19		28
"KS"	2000	1	"Smith"	"WASHINGTON TOWNSHIP"	5	22		27
"KS"	2000	1	"Smith"	"WEBSTER TOWNSHIP"	1	26		29
"KS"	2000	1	"Smith"	"WHITE ROCK TOWNSHIP"	5	18		21
"KS"	2000	1	"Smith"	"Advance"	47	162		203
"KS"	2000	1	"Smith"	"Provisional (Challenged)"	4	9		14
"KS"	2000	1	"Stafford"	"ALBANO TOWNSHIP"	8	18		22
"KS"	2000	1	"Stafford"	"BYRON TOWNSHIP"	2	34		39
"KS"	2000	1	"Stafford"	"CLEAR CREEK TOWNSHIP"	2	20		22
"KS"	2000	1	"Stafford"	"CLEVLAND TOWNSHIP"	4	32		34
"KS"	2000	1	"Stafford"	"DOUGLAS TOWNSHIP"	15	37		46
"KS"	2000	1	"Stafford"	"EAST COOPER TOWNSHIP"	4	30		31
"KS"	2000	1	"Stafford"	"EAST ST. JOHN"	62	170		200
"KS"	2000	1	"Stafford"	"FAIRVIEW TOWNSHIP"	16	41		51
"KS"	2000	1	"Stafford"	"FARMINGTON TOWNSHIP"	41	160		203
"KS"	2000	1	"Stafford"	"HAYES TOWNSHIP"	24	72		92
"KS"	2000	1	"Stafford"	"LINCOLN TOWNSHIP"	11	43		48
"KS"	2000	1	"Stafford"	"NORTH SEWARD TOWNSHIP"	23	69		84
"KS"	2000	1	"Stafford"	"NORTH STAFFORD"	113	181		250
"KS"	2000	1	"Stafford"	"OHIO TOWNSHIP"	8	21		27
"KS"	2000	1	"Stafford"	"PUTMAN TOWNSHIP"	2	7		10
"KS"	2000	1	"Stafford"	"RICHLAND TOWNSHIP"	5	30		33
"KS"	2000	1	"Stafford"	"ROSE VALLEY TOWNSHIP"	15	23		36
"KS"	2000	1	"Stafford"	"SOUTH SEWARD TOWNSHIP"	4	24		23
"KS"	2000	1	"Stafford"	"SOUTH ST. JOHN"	38	112		132
"KS"	2000	1	"Stafford"	"SOUTH STAFFORD"	82	201		258
"KS"	2000	1	"Stafford"	"UNION TOWNSHIP"	1	17		17
"KS"	2000	1	"Stafford"	"WEST COOPER TOWNSHIP"	6	31		30
"KS"	2000	1	"Stafford"	"WEST ST. JOHN"	74	154		198
"KS"	2000	1	"Stafford"	"YORK TOWNSHIP"	7	19		23
"KS"	2000	1	"Stafford"	"Advance"				
"KS"	2000	1	"Stafford"	"Provisional (Challenged)"				
"KS"	2000	1	"Stanton"	"BIG BOW"	12	119		123
"KS"	2000	1	"Stanton"	"MANTER"	27	116		130
"KS"	2000	1	"Stanton"	"STANTON"	146	444		521
"KS"	2000	1	"Stanton"	"Advance"	27	98		116
"KS"	2000	1	"Stanton"	"Provisional (Challenged)"	3	8		10
"KS"	2000	1	"Stevens"	"BANNER TOWNSHIP"	9	62		64
"KS"	2000	1	"Stevens"	"CENTER PRECINCT 1"	3	21		21
"KS"	2000	1	"Stevens"	"CENTER PRECINCT 2"	11	152		137
"KS"	2000	1	"Stevens"	"HARMONY TOWNSHIP"	4	30		32
"KS"	2000	1	"Stevens"	"HUGOTON WARD 1 PRECINCT 1"	34	141		144
"KS"	2000	1	"Stevens"	"HUGOTON WARD 1 PRECINCT 2"	57	215		236
"KS"	2000	1	"Stevens"	"HUGOTON WARD 2 PRECINCT 1"	11	36		44
"KS"	2000	1	"Stevens"	"HUGOTON WARD 2 PRECINCT 2"	124	539		591
"KS"	2000	1	"Stevens"	"MOSCOW TOWNSHIP"	38	191		195
"KS"	2000	1	"Stevens"	"VOORHEES TOWNSHIP"	4	66		59
"KS"	2000	1	"Stevens"	"WEST CENTER TOWNSHIP"	15	43		45
"KS"	2000	1	"Stevens"	"Advance"	33	180		190
"KS"	2000	1	"Stevens"	"Provisional (Challenged)"	2	38		37
"KS"	2000	4	"Sumner"	"AVON TOWNSHIP"	27	88	39	77
"KS"	2000	4	"Sumner"	"BELLE PLAINE TOWNSHIP"	427	741	545	627
"KS"	2000	4	"Sumner"	"BLUFF TOWNSHIP"	11	24	13	22
"KS"	2000	4	"Sumner"	"CALDWELL CITY WARD 1"	62	98	66	88
"KS"	2000	4	"Sumner"	"CALDWELL CITY WARD 2"	132	214	145	191
"KS"	2000	4	"Sumner"	"CALDWELL TOWNSHIP"	32	55	46	46
"KS"	2000	4	"Sumner"	"CHIKASKIA TOWNSHIP"	6	26	10	23
"KS"	2000	4	"Sumner"	"CONWAY TOWNSHIP"	144	284	197	233
"KS"	2000	4	"Sumner"	"CREEK TOWNSHIP"	19	42	26	36
"KS"	2000	4	"Sumner"	"DIXON TOWNSHIP"	90	188	105	173
"KS"	2000	4	"Sumner"	"DOWNS TOWNSHIP"	17	46	28	34
"KS"	2000	4	"Sumner"	"EDEN TOWNSHIP"	39	106	46	95
"KS"	2000	4	"Sumner"	"FALLS TOWNSHIP"	20	62	30	52
"KS"	2000	4	"Sumner"	"GORE GOWNSHIP"	129	255	168	215
"KS"	2000	4	"Sumner"	"GREENE TOWNSHIP"	7	13	10	11
"KS"	2000	4	"Sumner"	"GUELPH TOWNSHIP"	13	49	15	46
"KS"	2000	4	"Sumner"	"HARMON TOWNSHIP"	19	83	36	73
"KS"	2000	4	"Sumner"	"ILLINOIS TOWNSHIP"	17	56	24	56
"KS"	2000	4	"Sumner"	"JACKSON TOWNSHIP"	26	56	30	44
"KS"	2000	4	"Sumner"	"LONDON TOWNSHIP"	83	190	117	163
"KS"	2000	4	"Sumner"	"MORRIS TOWNSHIP"	5	13	4	13
"KS"	2000	4	"Sumner"	"MULVANE CITY"	123	211	135	180
"KS"	2000	4	"Sumner"	"OSBORNE TOWNSHIP"	48	78	56	62
"KS"	2000	4	"Sumner"	"OXFORD TOWNSHIP"	196	337	245	290
"KS"	2000	4	"Sumner"	"PALESTINE TOWNSHIP"	24	76	35	67
"KS"	2000	4	"Sumner"	"RYAN TOWNSHIP"	29	63	38	53
"KS"	2000	4	"Sumner"	"SEVENTY-SIX TOWNSHIP"	17	80	35	60
"KS"	2000	4	"Sumner"	"SOUTH HAVEN TOWNSHIP"	81	169	100	152
"KS"	2000	4	"Sumner"	"SPRINGDALE TOWNSHIP"	61	164	88	142
"KS"	2000	4	"Sumner"	"SUMNTER TOWNSHIP"	13	38	15	37
"KS"	2000	4	"Sumner"	"VALVERDE TOWNSHIP"	25	42	26	35
"KS"	2000	4	"Sumner"	"WALTON PRECINCT 1"	42	69	44	58
"KS"	2000	4	"Sumner"	"WALTON PRECINCT 2"	20	26	14	30
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 1 PRECINCT 1"	140	172	157	163
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 1 PRECINCT 2"	141	183	156	158
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 2 PRECINCT 1"	196	265	214	233
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 2 PRECINCT 2"	144	158	172	130
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 3 PRECINCT 1"	116	183	133	160
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 3 PRECINCT 2"	105	161	127	130
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 4 PRECINCT 1"	216	242	227	229
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 4 PRECINCT 2"	181	272	192	263
"KS"	2000	4	"Sumner"	"WELLINGTON CITY WARD 4 PRECINCT 2 EXCLAVE"	0	0	0	0
"KS"	2000	4	"Sumner"	"WELLINGTON TOWNSHIP"	50	84	53	77
"KS"	2000	4	"Sumner"	"Advance"	247	403	262	381
"KS"	2000	4	"Sumner"	"Provisional (Challenged)"	9	11	10	9
"KS"	2000	1	"Thomas"	"BARRETT TOWNSHIP"	14	44		52
"KS"	2000	1	"Thomas"	"COLBY WARD 1"	99	373		435
"KS"	2000	1	"Thomas"	"COLBY WARD 2"	105	319		397
"KS"	2000	1	"Thomas"	"COLBY WARD 2 EXCLAVE"				
"KS"	2000	1	"Thomas"	"COLBY WARD 3"	161	463		562
"KS"	2000	1	"Thomas"	"COLBY WARD 3 EXCLAVE"				
"KS"	2000	1	"Thomas"	"COLBY WARD 4"	138	381		476
"KS"	2000	1	"Thomas"	"EAST HALE TOWNSHIP"	13	45		55
"KS"	2000	1	"Thomas"	"EAST MORGAN TOWNSHIP"	15	110		120
"KS"	2000	1	"Thomas"	"EAST MORGAN TOWNSHIP ENCLAVE"				
"KS"	2000	1	"Thomas"	"KINGERY TOWNSHIP"	4	26		30
"KS"	2000	1	"Thomas"	"LACEY TOWNSHIP"	12	49		52
"KS"	2000	1	"Thomas"	"MENLO TOWNSHIP"	8	32		37
"KS"	2000	1	"Thomas"	"NORTH RANDALL TOWNSHIP"	7	40		41
"KS"	2000	1	"Thomas"	"ROVOHL TOWNSHIP"	8	62		69
"KS"	2000	1	"Thomas"	"SMITH TOWNSHIP"	16	81		91
"KS"	2000	1	"Thomas"	"SOUTH RANDALL TOWNSHIP"	9	72		78
"KS"	2000	1	"Thomas"	"SUMMERS TOWNSHIP"	7	94		99
"KS"	2000	1	"Thomas"	"WENDELL TOWNSHIP"	4	41		42
"KS"	2000	1	"Thomas"	"WEST HALE TOWNSHIP"	34	136		159
"KS"	2000	1	"Thomas"	"WEST MORGAN TOWNSHIP"	33	138		167
"KS"	2000	1	"Thomas"	"Advance"	120	316		397
"KS"	2000	1	"Thomas"	"Provisional (Challenged)"				
"KS"	2000	1	"Trego"	"COLLYER CITY"	11	42		46
"KS"	2000	1	"Trego"	"COLLYER TOWNSHIP"	26	78		103
"KS"	2000	1	"Trego"	"FRANKLIN TOWNSHIP"	2	14		12
"KS"	2000	1	"Trego"	"GLENCOE TOWNSHIP"	7	32		40
"KS"	2000	1	"Trego"	"OGALLAH TOWNSHIP"	30	64		97
"KS"	2000	1	"Trego"	"RIVERSIDE TOWNSHIP"	4	32		38
"KS"	2000	1	"Trego"	"WA KEENEY CITY CENTRAL PRECINCT"	67	182		241
"KS"	2000	1	"Trego"	"WA KEENEY CITY EAST PRECINCT"	82	152		234
"KS"	2000	1	"Trego"	"WA KEENEY CITY WEST PRECINCT"	110	178		277
"KS"	2000	1	"Trego"	"WA KEENEY TOWNSHIP"	41	160		200
"KS"	2000	1	"Trego"	"WILCOX TOWNSHIP"	6	36		43
"KS"	2000	1	"Trego"	"Advance"	128	228		346
"KS"	2000	1	"Trego"	"Provisional (Challenged)"	2	22		14
"KS"	2000	1	"Webaunsee"	"ALMA TOWNHSIP"	132	364		453
"KS"	2000	1	"Webaunsee"	"CHALK TOWNSHIP"	0	38		31
"KS"	2000	1	"Webaunsee"	"FARMER TOWNSHIP"	9	41		52
"KS"	2000	1	"Webaunsee"	"GARFIELD TOWNSHIP"	56	171		191
"KS"	2000	1	"Webaunsee"	"HARVEYVILLE TOWNSHIP"	99	156		218
"KS"	2000	1	"Webaunsee"	"HESSDALE TOWNSHIP"	50	66		102
"KS"	2000	1	"Webaunsee"	"KAW TOWNSHIP"	24	68		91
"KS"	2000	1	"Webaunsee"	"KEENE TOWNSHIP"	75	133		185
"KS"	2000	1	"Webaunsee"	"MAPLE HILL TOWNSHIP"	140	251		341
"KS"	2000	1	"Webaunsee"	"MCFARLAND TOWNSHIP"	49	83		119
"KS"	2000	1	"Webaunsee"	"PAXICO TOWNSHIP"	79	233		277
"KS"	2000	1	"Webaunsee"	"WABAUNSEE TOWNSHIP"	58	128		162
"KS"	2000	1	"Webaunsee"	"WASHINGTON TOWNSHIP"	5	31		36
"KS"	2000	1	"Webaunsee"	"WILMINGTON TONWSHIP"	109	186		251
"KS"	2000	1	"Webaunsee"	"Advance"	137	215		309
"KS"	2000	1	"Webaunsee"	"Provisional (Challenged)"	3	18		20
"KS"	2000	1	"Wallace"	"HARRISON TOWNSHIP"		31		27
"KS"	2000	1	"Wallace"	"SHARON SPRINGS PRECINCT 1"	31	141		57
"KS"	2000	1	"Wallace"	"SHARON SPRINGS PRECINCT 2"	41	268		394
"KS"	2000	1	"Wallace"	"WALLACE TOWNSHIP"	9	60		57
"KS"	2000	1	"Wallace"	"WESKAN TOWNSHIP"	10	139		148
"KS"	2000	1	"Wallace"	"Advance"	12	98		104
"KS"	2000	1	"Wallace"	"Provisional (Challenged)"				
"KS"	2000	1	"Washington"	"BARNES TOWNSHIP"	25	75		78
"KS"	2000	1	"Washington"	"BRANTFORD TOWNSHIP"	5	38		38
"KS"	2000	1	"Washington"	"CHARLESTON TONWSHIP"	6	38		38
"KS"	2000	1	"Washington"	"CLIFTON TOWNSHIP"	39	132		152
"KS"	2000	1	"Washington"	"COLEMAN TOWNSHIP"	6	24		30
"KS"	2000	1	"Washington"	"FARMINGTON TOWNSHIP"	20	57		69
"KS"	2000	1	"Washington"	"FRANKLIN TOWNSHIP"	19	42		51
"KS"	2000	1	"Washington"	"GRANT TOWNSHIP"	1	10		12
"KS"	2000	1	"Washington"	"GREENLEAF TOWNSHIP"	43	126		152
"KS"	2000	1	"Washington"	"HADDAM TOWNSHIP"	22	84		96
"KS"	2000	1	"Washington"	"HANOVER TOWNSHIP"	97	294		318
"KS"	2000	1	"Washington"	"HIGHLAND TOWNSHIP"	2	12		14
"KS"	2000	1	"Washington"	"INDEPENDENCE TOWNSHIP"	12	59		61
"KS"	2000	1	"Washington"	"KIMEO TOWNSHIP"	9	28		36
"KS"	2000	1	"Washington"	"LINCOLN TOWNSHIP"	1	38		34
"KS"	2000	1	"Washington"	"LINN TONWHSIP"	44	200		224
"KS"	2000	1	"Washington"	"LITTLE BLUE TOWNSHIP"	11	38		45
"KS"	2000	1	"Washington"	"LOGAN TOWNSHIP"	8	41		46
"KS"	2000	1	"Washington"	"LOWE TOWNSHIP"	3	34		35
"KS"	2000	1	"Washington"	"MILL CREEK TOWNSHIP"	12	98		96
"KS"	2000	1	"Washington"	"SHERIDAN TOWNSHIP"	3	47		50
"KS"	2000	1	"Washington"	"SHERMAN TOWNSHIP"	23	112		120
"KS"	2000	1	"Washington"	"STRAWBERRY TOWNSHIP"	12	55		61
"KS"	2000	1	"Washington"	"UNION TONWSHIP"	9	35		37
"KS"	2000	1	"Washington"	"WASHINGTION TOWNSHIP"	14	81		96
"KS"	2000	1	"Washington"	"WASHINGTON TONWSHIP RURAL ENCLAVE"	0	0		0
"KS"	2000	1	"Washington"	"WASHINGTON CITY"	161	389		487
"KS"	2000	1	"Washington"	"WASHINGTON CITY EXCLAVE"	0	0		0
"KS"	2000	1	"Washington"	"Advance"	77	246		288
"KS"	2000	1	"Washington"	"Provisional (Challenged)"	3	13		18
"KS"	2000	1	"Wichita"	"LEOTI PRECINCT 1"	78	233		262
"KS"	2000	1	"Wichita"	"LEOTI PRECINCT 2"	76	302		337
"KS"	2000	1	"Wichita"	"LEOTI PRECINCT 3"	34	230		247
"KS"	2000	1	"Wichita"	"Advance"	19	94		109
"KS"	2000	1	"Wichita"	"Provisional (Challenged)"				
"KS"	2000	2	"Wilson"	"Cedar Township"	81	177	67	200
"KS"	2000	2	"Wilson"	"Center Township"	47	166	32	176
"KS"	2000	2	"Wilson"	"Chetopa Township"	18	73	10	76
