state	year	county	precinct	cd	ld	g2002_STH_dv	g2002_STH_rv	g2002_STH_tv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	g2002_STS_dv	g2002_STS_rv	sd	g2002_STS_tv	g2002_STS_dv2	g2002_STS_rv2	sd2	g2002_STS_tv2	g2002_STS_dv3	g2002_STS_rv3	sd3	g2002_STS_tv3	g2002_STS_dv4	g2002_STS_rv4	sd4	g2002_STS_tv4	g2002_STS_dv5	g2002_STS_rv5	sd5	g2002_STS_tv5	g2002_STS_dv6	g2002_STS_rv6	sd6	g2002_STS_tv6	g2002_STS_dv7	g2002_STS_rv7	sd7	g2002_STS_tv7	g2002_STS_dv8	g2002_STS_rv8	sd8	g2002_STS_tv8	g2002_STS_dv9	g2002_STS_rv9	sd9	g2002_STS_tv9	g2002_STS_dv10	g2002_STS_rv10	sd10	g2002_STS_tv10	g2002_STS_dv11	g2002_STS_rv11	sd11	g2002_STS_tv11	g2002_STS_dv12	g2002_STS_rv12	sd12	g2002_STS_tv12	g2002_STS_dv13	g2002_STS_rv13	sd13	g2002_STS_tv13
"IA"	2002	"Woodbury"	"Little Sioux"	5	55	0	93	95																																																	61	66	28	138																																																
"IA"	2002	"Woodbury"	"Oto"	5	55	0	60	61																																																	39	27	28	78																																																
"IA"	2002	"Woodbury"	"Rock"	5	55	0	85	86																																																	72	52	28	126																																																
"IA"	2002	"Woodbury"	"Rutland"	5	53	0	117	177																																																	120	89	27	209																																																
"IA"	2002	"Woodbury"	"Sergeant Bluff"	5	54	0	594	604																																																	418	383	27	802																																																
"IA"	2002	"Woodbury"	"Sioux City 1"	5	1	347	426	773																																																	386	391	1	777																																																
"IA"	2002	"Woodbury"	"Sioux City 10"	5	1	355	616	972																																																	434	543	1	978																																																
"IA"	2002	"Woodbury"	"Sioux City 11"	5	2	67	30	97																																																	70	31	1	101																																																
"IA"	2002	"Woodbury"	"Sioux City 12"	5	2	79	40	120																																																	87	33	1	121																																																
"IA"	2002	"Woodbury"	"Sioux City 13"	5	2	237	97	336																																																	253	81	1	337																																																
"IA"	2002	"Woodbury"	"Sioux City 14"	5	2	203	115	318																																																	211	109	1	320																																																
"IA"	2002	"Woodbury"	"Sioux City 15"	5	2	233	127	360																																																	247	114	1	361																																																
"IA"	2002	"Woodbury"	"Sioux City 16"	5	2	401	266	668																																																	452	216	1	670																																																
"IA"	2002	"Woodbury"	"Sioux City 17"	5	2	456	445	901																																																	520	384	1	904																																																
"IA"	2002	"Woodbury"	"Sioux City 18"	5	2	349	231	580																																																	414	177	1	592																																																
"IA"	2002	"Woodbury"	"Sioux City 19"	5	2	444	468	914																																																	518	399	1	918																																																
"IA"	2002	"Woodbury"	"Sioux City 2"	5	1	342	134	476																																																	320	152	1	472																																																
"IA"	2002	"Woodbury"	"Sioux City 20"	5	54	0	784	795																																																	363	595	27	958																																																
