state	year	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	vtd	fips	g2004_BALL_tv	g2004_USP_rv	g2004_USP_dv	g2004_USP_tv	g2004_USH_rv	g2004_USH_dv	g2004_USH_tv	g2004_STH_rv	g2004_STH_dv	g2004_STH_tv
"MN"	2004	"SAUK CENTRE"		7	"13A"	25	13	"Sauk Centre city"	265	420	58648	2042	1233	731	2015	633	1289	1922	1451	508	1962
"MN"	2004	"MORRIS W-1 P-A"	1	7	"11A"	21	11	"Morris city"	70	72	44242	485	202	269	484	113	343	457	255	190	473
"MN"	2004	"MORRIS W-1 P-B"	1	7	"11A"	21	11	"Morris city"	70	73	44242	480	236	231	477	116	341	457	269	179	465
"MN"	2004	"MORRIS W-2 P-A"	2	7	"11A"	21	11	"Morris city"	70	75	44242	549	191	349	553	116	404	520	238	237	530
"MN"	2004	"MORRIS W-2 P-B"	2	7	"11A"	21	11	"Morris city"	70	76	44242	572	152	396	587	128	352	481	157	278	490
"MN"	2004	"MORRIS W-3"	3	7	"11A"	21	11	"Morris city"	70	80	44242	1067	478	565	1065	253	759	1015	613	390	1044
"MN"	2004	"BENSON W-1"	1	7	"20A"	39	20	"Benson city"	15	15	5212	874	330	518	871	212	636	849	321	525	847
"MN"	2004	"BENSON W-2"	2	7	"20A"	39	20	"Benson city"	15	20	5212	940	398	508	931	219	673	893	366	531	897
"MN"	2004	"MADELIA"		1	"21B"	42	21	"Madelia city"	49	50	39230	1013	434	554	1014	513	396	969	431	523	954
"MN"	2004	"ST JAMES CITY W-1"	1	1	"24A"	47	24	"St. James city"	90	95	57040	987	475	475	989	498	388	929	543	381	925
"MN"	2004	"ST JAMES CITY W-2"	2	1	"24A"	47	24	"St. James city"	90	110	57040	1036	507	502	1040	556	395	1003	597	398	996
"MN"	2004	"ALBERTVILLE"		6	"19B"	38	19	"Albertville city"	5	5	730	3006	1796	1151	3015	1682	1272	2958	1606	1182	2792
"MN"	2004	"ANNANDALE"		6	"18B"	36	18	"Annandale city"	15	15	1684	1454	684	720	1464	692	729	1421	742	646	1388
"MN"	2004	"CORINNA TWP"		6	"18B"	36	18	"Corinna township"	50	65	13222	1479	855	578	1456	831	611	1444	856	542	1399
"MN"	2004	"FRANKLIN TWP"		6	"19B"	38	19	"Franklin township"	70	85	22400	1642	1048	548	1647	1047	564	1611	1016	542	1558
"MN"	2004	"FRENCH LAKE TWP"		6	"18B"	36	18	"French Lake township"	75	90	22760	673	347	310	676	350	319	669	344	314	658
"MN"	2004	"HOWARD LAKE"		6	"18B"	36	18	"Howard Lake city"	85	100	30284	1037	621	387	1050	617	406	1023	620	376	996
"MN"	2004	"MAPLE LAKE TWP"		6	"19A"	37	19	"Maple Lake township"	90	110	40238	1290	791	475	1297	768	501	1270	764	469	1233
"MN"	2004	"MARYSVILLE TWP"		6	"19A"	37	19	"Marysville township"	100	115	40940	1063	630	412	1071	601	452	1053	583	435	1019
"MN"	2004	"MONTICELLO TWP"		6	"19A"	37	19	"Monticello township"	110	130	43792	1997	1237	727	2011	1181	791	1972	1181	727	1908
"MN"	2004	"MONTROSE"		6	"19B"	38	19	"Montrose city"	120	135	43810	1136	651	462	1134	613	495	1108	576	473	1049
"MN"	2004	"ST MICHAEL P-1A"		6	"19B"	38	19	"St. Michael city"	137	155	57346	3605	2390	1168	3616	2248	1307	3556	2098	1245	3345
"MN"	2004	"ST MICHAEL P-1B"		6	"19B"	38	19	"St. Michael city"	137	156	57346	4289	2756	1456	4268	2580	1625	4206	2490	1466	3957
"MN"	2004	"SILVER CREEK TWP"		6	"19A"	37	19	"Silver Creek township"	140	160	60340	1425	880	520	1432	825	573	1398	849	497	1346
"MN"	2004	"SOUTHSIDE TWP"		6	"18B"	36	18	"Southside township"	150	170	61510	926	513	398	931	507	405	912	514	374	888
"MN"	2004	"WAVERLY"		6	"19B"	38	19	"Waverly city"	165	185	68764	511	298	198	518	307	193	501	280	200	481
"MN"	2004	"ATLANTA TWP"		7	"02A"	3	2	"Atlanta township"	5	5	2674	51	22	26	50	10	41	51	20	29	49
"MN"	2004	"AUDUBON"		7	"02A"	3	2	"Audubon city"	9	10	2728	218	132	83	221	60	147	207	89	118	207
"MN"	2004	"AUDUBON TWP"		7	"02A"	3	2	"Audubon township"	10	15	2746	313	175	130	313	89	220	309	153	153	306
"MN"	2004	"BURLINGTON TWP"		7	"02A"	3	2	"Burlington township"	20	20	8686	780	520	237	783	282	473	756	413	328	742
"MN"	2004	"CALLAWAY TWP"		7	"02A"	3	2	"Callaway township"	25	30	9298	153	70	80	154	41	109	150	61	88	149
"MN"	2004	"CARSONVILLE TWP"		7	"02A"	3	2	"Carsonville township"	35	35	10126	148	79	66	146	42	100	142	61	76	138
"MN"	2004	"CUBA TWP"		7	"02A"	3	2	"Cuba township"	45	45	14230	137	66	68	136	26	108	134	53	79	132
"MN"	2004	"EAGLE VIEW TWP"		7	"02A"	3	2	"Eagle View township"	57	82	17455	93	37	54	93	24	66	90	34	55	89
"MN"	2004	"EVERGREEN TWP"		7	"10B"	20	10	"Evergreen township"	65	90	20006	163	101	48	151	59	98	157	99	56	155
"MN"	2004	"FOREST TWP"		7	"02A"	3	2	"Forest township"	68	95	21671	75	37	37	76	24	51	75	34	38	72
"MN"	2004	"FRAZEE"		7	"02A"	3	2	"Frazee city"	70	100	22472	541	361	157	543	160	361	521	239	272	511
"MN"	2004	"GREEN VALLEY TWP"		7	"10B"	20	10	"Green Valley township"	80	105	25820	170	84	82	172	53	113	166	74	81	155
"MN"	2004	"HAMDEN TWP"		7	"02A"	3	2	"Hamden township"	85	110	26684	142	82	57	144	27	111	138	57	78	135
"MN"	2004	"HEIGHT OF LAND TWP"		7	"02A"	3	2	"Height of Land township"	90	115	28250	394	268	119	391	141	247	389	218	164	382
"MN"	2004	"HOLMESVILLE TWP"		7	"02A"	3	2	"Holmesville township"	95	120	29816	302	197	94	304	101	196	298	164	125	290
"MN"	2004	"LAKE PARK"		7	"02A"	3	2	"Lake Park city"	104	130	34784	385	195	178	383	96	276	372	119	248	367
"MN"	2004	"LAKE PARK TWP"		7	"02A"	3	2	"Lake Park township"	105	135	34802	265	137	125	266	73	188	261	106	145	251
"MN"	2004	"OGEMA"		7	"02A"	3	2	"Ogema city"	125	150	48130	68	31	35	70	15	52	67	17	49	66
"MN"	2004	"OSAGE TWP"		7	"02A"	3	2	"Osage township"	130	155	48778	456	273	168	455	149	284	434	224	198	422
"MN"	2004	"PINE POINT TWP"		7	"02A"	3	2	"Pine Point township"	135	160	51244	150	24	123	147	14	130	144	25	116	141
"MN"	2004	"RICHWOOD TWP"		7	"02A"	3	2	"Richwood township"	145	170	54376	349	197	141	346	95	245	340	160	169	329
"MN"	2004	"ROUND LAKE TWP"		7	"02A"	3	2	"Round Lake township"	150	175	56050	108	43	60	113	30	75	105	43	60	103
"MN"	2004	"RUNEBERG TWP"		7	"10B"	20	10	"Runeberg township"	155	180	56248	209	116	79	203	64	130	194	109	82	191
"MN"	2004	"SAVANNAH TWP"		7	"02A"	3	2	"Savannah township"	160	185	58756	112	70	36	117	32	74	106	62	39	101
"MN"	2004	"SHELL LAKE TWP"		7	"02A"	3	2	"Shell Lake township"	165	190	59512	178	87	87	180	38	134	172	55	110	165
"MN"	2004	"SILVER LEAF TWP"		7	"02A"	3	2	"Silver Leaf township"	170	195	60430	232	157	68	231	71	153	224	97	126	223
"MN"	2004	"SPRUCE GROVE TWP"		7	"10B"	20	10	"Spruce Grove township"	180	205	62212	197	110	68	184	71	109	180	116	60	176
"MN"	2004	"SUGAR BUSH TWP"		7	"02A"	3	2	"Sugar Bush township"	185	210	63256	277	140	126	278	65	195	260	102	148	250
"MN"	2004	"TOAD LAKE TWP"		7	"10B"	20	10	"Toad Lake township"	190	215	65002	287	168	113	285	86	192	278	156	108	264
"MN"	2004	"WOLF LAKE"		7	"10B"	20	10	"Wolf Lake city"	215	235	71338	25	22	3	25	15	10	25	22	3	25
"MN"	2004	"WOLF LAKE TWP"		7	"10B"	20	10	"Wolf Lake township"	216	240	71356	134	102	30	132	74	55	129	88	32	120
"MN"	2004	"BIG BEND TWP"		7	"20B"	40	20	"Big Bend township"	5	5	5608	167	39	125	165	21	140	161	28	136	164
"MN"	2004	"CRATE TWP"		7	"20B"	40	20	"Crate township"	15	15	13672	106	57	48	105	29	74	103	35	70	105
"MN"	2004	"GRACE TWP"		7	"20B"	40	20	"Grace township"	20	20	24722	60	26	33	59	12	48	60	25	33	58
"MN"	2004	"GRANITE FALLS W-2"	2	7	"20B"	40	20	"Granite Falls city"	25	25	25280	494	192	288	488	117	363	480	150	332	482
"MN"	2004	"GRANITE FALLS TWP"		7	"20B"	40	20	"Granite Falls township"	30	30	25262	137	72	60	137	42	92	134	62	73	136
"MN"	2004	"HAVELOCK TWP"		7	"20B"	40	20	"Havelock township"	35	35	27656	111	36	73	111	21	88	109	20	89	109
"MN"	2004	"KRAGERO TWP"		7	"20B"	40	20	"Kragero township"	40	40	33668	97	30	67	97	9	87	96	24	73	97
"MN"	2004	"LEENTHROP TWP"		7	"20B"	40	20	"Leenthrop township"	45	45	36278	163	89	73	164	41	119	161	54	108	162
"MN"	2004	"LONE TREE TWP"		7	"20B"	40	20	"Lone Tree township"	50	50	37952	127	84	39	125	50	72	122	49	77	126
"MN"	2004	"LOURISTON TWP"		7	"20B"	40	20	"Louriston township"	55	55	38312	91	46	44	91	26	61	89	37	52	89
"MN"	2004	"MANDT TWP"		7	"20B"	40	20	"Mandt township"	60	60	39752	91	25	61	92	8	79	87	9	80	89
"MN"	2004	"MAYNARD"		7	"20B"	40	20	"Maynard city"	65	65	41210	212	88	111	213	47	158	205	56	154	210
"MN"	2004	"MILAN"		7	"20B"	40	20	"Milan city"	70	70	42146	172	54	115	171	37	129	166	54	118	172
"MN"	2004	"RHEIDERLAND TWP"		7	"20B"	40	20	"Rheiderland township"	80	105	53962	164	135	24	159	92	67	159	92	69	162
"MN"	2004	"ROSEWOOD TWP"		7	"20B"	40	20	"Rosewood township"	85	110	55870	187	111	69	186	55	121	176	71	109	180
"MN"	2004	"STONEHAM TWP"		7	"20B"	40	20	"Stoneham township"	95	120	62950	146	89	50	149	33	104	138	38	106	146
"MN"	2004	"TUNSBERG TWP"		7	"20B"	40	20	"Tunsberg township"	100	125	65704	113	60	51	111	30	83	113	32	78	110
"MN"	2004	"WATSON"		7	"20B"	40	20	"Watson city"	105	130	68656	90	31	53	91	23	65	88	23	65	90
"MN"	2004	"WOODS TWP"		7	"20B"	40	20	"Woods township"	110	135	71626	121	85	34	121	54	61	115	64	54	118
"MN"	2004	"ALLIANCE TWP"		7	"09B"	18	9	"Alliance township"	5	5	1054	156	79	73	157	23	129	152	29	125	154
"MN"	2004	"BARNESVILLE TWP"		7	"09B"	18	9	"Barnesville township"	15	25	3592	91	49	40	91	16	73	89	12	76	88
"MN"	2004	"CROMWELL TWP"		7	"09B"	18	9	"Cromwell township"	25	35	13798	186	101	84	187	43	136	181	40	145	185
"MN"	2004	"EGLON TWP"		7	"09B"	18	9	"Eglon township"	35	45	18314	272	156	110	274	73	190	263	71	199	270
"MN"	2004	"ELKTON TWP"		7	"09B"	18	9	"Elkton township"	40	50	18710	180	76	100	180	36	136	172	29	148	179
"MN"	2004	"ELMWOOD TWP"		7	"09B"	18	9	"Elmwood township"	45	55	19052	242	139	98	243	57	177	234	54	183	237
"MN"	2004	"FELTON"		7	"09A"	17	9	"Felton city"	49	60	20834	110	65	43	108	29	76	105	58	46	106
"MN"	2004	"FELTON TWP"		7	"09A"	17	9	"Felton township"	50	65	20852	57	36	20	58	20	35	55	34	20	55
"MN"	2004	"GEORGETOWN"		7	"09A"	17	9	"Georgetown city"	64	75	23498	62	34	26	62	16	44	60	35	23	61
"MN"	2004	"GEORGETOWN TWP"		7	"09A"	17	9	"Georgetown township"	65	80	23516	91	55	32	93	22	65	87	56	32	89
"MN"	2004	"HAGEN TWP"		7	"09A"	17	9	"Hagen township"	90	100	26504	94	53	41	94	27	62	89	52	31	87
"MN"	2004	"HAWLEY TWP"		7	"09B"	18	9	"Hawley township"	95	110	27764	248	123	123	248	60	179	239	45	199	244
"MN"	2004	"HUMBOLDT TWP"		7	"09B"	18	9	"Humboldt township"	120	130	30428	138	68	68	138	38	96	134	27	106	133
"MN"	2004	"KEENE TWP"		7	"09B"	18	9	"Keene township"	125	135	32552	69	27	39	72	6	61	67	9	59	68
"MN"	2004	"KRAGNES TWP"		7	"09A"	17	9	"Kragnes township"	130	140	33704	181	120	56	184	69	108	177	115	58	178
"MN"	2004	"KURTZ TWP"		7	"09B"	18	9	"Kurtz township"	135	145	33812	191	105	83	194	42	145	187	55	128	183
"MN"	2004	"MOLAND TWP"		7	"09A"	17	9	"Moland township"	140	150	43576	191	133	54	190	48	142	190	133	54	189
"MN"	2004	"MOORHEAD TWP"		7	"09B"	18	9	"Moorhead township"	150	215	43882	242	136	98	241	70	164	234	71	163	234
"MN"	2004	"RIVERTON TWP"		7	"09B"	18	9	"Riverton township"	170	235	54718	261	144	109	265	66	188	254	46	211	257
"MN"	2004	"SABIN"		7	"09B"	18	9	"Sabin city"	175	240	56554	226	138	82	230	60	157	217	56	169	225
"MN"	2004	"SKREE TWP"		7	"09B"	18	9	"Skree township"	180	245	60718	97	60	35	95	24	69	93	22	73	96
"MN"	2004	"SPRING PRAIRIE TWP"		7	"09A"	17	9	"Spring Prairie township"	185	250	62032	124	65	52	127	28	95	123	67	52	122
"MN"	2004	"TANSEM TWP"		7	"09B"	18	9	"Tansem township"	190	255	64192	139	85	50	141	37	99	136	48	87	135
"MN"	2004	"ARBO TWP"		8	"03A"	5	3	"Arbo township"	10	10	1936	507	245	253	506	175	294	485	0	333	463
"MN"	2004	"ARDENHURST TWP"		8	"03A"	5	3	"Ardenhurst township"	15	15	2044	108	73	31	106	54	47	105	0	65	101
"MN"	2004	"BALSAM TWP"		8	"03A"	5	3	"Balsam township"	20	25	3430	353	186	164	354	133	207	347	0	229	317
"MN"	2004	"BEARVILLE TWP"		8	"03A"	5	3	"Bearville township"	30	40	4276	123	46	70	128	41	72	122	0	72	113
"MN"	2004	"BLACKBERRY TWP"		8	"03A"	5	3	"Blackberry township"	45	55	6220	450	242	197	448	179	249	439	0	292	410
"MN"	2004	"BOVEY"		8	"03A"	5	3	"Bovey city"	50	60	7048	385	80	294	384	55	290	362	0	277	352
"MN"	2004	"BALL CLUB PREC"		8	"04A"	7	4	"Bowstring Lake Unorganized"	56	20	3385	244	75	165	244	48	176	233	64	168	237
"MN"	2004	"CALUMET"		8	"03A"	5	3	"Calumet city"	58	74	9316	174	44	124	172	35	132	169	0	128	168
"MN"	2004	"CARPENTER TWP"		8	"03A"	5	3	"Carpenter township"	60	76	10072	126	58	66	124	45	72	121	0	85	117
"MN"	2004	"COLERAINE"		8	"03A"	5	3	"Coleraine city"	70	85	12502	668	216	437	664	157	476	645	0	476	601
"MN"	2004	"DEER RIVER"		8	"04A"	7	4	"Deer River city"	79	95	15310	431	185	229	427	139	262	410	169	239	415
"MN"	2004	"DEER RIVER TWP"		8	"04A"	7	4	"Deer River township"	80	100	15328	411	213	182	410	150	241	399	205	187	406
"MN"	2004	"EFFIE"		8	"03A"	5	3	"Effie city"	90	110	18260	39	16	19	43	8	28	39	0	28	37
"MN"	2004	"FEELEY TWP"		8	"03A"	5	3	"Feeley township"	95	120	20816	212	94	116	210	66	132	202	0	143	202
"MN"	2004	"GOODLAND TWP"		8	"03A"	5	3	"Goodland township"	105	130	24452	313	134	173	315	90	213	304	0	213	294
"MN"	2004	"GREENWAY TWP P-1"		8	"03A"	5	3	"Greenway township (balance)"	120	184	25892	146	39	107	146	29	106	139	0	110	134
"MN"	2004	"GREENWAY TWP P-2"		8	"03A"	5	3	"Greenway township (balance)"	120	189	25892	12	3	8	13	3	9	12	0	10	10
"MN"	2004	"GREENWAY TWP P-3"		8	"03A"	5	3	"Greenway township (balance)"	120	195	25892	436	132	298	442	99	311	421	0	301	400
"MN"	2004	"INGER PREC"		8	"04A"	7	4	"Bowstring Lake Unorganized"	128	205	30959	151	47	99	148	32	114	147	40	106	149
"MN"	2004	"IRON RANGE TWP"		8	"03A"	5	3	"Iron Range township (balance)"	130	209	31256	150	53	92	150	37	102	144	0	102	142
"MN"	2004	"LAKE JESSIE TWP"		8	"04A"	7	4	"Lake Jessie township"	145	225	34568	171	65	95	170	46	114	161	56	92	160
"MN"	2004	"LAWRENCE TWP"		8	"03A"	5	3	"Lawrence township"	150	230	35900	286	80	194	286	59	208	273	0	217	268
"MN"	2004	"LIBERTY TWP"		8	"03A"	5	3	"Liberty township"	155	235	36944	44	27	14	47	19	19	40	0	19	39
"MN"	2004	"LONE PINE TWP"		8	"03A"	5	3	"Lone Pine township"	160	240	37934	310	102	193	311	73	224	300	0	212	286
"MN"	2004	"MARBLE"		8	"03A"	5	3	"Marble city"	164	247	40418	356	76	266	342	53	280	336	0	266	329
"MN"	2004	"MARCELL TWP"		8	"03A"	5	3	"Marcell township"	165	249	40472	278	140	123	270	102	156	265	0	183	246
"MN"	2004	"MORSE TWP"		8	"04A"	7	4	"Morse township"	180	270	44332	287	172	109	285	128	143	275	171	103	283
"MN"	2004	"NASHWAUK P-1"		8	"03A"	5	3	"Nashwauk city"	185	275	44980	318	64	248	315	49	257	309	0	262	307
"MN"	2004	"NASHWAUK P-2"		8	"03A"	5	3	"Nashwauk city"	185	280	44980	269	56	199	270	32	224	258	0	216	250
"MN"	2004	"NASHWAUK TWP"		8	"03A"	5	3	"Nashwauk township (balance)"	186	285	44998	453	129	310	444	100	329	441	0	339	416
"MN"	2004	"OTENEAGEN TWP"		8	"04A"	7	4	"Oteneagen township"	195	295	49048	150	72	68	153	52	83	139	62	76	144
"MN"	2004	"TACONITE"		8	"03A"	5	3	"Taconite city"	227	339	64048	211	44	161	213	32	162	201	0	168	202
"MN"	2004	"TROUT LAKE TWP"		8	"03A"	5	3	"Trout Lake township"	235	350	65596	611	269	324	616	197	392	600	0	412	564
"MN"	2004	"WABANA TWP"		8	"03A"	5	3	"Wabana township"	240	355	67360	326	154	162	324	112	192	312	0	213	291
"MN"	2004	"WINNIBIGOSHISH PREC"		8	"04A"	7	4	"Bowstring Lake Unorganized"	253	375	71005	102	53	48	103	34	66	101	49	49	101
"MN"	2004	"ZEMPLE"		8	"04A"	7	4	"Zemple city"	260	385	72184	37	22	13	35	11	23	34	21	15	37
"MN"	2004	"ADRIAN"		1	"22A"	43	22	"Adrian city"	5	5	262	573	264	298	578	247	241	548	221	337	561
"MN"	2004	"BIGELOW"		1	"22B"	44	22	"Bigelow city"	9	10	5644	106	64	38	108	45	38	96	43	60	103
"MN"	2004	"BIGELOW TWP."		1	"22B"	44	22	"Bigelow township"	10	15	5662	236	173	62	235	160	54	227	141	89	231
"MN"	2004	"BLOOM TWP."		1	"22A"	43	22	"Bloom township"	20	20	6508	107	56	46	108	50	49	101	48	58	107
"MN"	2004	"BREWSTER"		1	"22A"	43	22	"Brewster city"	25	25	7660	240	117	116	239	116	90	223	120	115	235
"MN"	2004	"DEWALD TWP."		1	"22A"	43	22	"Dewald township"	30	30	15850	153	92	52	156	95	40	147	91	59	151
"MN"	2004	"DUNDEE"		1	"22A"	43	22	"Dundee city"	35	35	17144	66	15	43	59	25	26	54	21	36	57
"MN"	2004	"ELK TWP."		1	"22A"	43	22	"Elk township"	40	40	18602	157	102	53	157	83	51	148	90	62	153
"MN"	2004	"ELLSWORTH"		1	"22A"	43	22	"Ellsworth city"	45	45	18836	253	149	91	244	116	77	211	120	112	232
"MN"	2004	"GRAHAM LAKES TWP."		1	"22A"	43	22	"Graham Lakes township"	50	50	24848	130	67	60	129	70	51	127	59	69	128
"MN"	2004	"GRAND PRAIRIE TWP."		1	"22A"	43	22	"Grand Prairie township"	55	55	25100	99	71	26	99	63	22	93	62	34	97
"MN"	2004	"HERSEY TWP."		1	"22A"	43	22	"Hersey township"	60	60	28736	129	69	57	130	70	53	127	62	65	127
"MN"	2004	"INDIAN LAKE TWP."		1	"22B"	44	22	"Indian Lake township"	65	65	30878	141	106	35	141	99	33	136	96	43	139
"MN"	2004	"KINBRAE"		1	"22A"	43	22	"Kinbrae city"	70	70	33236	9	4	4	10	4	4	9	4	5	9
"MN"	2004	"LARKIN TWP."		1	"22A"	43	22	"Larkin township"	75	75	35666	106	75	28	105	60	37	104	56	49	106
"MN"	2004	"LEOTA TWP."		1	"22A"	43	22	"Leota township"	80	80	36566	285	243	31	282	238	33	276	244	35	279
"MN"	2004	"LISMORE"		1	"22A"	43	22	"Lismore city"	84	85	37412	117	44	62	116	52	51	109	41	71	113
"MN"	2004	"LISMORE TWP."		1	"22A"	43	22	"Lismore township"	85	90	37430	90	46	42	88	39	43	87	32	56	88
"MN"	2004	"LITTLE ROCK TWP."		1	"22A"	43	22	"Little Rock township"	95	95	37682	95	59	32	97	60	24	92	64	28	93
"MN"	2004	"LORAIN TWP."		1	"22B"	44	22	"Lorain township"	100	100	38204	165	90	71	161	85	60	153	83	74	158
"MN"	2004	"OLNEY TWP."		1	"22A"	43	22	"Olney township"	105	105	48274	87	49	31	85	42	31	80	44	42	86
"MN"	2004	"RANSOM TWP."		1	"22A"	43	22	"Ransom township"	110	110	53152	135	68	61	137	71	47	126	69	64	133
"MN"	2004	"ROUND LAKE"		1	"22B"	44	22	"Round Lake city"	115	115	56086	222	105	110	221	104	71	203	94	124	218
"MN"	2004	"RUSHMORE"		1	"22A"	43	22	"Rushmore city"	120	120	56338	169	83	76	165	82	61	160	78	84	162
"MN"	2004	"SEWARD TWP."		1	"22A"	43	22	"Seward township"	125	125	59260	132	82	43	138	81	34	127	79	51	130
"MN"	2004	"SUMMIT LAKE TWP."		1	"22A"	43	22	"Summit Lake township"	130	130	63400	173	88	80	174	74	66	156	75	91	168
"MN"	2004	"WESTSIDE TWP."		1	"22A"	43	22	"Westside township"	135	135	69718	103	63	39	103	56	28	95	56	41	97
"MN"	2004	"WILMONT"		1	"22A"	43	22	"Wilmont city"	139	140	70582	180	86	87	181	77	78	173	75	102	178
"MN"	2004	"WILMONT TWP."		1	"22A"	43	22	"Wilmont township"	140	145	70600	117	60	55	117	51	53	109	59	53	112
"MN"	2004	"WORTHINGTON W-1 P-1"	1	1	"22B"	44	22	"Worthington city"	150	150	71734	645	374	252	642	392	200	619	364	264	631
