state	year	county_code	county	precinct_code	precinct	cd	sd	ld	g2008_REG_dv	g2008_REG_rv	g2008_REG_ov	g2008_REG_mv	g2008_REG_fv	g2008_REG_tv	g2008_USP_dv	g2008_USS_rv	g2008_USS_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_tv
"KY"	2008	86	"MONROE"	"E102"	"NORTH TOMPKINSVILLE"	1	16	53	107	722	13	408	434	842	106	330	114	337	452	444
"KY"	2008	86	"MONROE"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	224	1399	22	775	870	1645						
"KY"	2008	86	"MONROE"	"AB"	"ABSENTEE"										100	270	92	274	378	362
"KY"	2008	86	"MONROE"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	1156	7142	151	4088	4361	8449						
"KY"	2008	87	"MONTGOMERY"	"A101"	"MT STERLING 1    A"	6	28	74	339	104	21	210	254	464	111	130	146	167	285	276
"KY"	2008	87	"MONTGOMERY"	"A102"	"MT STERLING 1    B"	6	28	74	489	170	23	303	379	682	184	183	224	228	415	407
"KY"	2008	87	"MONTGOMERY"	"A103"	"MT STERLING 2    B"	6	28	74	537	211	22	333	437	770	220	234	254	261	484	488
"KY"	2008	87	"MONTGOMERY"	"A104"	"MT STERLING 2    A"	6	28	74	608	204	43	389	466	855	160	230	196	266	435	426
"KY"	2008	87	"MONTGOMERY"	"A105"	"MT STERLING 3"	6	28	74	292	36	9	159	178	337	160	25	139	20	181	164
"KY"	2008	87	"MONTGOMERY"	"A106"	"MT STERLING 4"	6	28	74	938	291	55	541	743	1284	241	210	299	268	515	509
"KY"	2008	87	"MONTGOMERY"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	3203	1016	173	1935	2457	4392						
"KY"	2008	87	"MONTGOMERY"	"B101"	"CAMARGO"	6	28	74	861	188	29	531	547	1078	233	294	326	397	638	620
"KY"	2008	87	"MONTGOMERY"	"B102"	"JEFFERSONVILLE"	6	28	74	1064	272	50	679	707	1386	282	285	415	416	712	700
"KY"	2008	87	"MONTGOMERY"	"B103"	"LEVEE"	6	28	74	916	193	34	585	558	1143	284	230	364	305	600	594
"KY"	2008	87	"MONTGOMERY"	"B104"	"BEANS-1"	6	28	74	769	232	33	484	550	1034	249	346	364	454	717	710
"KY"	2008	87	"MONTGOMERY"	"B105"	"GRASSY VIEW"	6	28	74	686	209	46	470	471	941	196	256	278	342	541	534
"KY"	2008	87	"MONTGOMERY"	"B107"	"OLD SALEM"	6	28	74	977	237	46	633	627	1260	278	292	394	392	680	686
"KY"	2008	87	"MONTGOMERY"	"B108"	"BEANS-2"	6	28	74	819	241	37	512	585	1097	259	322	341	405	675	663
"KY"	2008	87	"MONTGOMERY"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	6092	1572	275	3894	4045	7939						
"KY"	2008	87	"MONTGOMERY"	"C101"	"SPENCER"	6	28	74	490	149	19	331	327	658	121	148	170	198	324	318
"KY"	2008	87	"MONTGOMERY"	"C102"	"HOWARDS MILL"	6	28	74	905	356	38	610	689	1299	295	339	387	427	729	726
"KY"	2008	87	"MONTGOMERY"	"C103"	"JUDY"	6	28	74	1017	359	51	697	730	1427	293	400	430	525	834	830
"KY"	2008	87	"MONTGOMERY"	"C104"	"LITTLE MOUNT"	6	28	74	937	275	42	597	657	1254	289	346	360	420	719	706
"KY"	2008	87	"MONTGOMERY"	"C105"	"MIDLAND TRAIL"	6	28	74	529	148	19	302	394	696	157	131	181	154	319	312
"KY"	2008	87	"MONTGOMERY"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	3878	1287	169	2537	2797	5334						
"KY"	2008	87	"MONTGOMERY"	"AB"	"ABSENTEE"										222	259	258	302	528	517
"KY"	2008	87	"MONTGOMERY"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	13173	3875	617	8366	9299	17665						
"KY"	2008	88	"MORGAN"	"A101"	"WEST  LIBERTY #1"	5	25	71	607	68	8	314	369	683	114	145	165	186	309	310
"KY"	2008	88	"MORGAN"	"A102"	"WARD"	5	25	71	649	61	12	340	382	722	131	152	181	201	334	333
"KY"	2008	88	"MORGAN"	"A103"	"LACY CREEK"	5	25	71	427	53	5	243	242	485	99	86	131	104	210	217
"KY"	2008	88	"MORGAN"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	1683	182	25	897	993	1890						
"KY"	2008	88	"MORGAN"	"B101"	"DINGUS"	5	25	71	958	60	6	506	518	1024	166	150	228	203	373	378
"KY"	2008	88	"MORGAN"	"B102"	"CROCKETT"	5	25	71	560	21	4	291	294	585	128	97	167	125	259	264
"KY"	2008	88	"MORGAN"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	1518	81	10	797	812	1609						
"KY"	2008	88	"MORGAN"	"C101"	"WEST  LIBERTY #3"	5	25	71	1134	94	19	602	645	1247	211	249	281	310	531	530
"KY"	2008	88	"MORGAN"	"C102"	"WRIGLEY"	5	25	71	659	58	8	375	350	725	130	154	171	189	325	325
"KY"	2008	88	"MORGAN"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	1793	152	27	977	995	1972						
"KY"	2008	88	"MORGAN"	"D101"	"CHAPEL"	5	25	71	619	62	4	334	351	685	150	155	187	182	342	342
"KY"	2008	88	"MORGAN"	"D102"	"EZEL"	5	25	71	937	79	11	505	522	1027	235	204	337	297	545	541
"KY"	2008	88	"MORGAN"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	1556	141	15	839	873	1712						
"KY"	2008	88	"MORGAN"	"E101"	"CANEY"	5	25	71	891	60	8	459	500	959	166	180	221	218	397	401
"KY"	2008	88	"MORGAN"	"E102"	"SALEM"	5	25	71	368	30	0	195	203	398	75	78	109	97	182	187
"KY"	2008	88	"MORGAN"	"E103"	"INDEX #12"	5	25	71	403	36	3	223	219	442	87	96	117	123	216	213
"KY"	2008	88	"MORGAN"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	1662	126	11	877	922	1799						
"KY"	2008	88	"MORGAN"	"AB"	"ABSENTEE"										159	148	197	161	326	345
"KY"	2008	88	"MORGAN"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	8212	682	88	4387	4595	8982						
"KY"	2008	89	"MUHLENBERG"	"AB"	"ABS"										372	359	434	422	811	793
"KY"	2008	89	"MUHLENBERG"	"A101"	"CLEATON"	1	6	15	311	48	11	182	188	370	118	42	129	49	170	171
"KY"	2008	89	"MUHLENBERG"	"A102"	"CENTRAL CITY"	1	6	15	589	154	32	331	444	775	237	139	255	153	395	394
"KY"	2008	89	"MUHLENBERG"	"A103"	"NELSON"	1	6	15	338	72	12	202	220	422	143	104	165	123	269	269
"KY"	2008	89	"MUHLENBERG"	"A104"	"SOUTH EAST CENTRAL CITY"	1	6	15	493	106	31	270	360	630	194	132	224	151	354	356
"KY"	2008	89	"MUHLENBERG"	"A105"	"DRAKESBORO # 5"	1	6	15	652	128	38	383	435	818	244	94	273	116	366	367
"KY"	2008	89	"MUHLENBERG"	"A106"	"W. CENTRAL CITY # 22"	1	6	15	490	127	24	295	346	641	176	122	221	161	346	343
"KY"	2008	89	"MUHLENBERG"	"A107"	"SPRINGRIDGE"	1	6	15	440	139	16	276	319	595	139	164	189	210	357	353
"KY"	2008	89	"MUHLENBERG"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	3313	774	164	1939	2312	4251						
"KY"	2008	89	"MUHLENBERG"	"B102"	"ENNIS"	1	6	15	730	255	52	497	540	1037	271	216	319	248	531	535
"KY"	2008	89	"MUHLENBERG"	"B103"	"PENROD"	1	6	15	513	245	45	398	405	803	210	229	247	255	474	476
"KY"	2008	89	"MUHLENBERG"	"B104"	"BEECHMONT"	1	6	15	1059	275	60	692	702	1394	455	294	521	350	820	815
"KY"	2008	89	"MUHLENBERG"	"B105"	"ROSEWOOD"	1	6	15	308	113	29	217	233	450	125	142	155	168	299	297
"KY"	2008	89	"MUHLENBERG"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2610	888	186	1804	1880	3684						
"KY"	2008	89	"MUHLENBERG"	"C101"	"COURTHOUSE"	1	6	15	478	160	12	313	337	650	134	214	190	268	410	404
"KY"	2008	89	"MUHLENBERG"	"C103"	"POWDERLY"	1	6	15	643	117	38	376	422	798	198	116	249	164	365	365
"KY"	2008	89	"MUHLENBERG"	"C104"	"NORTH GREENVILLE"	1	6	15	1436	408	129	999	974	1973	386	336	433	372	773	769
"KY"	2008	89	"MUHLENBERG"	"C106"	"EAST BOGGESS"	1	6	15	696	205	33	397	537	934	215	229	291	299	525	520
"KY"	2008	89	"MUHLENBERG"	"C107"	"WEST  COURTHOUSE"	1	6	15	781	302	40	523	600	1123	267	382	319	421	694	701
"KY"	2008	89	"MUHLENBERG"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	4034	1192	252	2608	2870	5478						
"KY"	2008	89	"MUHLENBERG"	"D101"	"WEST  GREENVILLE"	1	6	15	1576	378	91	982	1063	2045	472	428	565	518	1001	993
"KY"	2008	89	"MUHLENBERG"	"D102"	"GRAHAM"	1	6	15	688	141	37	422	444	866	203	175	245	215	422	420
"KY"	2008	89	"MUHLENBERG"	"D103"	"WEIR"	1	6	15	427	122	24	284	289	573	139	135	175	161	311	310
"KY"	2008	89	"MUHLENBERG"	"D104"	"DEPOY"	1	6	15	542	129	26	321	376	697	184	157	219	189	379	376
"KY"	2008	89	"MUHLENBERG"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	3233	770	178	2009	2172	4181						
"KY"	2008	89	"MUHLENBERG"	"E101"	"SOUTH  CARROLLTON"	1	6	15	465	96	31	297	295	592	169	108	208	130	309	316
"KY"	2008	89	"MUHLENBERG"	"E102"	"NORTH CENTRAL CITY"	1	6	15	459	69	37	235	330	565	183	63	203	76	264	266
"KY"	2008	89	"MUHLENBERG"	"E103"	"BREMEN"	1	6	15	1066	327	51	700	744	1444	398	396	477	474	880	873
"KY"	2008	89	"MUHLENBERG"	"E104"	"CHERRY HILL"	1	6	15	801	188	44	499	534	1033	307	263	365	314	631	628
"KY"	2008	89	"MUHLENBERG"	"E105"	"MIDLAND"	1	6	15	658	216	27	453	448	901	191	280	239	320	519	519
"KY"	2008	89	"MUHLENBERG"	"E107"	"MILLPORT"	1	6	15	276	59	11	155	191	346	91	87	126	20	114	213
"KY"	2008	89	"MUHLENBERG"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	3725	955	201	2339	2542	4881						
"KY"	2008	89	"MUHLENBERG"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	16915	4579	981	10699	11776	22475						
"KY"	2008	90	"NELSON"	"A101"	"A1"	2	14	50	97	29	5	73	58	131	32	58	40	65	99	98
"KY"	2008	90	"NELSON"	"A102"	"A2"	2	14	50	680	253	81	500	514	1014	213	258	287	322	552	545
"KY"	2008	90	"NELSON"	"A103"	"A3"	2	14	50	680	123	71	460	414	874	215	239	271	291	520	510
"KY"	2008	90	"NELSON"	"A104"	"A4"	2	14	50	580	176	59	405	410	815	171	198	221	243	425	419
"KY"	2008	90	"NELSON"	"A105"	"A5"	2	14	50	730	190	88	513	495	1008	281	221	330	258	559	551
"KY"	2008	90	"NELSON"	"A106"	"A6"	2	14	50	613	182	71	409	457	866	209	260	260	312	531	520
"KY"	2008	90	"NELSON"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	3380	953	375	2360	2348	4708						
"KY"	2008	90	"NELSON"	"B101"	"B1"	2	14	50	1331	552	141	1021	1003	2024	492	650	629	774	1302	1279
"KY"	2008	90	"NELSON"	"B102"	"B2"	2	14	50	605	222	122	403	546	949	302	180	294	177	490	474
"KY"	2008	90	"NELSON"	"B103"	"B3"	2	14	50	893	469	115	721	756	1477	353	468	389	512	879	857
"KY"	2008	90	"NELSON"	"B104"	"B4"	2	14	50	589	224	77	396	494	890	215	178	245	214	436	423
"KY"	2008	90	"NELSON"	"B105"	"B5"	2	14	50	762	268	159	510	679	1189	333	232	345	250	599	577
"KY"	2008	90	"NELSON"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	4180	1735	614	3051	3478	6529						
"KY"	2008	90	"NELSON"	"C101"	"C1"	2	14	50	910	327	117	619	735	1354	331	390	366	436	774	756
"KY"	2008	90	"NELSON"	"C102"	"C2"	2	14	50	697	193	69	418	541	959	286	232	308	262	559	540
"KY"	2008	90	"NELSON"	"C103"	"C3"	2	14	50	572	192	90	401	453	854	251	195	269	212	469	464
"KY"	2008	90	"NELSON"	"C104"	"C4"	2	14	50	790	240	46	502	574	1076	339	325	357	342	689	682
"KY"	2008	90	"NELSON"	"C105"	"C5"	2	14	50	711	330	110	595	556	1151	238	393	285	436	687	678
"KY"	2008	90	"NELSON"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	3680	1282	432	2535	2859	5394						
"KY"	2008	90	"NELSON"	"D101"	"D1"	2	14	50	879	375	95	666	683	1349	354	455	424	532	903	879
"KY"	2008	90	"NELSON"	"D102"	"D2"	2	14	50	1020	518	127	806	859	1665	432	574	515	641	1101	1089
"KY"	2008	90	"NELSON"	"D103"	"D3"	2	14	50	1076	610	126	906	906	1812	367	655	466	753	1137	1121
"KY"	2008	90	"NELSON"	"D104"	"D4"	2	14	50	0	0	0	0	0	0						
"KY"	2008	90	"NELSON"	"D105"	"D5"	2	14	50	855	294	75	487	737	1224	345	413	388	442	798	801
"KY"	2008	90	"NELSON"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	3830	1797	423	2865	3185	6050						
"KY"	2008	90	"NELSON"	"E101"	"E1"	2	14	50	438	148	47	313	320	633	163	193	192	222	391	385
"KY"	2008	90	"NELSON"	"E102"	"E2"	2	14	50	368	136	38	269	273	542	144	204	139	205	356	343
"KY"	2008	90	"NELSON"	"E103"	"E3"	2	14	50	597	260	81	447	491	938	197	296	234	331	540	530
"KY"	2008	90	"NELSON"	"E104"	"E4"	2	14	50	524	300	82	431	475	906	133	375	176	425	566	551
"KY"	2008	90	"NELSON"	"E105"	"E5"	2	14	50	703	389	136	525	703	1228	321	298	355	332	667	653
"KY"	2008	90	"NELSON"	"E106"	"E6"	2	14	50	1068	482	149	782	917	1699	428	499	499	581	1026	998
"KY"	2008	90	"NELSON"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	3698	1715	533	2767	3179	5946						
"KY"	2008	90	"NELSON"	"AB"	"ABSENTEE"										509	526	539	569	1091	1065
"KY"	2008	90	"NELSON"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	18768	7482	2377	13578	15049	28627						
"KY"	2008	91	"NICHOLAS"	"A101"	"HEADQUARTERS-BARTERVILLE"	4	28	72	912	154	42	553	555	1108	209	268	304	351	583	572
"KY"	2008	91	"NICHOLAS"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	912	154	42	553	555	1108						
"KY"	2008	91	"NICHOLAS"	"B101"	"RAFFERTY-MYERS"	4	28	72	927	93	26	515	531	1046	263	180	331	247	517	511
"KY"	2008	91	"NICHOLAS"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	927	93	26	515	531	1046						
"KY"	2008	91	"NICHOLAS"	"C101"	"MOOREFIELD-EAST UNION"	4	28	72	908	116	31	532	522	1055	205	226	312	329	547	538
"KY"	2008	91	"NICHOLAS"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	908	116	31	532	522	1055						
"KY"	2008	91	"NICHOLAS"	"D101"	"MAYORS OFFICE ENGINE H"	4	28	72	874	132	42	475	573	1048	275	204	345	274	555	549
"KY"	2008	91	"NICHOLAS"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	874	132	42	475	573	1048						
"KY"	2008	91	"NICHOLAS"	"E101"	"MATHIAS CITY BUILDING"	4	28	72	913	133	38	544	540	1084	230	242	333	341	585	575
"KY"	2008	91	"NICHOLAS"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	913	133	38	544	540	1084						
