state	year	parish	ward	precinct	g2010_LTG_rv	g2010_LTG_dv	g2010_LTG_tv	g2010_USS_dv	g2010_USS_rv	g2010_USS_tv	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	cd2	g2010_USH_dv3	g2010_USH_rv3	g2010_USH_tv3	cd3
"LA"	2010	"East Baton Rouge"	"01"	"055 A"	279	102	381	118	236	382	94	280	374	6								
"LA"	2010	"East Baton Rouge"	"02"	"018 B"	386	234	620	245	344	623	199	406	605	6								
"LA"	2010	"East Baton Rouge"	"01"	"049 A"	305	70	375	89	260	373	60	309	369	6								
"LA"	2010	"East Baton Rouge"	"01"	"001"	114	216	330	230	81	331	191	123	314	6								
"LA"	2010	"Livingston"	"00"	"08B"	84	29	113	20	88	114	12	99	111	6								
"LA"	2010	"East Baton Rouge"	"03"	"017 B"	384	78	462	106	328	455	75	383	458	6								
"LA"	2010	"East Baton Rouge"	"03"	"035 A"	228	91	319	110	181	312	82	233	315	6								
"LA"	2010	"Iberville"	"00"	"12"	26	16	42	18	23	41	17	25	42	6								
"LA"	2010	"East Baton Rouge"	"03"	"017 A"	394	83	477	102	351	476	56	412	468	6								
"LA"	2010	"Livingston"	"00"	"26"	521	134	655	100	532	663	65	589	654	6								
"LA"	2010	"Iberville"	"00"	"26A"	78	26	104	24	78	107	18	80	98	6								
"LA"	2010	"East Baton Rouge"	"03"	"018 B"	205	179	384	183	177	376	149	230	379	6								
"LA"	2010	"East Baton Rouge"	"01"	"102 B"	102	90	192	93	81	189	87	102	189	6								
"LA"	2010	"East Baton Rouge"	"03"	"055 B"	18	239	257	237	7	257	205	25	230	6								
"LA"	2010	"East Baton Rouge"	"01"	"095 A"	24	292	316	292	4	316	273	26	299	6								
"LA"	2010	"East Baton Rouge"	"02"	"021 A"	420	175	595	186	372	591	143	428	571	6								
"LA"	2010	"East Baton Rouge"	"01"	"046 B"	29	93	122	89	28	125	85	35	120	6								
"LA"	2010	"East Baton Rouge"	"01"	"073 A"	193	322	515	350	153	510	298	191	489	6								
"LA"	2010	"East Baton Rouge"	"02"	"018 A"	408	223	631	211	383	631	173	449	622	6								
"LA"	2010	"East Baton Rouge"	"01"	"039"	366	139	505	203	273	499	141	349	490	6								
"LA"	2010	"Livingston"	"00"	"24C"	724	143	867	102	703	861	72	786	858	6								
"LA"	2010	"East Baton Rouge"	"03"	"005 A"	53	93	146	96	48	148	85	59	144	6								
"LA"	2010	"St. Helena"	"05"	"1"	157	405	562	356	162	558	312	188	500	6								
"LA"	2010	"West Feliciana"	"06"	"01"	29	1	30	2	28	30	1	30	31	6								
"LA"	2010	"Livingston"	"00"	"29"	324	159	483	102	333	470	72	406	478	6								
"LA"	2010	"East Baton Rouge"	"01"	"070 A"	93	344	437	341	72	438	321	105	426	6								
"LA"	2010	"East Baton Rouge"	"01"	"104 B"	65	157	222	167	53	229	147	69	216	6								
"LA"	2010	"East Baton Rouge"	"02"	"026"	265	274	539	266	239	541	234	289	523	6								
"LA"	2010	"East Baton Rouge"	"01"	"046 A"	36	82	118	80	29	120	77	42	119	6								
"LA"	2010	"West Baton Rouge"	"06"	"01"	254	181	435	172	245	437	150	283	433	6								
"LA"	2010	"East Baton Rouge"	"02"	"008 B"	522	63	585	65	501	591	40	556	596	6								
"LA"	2010	"Ascension"	"00"	"17"	361	193	554	176	331	544	152	393	545	6								
"LA"	2010	"West Feliciana"	"05"	"03"	28	91	119	83	23	115	76	33	109	6								
"LA"	2010	"East Baton Rouge"	"01"	"056 B"	480	80	560	132	382	551	73	473	546	6								
"LA"	2010	"Iberville"	"00"	"10"	580	529	1109	549	508	1120	438	621	1059	6								
"LA"	2010	"Livingston"	"00"	"36"	517	85	602	64	514	601	35	558	593	6								
"LA"	2010	"West Feliciana"	"04"	"02"	67	22	89	23	58	89	17	67	84	6								
"LA"	2010	"East Baton Rouge"	"03"	"014 B"	442	79	521	69	422	523	50	469	519	6								
"LA"	2010	"East Baton Rouge"	"01"	"088 A"	59	225	284	227	54	287	218	62	280	6								
"LA"	2010	"East Baton Rouge"	"01"	"078 B"	63	176	239	179	46	239	169	61	230	6								
"LA"	2010	"East Baton Rouge"	"03"	"025"	555	106	661	99	506	655	79	573	652	6								
"LA"	2010	"East Baton Rouge"	"02"	"012 A"	117	366	483	370	94	483	347	125	472	6								
"LA"	2010	"East Baton Rouge"	"01"	"016"	30	299	329	301	10	328	271	30	301	6								
"LA"	2010	"Iberville"	"00"	"08"	3	67	70	63	3	70	60	7	67	6								
"LA"	2010	"Ascension"	"00"	"21"	294	91	385	79	273	385	58	320	378	6								
"LA"	2010	"East Baton Rouge"	"03"	"052 B"	183	113	296	111	157	292	96	197	293	6								
"LA"	2010	"East Baton Rouge"	"03"	"031 A"	275	65	340	75	246	340	60	275	335	6								
"LA"	2010	"Lafayette"	"00"	"015"	26	218	244	219	17	250				7								
"LA"	2010	"Vermilion"	"00"	"46B-1"	193	166	359	129	220	367				7								
"LA"	2010	"Lafayette"	"00"	"033"	643	173	816	132	649	830				7								
"LA"	2010	"Vermilion"	"00"	"54"	48	78	126	69	52	129				7								
"LA"	2010	"Calcasieu"	"00"	"333"	667	198	865	156	674	859				7								
"LA"	2010	"Jefferson Davis"	"00"	"17"	73	30	103	24	73	102				7								
"LA"	2010	"Acadia"	"06"	"16"	127	53	180	28	143	184				7								
"LA"	2010	"Calcasieu"	"00"	"332S"	137	110	247	92	134	249				7								
"LA"	2010	"Acadia"	"03"	"02"	260	89	349	51	273	354				7								
"LA"	2010	"Acadia"	"04"	"03"	61	19	80	13	67	83				7								
"LA"	2010	"Lafayette"	"00"	"073"	246	75	321	67	242	325				7								
"LA"	2010	"Lafayette"	"00"	"104 Y"	440	121	561	80	473	577				7								
"LA"	2010	"Lafayette"	"00"	"106"	534	205	739	152	554	743				7								
"LA"	2010	"Vermilion"	"00"	"21"	159	64	223	37	187	233				7								
"LA"	2010	"Calcasieu"	"00"	"368"	616	248	864	181	627	867				7								
"LA"	2010	"Lafayette"	"00"	"020"	113	351	464	324	106	473				7								
"LA"	2010	"Calcasieu"	"00"	"700"	118	74	192	58	120	190				7								
"LA"	2010	"Lafayette"	"00"	"064"	302	178	480	165	303	496				7								
"LA"	2010	"Lafayette"	"00"	"005"	122	166	288	146	126	291				7								
"LA"	2010	"Acadia"	"05"	"05"	47	57	104	37	63	105				7								
"LA"	2010	"Vermilion"	"00"	"11"	133	123	256	79	146	248				7								
"LA"	2010	"St. Landry"	"04"	"07"	338	207	545	154	299	528				7								
"LA"	2010	"Vermilion"	"00"	"29"	211	114	325	74	226	317				7								
"LA"	2010	"Lafayette"	"00"	"062"	6	88	94	74	3	90				7								
"LA"	2010	"St. Landry"	"03"	"03"	178	99	277	83	187	280				7								
"LA"	2010	"St. Landry"	"04"	"05"	122	26	148	20	121	147				7								
"LA"	2010	"St. Landry"	"06"	"05"	45	83	128	58	54	124				7								
"LA"	2010	"Lafayette"	"00"	"053"	71	202	273	196	61	274				7								
"LA"	2010	"Lafayette"	"00"	"065"	63	75	138	65	59	138				7								
"LA"	2010	"Calcasieu"	"00"	"560"	115	91	206	71	124	212				7								
"LA"	2010	"Lafayette"	"00"	"063"	32	167	199	158	37	200				7								
"LA"	2010	"Vermilion"	"00"	"57B"	91	34	125	23	93	128				7								
"LA"	2010	"Vermilion"	"00"	"07A"	95	30	125	14	107	126				7								
"LA"	2010	"St. Landry"	"01"	"15A"	6	138	144	117	4	144				7								
"LA"	2010	"St. Landry"	"01"	"04A"	14	60	74	58	8	78				7								
"LA"	2010	"Calcasieu"	"00"	"165"	554	171	725	119	568	732				7								
"LA"	2010	"Calcasieu"	"00"	"166"	782	261	1043	172	797	1038				7								
"LA"	2010	"Vermilion"	"00"	"05B"	34	33	67	22	40	65				7								
"LA"	2010	"Lafayette"	"00"	"035"	304	182	486	129	321	491				7								
"LA"	2010	"Calcasieu"	"00"	"262"	140	73	213	38	152	211				7								
"LA"	2010	"Acadia"	"01"	"04B"	145	45	190	28	159	192				7								
"LA"	2010	"St. Landry"	"01"	"16"	127	198	325	162	126	319				7								
"LA"	2010	"St. Landry"	"01"	"12"	190	115	305	93	198	308				7								
"LA"	2010	"Calcasieu"	"00"	"660"	306	101	407	64	320	408				7								
"LA"	2010	"Lafayette"	"00"	"032"	491	245	736	187	513	751				7								
"LA"	2010	"Lafayette"	"00"	"043"	308	132	440	91	311	449				7								
"LA"	2010	"Calcasieu"	"00"	"600"	172	52	224	45	177	233				7								
"LA"	2010	"Vermilion"	"00"	"06"	162	76	238	46	168	237				7								
"LA"	2010	"Lafayette"	"00"	"091"	582	189	771	130	607	782				7								
"LA"	2010	"Calcasieu"	"00"	"562"	72	40	112	23	88	116				7								
"LA"	2010	"Lafayette"	"00"	"099"	202	253	455	213	205	465				7								
"LA"	2010	"Calcasieu"	"00"	"761"	171	56	227	40	162	226				7								
"LA"	2010	"Acadia"	"04"	"04"	315	136	451	74	343	460				7								
"LA"	2010	"St. Landry"	"06"	"04"	254	177	431	138	273	438				7								
"LA"	2010	"St. Landry"	"Early Voting"		1262	1598	2860	1360	1201	2790				7								
"LA"	2010	"Acadia"	"06"	"15"	95	45	140	25	102	140				7								
"LA"	2010	"Lafayette"	"00"	"104 Z"	527	134	661	76	550	669				7								
"LA"	2010	"Vermilion"	"Provisional Votes"		0	0	0	0	0	0				7								
"LA"	2010	"Acadia"	"06"	"04"	202	91	293	72	211	295				7								
"LA"	2010	"Lafayette"	"00"	"087 Z"	665	165	830	124	682	839				7								
"LA"	2010	"Evangeline"	"03"	"3030"	151	218	369	154	167	369				7								
"LA"	2010	"Evangeline"	"01"	"1050"	70	22	92	22	72	95				7								
"LA"	2010	"Cameron"	"00"	"17"	77	52	129	20	97	126				7								
"LA"	2010	"Calcasieu"	"00"	"314"	209	175	384	146	216	396				7								
"LA"	2010	"Calcasieu"	"00"	"400"	266	190	456	135	277	460				7								
"LA"	2010	"St. Landry"	"06"	"16A"	76	145	221	131	70	229				7								
"LA"	2010	"Calcasieu"	"00"	"860N"	259	150	409	92	275	413				7								
"LA"	2010	"Vermilion"	"00"	"39"	32	56	88	47	30	85				7								
"LA"	2010	"Acadia"	"02"	"01"	295	133	428	85	321	433				7								
"LA"	2010	"Calcasieu"	"00"	"367N"	699	282	981	213	716	985				7								
"LA"	2010	"Acadia"	"04"	"02"	275	113	388	68	289	391				7								
"LA"	2010	"St. Landry"	"01"	"06"	152	62	214	36	165	213				7								
"LA"	2010	"Acadia"	"06"	"05"	9	87	96	77	11	96				7								
"LA"	2010	"Calcasieu"	"00"	"800"	174	202	376	161	171	375				7								
"LA"	2010	"Lafayette"	"00"	"003"	308	158	466	115	329	473				7								
"LA"	2010	"Lafayette"	"00"	"068"	80	161	241	147	75	240				7								
"LA"	2010	"Lafayette"	"00"	"017"	31	249	280	237	43	294				7								
"LA"	2010	"Lafayette"	"00"	"074"	258	161	419	131	247	413				7								
"LA"	2010	"Acadia"	"06"	"03A"	147	181	328	165	140	327				7								
"LA"	2010	"Lafayette"	"00"	"041"	244	170	414	141	226	408				7								
"LA"	2010	"St. Landry"	"04"	"06"	26	30	56	24	18	48				7								
"LA"	2010	"Calcasieu"	"00"	"164"	138	40	178	26	140	177				7								
"LA"	2010	"Evangeline"	"03"	"3060"	24	162	186	143	32	196				7								
"LA"	2010	"Vermilion"	"00"	"09"	198	138	336	98	216	340				7								
"LA"	2010	"Cameron"	"00"	"08"	17	17	34	10	18	32				7								
"LA"	2010	"Calcasieu"	"00"	"466E"	340	114	454	66	351	457				7								
"LA"	2010	"Vermilion"	"00"	"46B-2"	22	31	53	26	24	52				7								
"LA"	2010	"Calcasieu"	"00"	"441"	287	202	489	139	306	493				7								
"LA"	2010	"Lafayette"	"00"	"085 Z"	520	118	638	91	542	652				7								
"LA"	2010	"St. Landry"	"02"	"09"	91	53	144	48	88	148				7								
"LA"	2010	"Acadia"	"05"	"02B"	22	8	30	3	21	30				7								
"LA"	2010	"Jefferson Davis"	"Early Voting"		1024	493	1517	349	1092	1527				7								
"LA"	2010	"St. Landry"	"01"	"29"	39	303	342	274	15	333				7								
"LA"	2010	"Calcasieu"	"00"	"403"	283	177	460	140	284	466				7								
"LA"	2010	"Calcasieu"	"00"	"321"	64	240	304	230	58	303				7								
"LA"	2010	"Lafayette"	"00"	"094"	526	193	719	137	558	734				7								
"LA"	2010	"Vermilion"	"00"	"50B"	132	90	222	53	148	221				7								
"LA"	2010	"Lafayette"	"00"	"004 Z"	248	232	480	200	257	486				7								
"LA"	2010	"Calcasieu"	"00"	"371N"	105	123	228	100	113	223				7								
"LA"	2010	"Jefferson Davis"	"00"	"07"	340	128	468	101	354	479				7								
"LA"	2010	"Calcasieu"	"00"	"365"	382	106	488	85	379	490				7								
"LA"	2010	"Lafayette"	"00"	"096 Y"	403	166	569	113	431	580				7								
"LA"	2010	"Calcasieu"	"00"	"404"	484	185	669	132	492	680				7								
"LA"	2010	"Calcasieu"	"00"	"329"	103	305	408	280	109	408				7								
"LA"	2010	"Evangeline"	"01"	"1150"	126	88	214	50	153	214				7								
"LA"	2010	"St. Landry"	"05"	"06"	88	42	130	24	97	129				7								
"LA"	2010	"Lafayette"	"00"	"010"	188	135	323	96	221	327				7								
"LA"	2010	"Vermilion"	"00"	"49B-3"	20	11	31	6	25	32				7								
"LA"	2010	"Vermilion"	"Early Voting"		1016	482	1498	327	1154	1529				7								
"LA"	2010	"Lafayette"	"00"	"045"	331	140	471	98	350	478				7								
"LA"	2010	"Calcasieu"	"00"	"334"	308	133	441	98	320	443				7								
"LA"	2010	"Calcasieu"	"00"	"361"	41	268	309	241	40	308				7								
"LA"	2010	"Calcasieu"	"00"	"408"	364	143	507	94	380	513				7								
"LA"	2010	"Calcasieu"	"00"	"260"	234	96	330	58	256	332				7								
"LA"	2010	"Calcasieu"	"00"	"331"	257	127	384	90	258	384				7								
"LA"	2010	"Lafayette"	"00"	"084"	556	164	720	105	577	728				7								
"LA"	2010	"St. Landry"	"05"	"03"	107	309	416	299	102	418				7								
"LA"	2010	"Lafayette"	"Early Voting"		3439	1327	4766	976	3680	4852				7								
"LA"	2010	"Acadia"	"03"	"03A"	310	215	525	153	334	527				7								
"LA"	2010	"Vermilion"	"00"	"14"	193	130	323	76	236	322				7								
"LA"	2010	"Lafayette"	"00"	"061"	11	118	129	112	8	131				7								
"LA"	2010	"Lafayette"	"00"	"007"	284	290	574	270	264	575				7								
"LA"	2010	"Lafayette"	"00"	"002 Z"	404	142	546	107	418	557				7								
"LA"	2010	"Jefferson Davis"	"00"	"18"	77	53	130	35	89	133				7								
"LA"	2010	"Calcasieu"	"00"	"371S"	412	211	623	134	438	621				7								
"LA"	2010	"Evangeline"	"03"	"3020"	119	150	269	122	115	272				7								
"LA"	2010	"St. Landry"	"03"	"01"	223	88	311	57	242	311				7								
"LA"	2010	"Calcasieu"	"00"	"315W"	119	118	237	94	131	240				7								
"LA"	2010	"Vermilion"	"00"	"46B-3"	59	37	96	29	63	96				7								
"LA"	2010	"Calcasieu"	"00"	"762"	99	45	144	26	102	144				7								
"LA"	2010	"Lafayette"	"00"	"029 Y"	435	183	618	117	446	617				7								
"LA"	2010	"Evangeline"	"01"	"1120"	23	147	170	130	20	166				7								
"LA"	2010	"Vermilion"	"00"	"53"	56	16	72	9	62	75				7								
"LA"	2010	"Lafayette"	"00"	"018"	28	410	438	401	15	448				7								
"LA"	2010	"St. Landry"	"06"	"13"	112	30	142	14	114	140				7								
"LA"	2010	"Vermilion"	"00"	"23"	248	123	371	67	294	382				7								
"LA"	2010	"Lafayette"	"00"	"028A"	452	214	666	123	499	668				7								
"LA"	2010	"Calcasieu"	"00"	"309W"	15	305	320	277	14	318				7								
"LA"	2010	"Lafayette"	"00"	"011"	327	391	718	325	352	715				7								
"LA"	2010	"Evangeline"	"03"	"3051"	24	9	33	5	23	30				7								
"LA"	2010	"Acadia"	"02"	"05"	159	66	225	34	186	230				7								
"LA"	2010	"St. Landry"	"02"	"02"	228	116	344	82	239	335				7								
"LA"	2010	"Lafayette"	"00"	"029 Z"	358	167	525	113	366	531				7								
"LA"	2010	"Evangeline"	"03"	"3050"	123	39	162	29	126	165				7								
"LA"	2010	"Evangeline"	"01"	"1090"	36	46	82	43	36	83				7								
"LA"	2010	"Lafayette"	"00"	"086"	731	200	931	147	725	942				7								
"LA"	2010	"Vermilion"	"00"	"20A-1"	49	65	114	42	70	118				7								
"LA"	2010	"Jefferson Davis"	"00"	"21"	229	118	347	93	235	351				7								
"LA"	2010	"Calcasieu"	"00"	"401"	203	116	319	67	216	318				7								
"LA"	2010	"Lafayette"	"00"	"071"	204	140	344	107	222	346				7								
"LA"	2010	"Jefferson Davis"	"00"	"06"	246	127	373	97	252	378				7								
"LA"	2010	"St. Landry"	"04"	"04"	133	85	218	84	116	212				7								
"LA"	2010	"Calcasieu"	"00"	"312"	66	523	589	498	60	598				7								
"LA"	2010	"Lafayette"	"00"	"103"	302	181	483	140	334	498				7								
"LA"	2010	"Acadia"	"05"	"03"	111	47	158	24	131	157				7								
"LA"	2010	"Acadia"	"02"	"02"	293	71	364	39	321	372				7								
"LA"	2010	"Calcasieu"	"00"	"468"	325	120	445	78	314	439				7								
"LA"	2010	"Acadia"	"02"	"04"	231	54	285	20	259	290				7								
"LA"	2010	"Vermilion"	"00"	"37"	35	218	253	203	32	253				7								
"LA"	2010	"St. Landry"	"01"	"22"	53	207	260	186	41	266				7								
"LA"	2010	"Acadia"	"05"	"02A"	103	84	187	58	117	187				7								
"LA"	2010	"Lafayette"	"00"	"066"	93	114	207	103	88	208				7								
"LA"	2010	"St. Landry"	"04"	"10"	47	53	100	56	40	107				7								
"LA"	2010	"Lafayette"	"00"	"072"	71	79	150	67	72	152				7								
"LA"	2010	"St. Landry"	"03"	"02"	274	179	453	145	277	451				7								
"LA"	2010	"Evangeline"	"01"	"1081"	10	68	78	47	16	74				7								
"LA"	2010	"Calcasieu"	"00"	"167"	508	111	619	85	510	630				7								
"LA"	2010	"St. Landry"	"01"	"02A"	58	165	223	157	53	224				7								
"LA"	2010	"Vermilion"	"00"	"44"	166	70	236	29	193	237				7								
"LA"	2010	"Lafayette"	"00"	"108"	619	165	784	96	651	796				7								
"LA"	2010	"St. Landry"	"06"	"11"	143	105	248	86	148	246				7								
"LA"	2010	"Lafayette"	"00"	"012"	414	313	727	271	430	740				7								
"LA"	2010	"Evangeline"	"01"	"1161"	20	1	21	2	17	22				7								
"LA"	2010	"Calcasieu"	"00"	"325"	427	135	562	102	451	574				7								
"LA"	2010	"Lafayette"	"00"	"019"	30	452	482	420	22	486				7								
"LA"	2010	"St. Landry"	"02"	"07"	53	24	77	15	59	78				7								
"LA"	2010	"Vermilion"	"00"	"19A"	337	147	484	77	367	486				7								
"LA"	2010	"St. Landry"	"01"	"28A"	106	106	212	95	105	210				7								
"LA"	2010	"St. Landry"	"01"	"03A"	129	166	295	136	138	301				7								
"LA"	2010	"Calcasieu"	"00"	"861W"	113	151	264	124	120	261				7								
"LA"	2010	"Calcasieu"	"00"	"861E"	157	114	271	77	163	266				7								
"LA"	2010	"St. Landry"	"06"	"01"	191	170	361	144	208	378				7								
"LA"	2010	"Vermilion"	"00"	"18"	463	183	646	103	515	653				7								
"LA"	2010	"St. Landry"	"04"	"02"	120	220	340	201	111	341				7								
"LA"	2010	"Acadia"	"01"	"01"	321	153	474	93	358	483				7								
"LA"	2010	"St. Landry"	"02"	"04 Z"	236	288	524	239	245	532				7								
"LA"	2010	"Calcasieu"	"00"	"703"	109	54	163	41	106	163				7								
"LA"	2010	"St. Landry"	"05"	"02"	330	103	433	64	354	437				7								
"LA"	2010	"Vermilion"	"00"	"49B-1"	538	211	749	119	598	768				7								
"LA"	2010	"Calcasieu"	"Provisional Votes"		0	0	0	5	4	9				7								
"LA"	2010	"Acadia"	"07"	"02"	178	69	247	56	179	252				7								
"LA"	2010	"St. Landry"	"03"	"05"	313	127	440	83	336	444				7								
"LA"	2010	"Calcasieu"	"00"	"161"	190	72	262	37	204	268				7								
"LA"	2010	"Acadia"	"01"	"08"	177	117	294	67	206	292				7								
"LA"	2010	"Calcasieu"	"00"	"467"	280	130	410	89	298	414				7								
"LA"	2010	"Lafayette"	"00"	"025"	173	63	236	48	168	237				7								
"LA"	2010	"Evangeline"	"02"	"2030"	106	37	143	27	110	143				7								
"LA"	2010	"Evangeline"	"01"	"1030"	172	61	233	39	183	234				7								
"LA"	2010	"Lafayette"	"00"	"030A"	325	155	480	135	322	481				7								
"LA"	2010	"Vermilion"	"00"	"12"	55	148	203	127	56	198				7								
"LA"	2010	"Evangeline"	"01"	"1031"	95	71	166	51	104	165				7								
"LA"	2010	"Calcasieu"	"00"	"305"	18	355	373	335	11	368				7								
"LA"	2010	"Calcasieu"	"00"	"463"	445	196	641	121	469	652				7								
"LA"	2010	"Lafayette"	"00"	"014"	108	257	365	224	126	365				7								
"LA"	2010	"Lafayette"	"Provisional Votes"		0	0	0	0	0	0				7								
"LA"	2010	"Lafayette"	"00"	"056"	31	373	404	365	17	409				7								
"LA"	2010	"Jefferson Davis"	"00"	"13"	130	225	355	184	121	341				7								
"LA"	2010	"Vermilion"	"00"	"20A-2"	34	31	65	16	44	66				7								
"LA"	2010	"Acadia"	"04"	"05"	322	117	439	75	335	446				7								
"LA"	2010	"Vermilion"	"00"	"05A"	33	22	55	15	34	54				7								
"LA"	2010	"St. Landry"	"06"	"03"	196	210	406	165	209	397				7								
"LA"	2010	"Acadia"	"05"	"01B"	55	34	89	29	52	90				7								
"LA"	2010	"St. Landry"	"01"	"19"	68	81	149	69	75	150				7								
"LA"	2010	"Calcasieu"	"00"	"462"	84	44	128	34	83	129				7								
"LA"	2010	"Calcasieu"	"00"	"469"	228	99	327	78	228	336				7								
"LA"	2010	"Acadia"	"03"	"07"	268	105	373	74	284	381				7								
"LA"	2010	"Lafayette"	"00"	"059"	156	125	281	125	153	286				7								
"LA"	2010	"Calcasieu"	"00"	"326"	382	176	558	121	390	557				7								
"LA"	2010	"Evangeline"	"03"	"3052"	10	2	12	2	9	11				7								
"LA"	2010	"Calcasieu"	"00"	"603"	47	106	153	106	40	157				7								
"LA"	2010	"Acadia"	"03"	"01"	243	208	451	153	266	452				7								
"LA"	2010	"Jefferson Davis"	"Provisional Votes"		0	0	0	0	0	0				7								
"LA"	2010	"Calcasieu"	"00"	"369"	389	269	658	190	410	654				7								
"LA"	2010	"Evangeline"	"01"	"1160"	8	125	133	125	5	145				7								
"LA"	2010	"Calcasieu"	"00"	"332N"	124	96	220	76	131	220				7								
"LA"	2010	"Jefferson Davis"	"00"	"04A"	80	27	107	12	84	106				7								
"LA"	2010	"Lafayette"	"00"	"023"	19	244	263	238	9	268				7								
"LA"	2010	"Lafayette"	"00"	"009"	454	413	867	361	476	888				7								
"LA"	2010	"Lafayette"	"00"	"093"	241	126	367	94	247	374				7								
"LA"	2010	"St. Landry"	"04"	"11"	13	151	164	129	11	152				7								
"LA"	2010	"Lafayette"	"00"	"092"	412	199	611	169	406	608				7								
"LA"	2010	"Lafayette"	"00"	"046"	198	102	300	77	197	305				7								
"LA"	2010	"Cameron"	"00"	"14"	2	2	4	2	2	4				7								
"LA"	2010	"Acadia"	"06"	"08"	145	150	295	103	182	307				7								
"LA"	2010	"Calcasieu"	"00"	"338"	270	194	464	151	275	472				7								
"LA"	2010	"Calcasieu"	"00"	"601"	144	70	214	46	147	212				7								
"LA"	2010	"St. Landry"	"01"	"20"	79	159	238	146	82	239				7								
"LA"	2010	"Calcasieu"	"00"	"336"	398	170	568	140	399	572				7								
"LA"	2010	"Acadia"	"02"	"03"	155	85	240	54	174	240				7								
"LA"	2010	"St. Landry"	"04"	"12"	220	76	296	47	238	298				7								
"LA"	2010	"Evangeline"	"02"	"2010"	181	61	242	48	179	248				7								
"LA"	2010	"Lafayette"	"00"	"031"	338	193	531	143	358	531				7								
"LA"	2010	"Calcasieu"	"00"	"464"	404	128	532	94	407	541				7								
"LA"	2010	"Vermilion"	"00"	"46A"	151	79	230	63	162	234				7								
"LA"	2010	"Calcasieu"	"00"	"440"	362	261	623	184	396	634				7								
"LA"	2010	"Lafayette"	"00"	"111"	668	184	852	123	717	871				7								
"LA"	2010	"St. Landry"	"01"	"17"	523	270	793	234	544	807				7								
"LA"	2010	"Calcasieu"	"00"	"323"	61	222	283	205	56	279				7								
"LA"	2010	"Lafayette"	"00"	"027"	179	255	434	181	199	440				7								
"LA"	2010	"St. Landry"	"01"	"26"	146	41	187	29	154	190				7								
"LA"	2010	"Jefferson Davis"	"00"	"09B"	345	124	469	93	343	467				7								
"LA"	2010	"Lafayette"	"00"	"054"	14	249	263	243	7	267				7								
"LA"	2010	"Acadia"	"01"	"05A"	132	54	186	39	140	189				7								
"LA"	2010	"Acadia"	"03"	"03B"	140	113	253	89	153	257				7								
"LA"	2010	"Cameron"	"00"	"01"	54	21	75	15	53	77				7								
"LA"	2010	"Cameron"	"00"	"15"	55	45	100	19	69	100				7								
"LA"	2010	"Lafayette"	"00"	"008"	447	337	784	302	452	794				7								
"LA"	2010	"Calcasieu"	"00"	"461"	180	275	455	240	161	451				7								
