state	year	county	precinct	g2004_USP_tv	g2004_USP_dv	g2004_USP_rv	ld	g2004_STH_tv	g2004_STH_dv	g2004_STH_rv	ld10	g2004_STH_tv10	g2004_STH_dv10	g2004_STH_rv10	ld11	g2004_STH_tv11	g2004_STH_dv11	g2004_STH_rv11	ld12	g2004_STH_tv12	g2004_STH_dv12	g2004_STH_rv12	ld13	g2004_STH_tv13	g2004_STH_dv13	g2004_STH_rv13	ld14	g2004_STH_tv14	g2004_STH_dv14	g2004_STH_rv14	ld15	g2004_STH_tv15	g2004_STH_dv15	g2004_STH_rv15	ld16	g2004_STH_tv16	g2004_STH_dv16	g2004_STH_rv16	ld2	g2004_STH_tv2	g2004_STH_dv2	g2004_STH_rv2	ld3	g2004_STH_tv3	g2004_STH_dv3	g2004_STH_rv3	ld4	g2004_STH_tv4	g2004_STH_dv4	g2004_STH_rv4	ld5	g2004_STH_tv5	g2004_STH_dv5	g2004_STH_rv5	ld6	g2004_STH_tv6	g2004_STH_dv6	g2004_STH_rv6	ld7	g2004_STH_tv7	g2004_STH_dv7	g2004_STH_rv7	ld8	g2004_STH_tv8	g2004_STH_dv8	g2004_STH_rv8	ld9	g2004_STH_tv9	g2004_STH_dv9	g2004_STH_rv9	sd	g2004_STS_tv	g2004_STS_dv	g2004_STS_rv	sd2	g2004_STS_tv2	g2004_STS_dv2	g2004_STS_rv2	sd3	g2004_STS_tv3	g2004_STS_dv3	g2004_STS_rv3	cd	g2004_USH_tv	g2004_USH_dv	g2004_USH_rv	cd2	g2004_USH_tv2	g2004_USH_dv2	g2004_USH_rv2	cd3	g2004_USH_tv3	g2004_USH_dv3	g2004_USH_rv3
"TN"	2004	"WAYNE"	"7 Ovilla Fire Hall"	318.0	102.0	216.0	72	264	68	196																																																													26	281.0	120	161.0									7	179.0		179.0								
"TN"	2004	"WAYNE"	"ABSENTEE"	178.0	59.0	119.0	72	130	35	95																													70	28	16	12																													26	160.0	64	96.0									7	113.0		113.0								
"TN"	2004	"WAYNE"	"EARLY"	1741.0	653.0	1075.0	72	1177	354	823																													70	271	126	142																													26	1572.0	792	780.0									7	969.0		969.0								
"TN"	2004	"WEAKLEY"	"01A Palmersville VFD"	700.0	283.0	410.0	76	559	559																																																														24	693.0	398	295.0									8	670.0	528.0	142.0								
"TN"	2004	"WEAKLEY"	"01B Latham VFD"	837.0	306.0	520.0	76	646	646																																																														24	826.0	468	358.0									8	799.0	596.0	203.0								
"TN"	2004	"WEAKLEY"	"02 Gleason Fire"	1369.0	532.0	830.0	76	1073	1073																																																														24	1348.0	855	493.0									8	1301.0	1054.0	246.0								
"TN"	2004	"WEAKLEY"	"03 Greenfield Park"	1588.0	667.0	909.0	76	1233	1233																																																														24	1538.0	1008	530.0									8	1492.0	1212.0	280.0								
"TN"	2004	"WEAKLEY"	"04 Sharon Fire Sta"	1584.0	570.0	1008.0	76	1234	1234																																																														24	1578.0	945	633.0									8	1524.0	1219.0	303.0								
"TN"	2004	"WEAKLEY"	"05 Buster Williams"	1501.0	665.0	826.0	76	1203	1203																																																														24	1487.0	939	548.0									8	1438.0	1179.0	256.0								
"TN"	2004	"WEAKLEY"	"06 Trinity Presbyt"	1042.0	534.0	499.0	76	839	839																																																														24	997.0	688	309.0									8	990.0	786.0	204.0								
"TN"	2004	"WEAKLEY"	"07 Martin Middle Sch"	1743.0	675.0	1059.0	76	1409	1409																																																														24	1707.0	1042	665.0									8	1666.0	1302.0	360.0								
"TN"	2004	"WEAKLEY"	"08 First UMC"	1590.0	686.0	893.0	76	1282	1282																																																														24	1556.0	976	580.0									8	1528.0	1260.0	268.0								
"TN"	2004	"WEAKLEY"	"09 Dresden Sen Citiz"	1542.0	670.0	863.0	76	1245	1245																																																														24	1498.0	879	619.0									8	1477.0	1248.0	229.0								
"TN"	2004	"WEAKLEY"	"ABSENTEE"	0.0	0.0	0.0	76	0	0																																																														24	0.0	0	0.0									8	0.0	0.0	0.0								
"TN"	2004	"WEAKLEY"	"EARLY"	0.0	0.0	0.0	76	0	0																																																														24	0.0	0	0.0									8	0.0	0.0	0.0								
"TN"	2004	"WHITE"	"1-1 Rescue Squad"	921.0	444.0	462.0	43	690	690																																																																										4	884.0	534.0	332.0								
"TN"	2004	"WHITE"	"1-2 Sparta Civic Ctr"	226.0	93.0	131.0	43	165	165																																																																										4	210.0	119.0	89.0								
"TN"	2004	"WHITE"	"2-1 Ag Fair Complex"	859.0	398.0	456.0	43	615	615																																																																										4	804.0	447.0	349.0								
"TN"	2004	"WHITE"	"2-2 Thomas Union"	601.0	299.0	297.0	43	457	457																																																																										4	591.0	358.0	218.0								
"TN"	2004	"WHITE"	"3-1 Ag Fair Complex"	1471.0	623.0	839.0	43	1088	1088																																																																										4	1426.0	793.0	611.0								
"TN"	2004	"WHITE"	"4-1 Hickory Valley"	391.0	162.0	228.0	43	288	288																																																																										4	380.0	199.0	178.0								
"TN"	2004	"WHITE"	"4-2 Bondecroft Fire"	963.0	487.0	462.0	43	712	712																																																																										4	939.0	586.0	331.0								
"TN"	2004	"WHITE"	"5-1 Doyle Civic Ctr"	1168.0	460.0	699.0	43	878	878																																																																										4	1144.0	620.0	508.0								
"TN"	2004	"WHITE"	"6-1 Central View"	357.0	145.0	210.0	43	257	257																																																																										4	347.0	201.0	143.0								
"TN"	2004	"WHITE"	"6-2 Cassville Fire"	1040.0	434.0	600.0	43	767	767																																																																										4	1001.0	562.0	422.0								
"TN"	2004	"WHITE"	"7-1 North End Fire"	1498.0	602.0	885.0	43	1097	1097																																																																										4	1439.0	764.0	654.0								
"TN"	2004	"WHITE"	"ABSENTEE"	0.0	0.0	0.0	43	0	0																																																																										4	0.0	0.0	0.0								
"TN"	2004	"WHITE"	"EARLY"	0.0	0.0	0.0	43	0	0																																																																										4	0.0	0.0	0.0								
"TN"	2004	"WILLIAMSON"	"01-1 Fairview Elem"	1193.0	394.0	786.0	78	752	206	546																													63	272		272																																									4	846.0	316.0	480.0	7	202.0		202.0				
"TN"	2004	"WILLIAMSON"	"01-2 Fairview Recr"	465.0	176.0	286.0	78	424	146	278																																																																									7	349.0		349.0								
"TN"	2004	"WILLIAMSON"	"01-3 Pinewood Elem"	454.0	154.0	290.0	63	335		335																																																																									4	429.0	196.0	218.0								
"TN"	2004	"WILLIAMSON"	"02-1 Hillsboro Elem"	795.0	320.0	466.0	63	559		559																																																																									4	371.0	198.0	165.0	7	282.0		282.0				
"TN"	2004	"WILLIAMSON"	"02-2 New Hope Acad"	1096.0	309.0	779.0	63	854		854																																																																									4	990.0	310.0	650.0								
"TN"	2004	"WILLIAMSON"	"02-3 Oak View Elem"	1046.0	262.0	782.0	63	810		810																																																																									7	904.0		904.0								
"TN"	2004	"WILLIAMSON"	"03-1 Thompson Sta"	235.0	82.0	153.0	63	166		166																																																																									7	187.0		187.0								
"TN"	2004	"WILLIAMSON"	"03-2 Bethesda Recr"	896.0	305.0	583.0	63	633		633																																																																									7	712.0		712.0								
"TN"	2004	"WILLIAMSON"	"03-3 College Grove"	621.0	254.0	366.0	63	425		425																																																																									7	457.0		457.0								
"TN"	2004	"WILLIAMSON"	"03-4 Heritage Elem"	2773.0	654.0	2091.0	63	1993		1993																																																																									7	2240.0		2240.0								
"TN"	2004	"WILLIAMSON"	"04-1 First Presbyter"	1357.0	322.0	1028.0	61	1040		1040																													63	2		2																																									7	1112.0		1112.0								
"TN"	2004	"WILLIAMSON"	"04-2 Millview Church"	1323.0	358.0	957.0	61	980		980																																																																									7	1074.0		1074.0								
"TN"	2004	"WILLIAMSON"	"04-3 Trinity Baptist"	443.0	116.0	326.0	63	350		350																																																																									7	377.0		377.0								
"TN"	2004	"WILLIAMSON"	"05-1 Brentwood Safe"	1483.0	327.0	1147.0	63	1040		1040																																																																									7	1247.0		1247.0								
"TN"	2004	"WILLIAMSON"	"05-2 Nolensville UMC"	787.0	188.0	585.0	63	471		471																													61	106		106																																									7	662.0		662.0								
"TN"	2004	"WILLIAMSON"	"05-3 Triune Baptist"	449.0	180.0	267.0	63	298		298																																																																									7	343.0		343.0								
"TN"	2004	"WILLIAMSON"	"06-1 Concord Church"	806.0	211.0	583.0	61	601		601																																																																									7	684.0		684.0								
"TN"	2004	"WILLIAMSON"	"06-2 New Hope Comm"	947.0	268.0	669.0	63	686		686																																																																									7	798.0		798.0								
"TN"	2004	"WILLIAMSON"	"06-3 Holy Family Cat"	481.0	137.0	341.0	63	355		355																																																																									7	399.0		399.0								
"TN"	2004	"WILLIAMSON"	"07-1 Living Word"	909.0	274.0	626.0	61	690		690																																																																									7	766.0		766.0								
"TN"	2004	"WILLIAMSON"	"07-2 Baptist Child"	763.0	240.0	514.0	61	546		546																																																																									7	610.0		610.0								
"TN"	2004	"WILLIAMSON"	"07-3 Clearview Bapt"	560.0	164.0	395.0	61	402		402																																																																									7	460.0		460.0								
"TN"	2004	"WILLIAMSON"	"08-1 Grassland Mid"	1225.0	286.0	929.0	61	930		930																																																																									7	1024.0		1024.0								
"TN"	2004	"WILLIAMSON"	"08-2 Currey Ingram"	678.0	166.0	504.0	61	502		502																																																																									7	570.0		570.0								
"TN"	2004	"WILLIAMSON"	"08-3 Episcopal Ch"	1108.0	294.0	807.0	61	851		851																																																																									7	917.0		917.0								
"TN"	2004	"WILLIAMSON"	"09-1 Walnut Grove"	930.0	243.0	684.0	61	714		714																																																																									7	782.0		782.0								
"TN"	2004	"WILLIAMSON"	"09-2 Benton Hall Sch"	1127.0	339.0	784.0	61	822		822																																																																									7	904.0		904.0								
"TN"	2004	"WILLIAMSON"	"09-3 Hunter's Bend"	980.0	246.0	727.0	61	735		735																																																																									7	828.0		828.0								
"TN"	2004	"WILLIAMSON"	"10-1 Williamson Recr"	1035.0	347.0	673.0	61	711		711																																																																									7	816.0		816.0								
"TN"	2004	"WILLIAMSON"	"10-2 Liberty Elem"	876.0	366.0	500.0	63	473		473																													61	143		143																																									7	704.0		704.0								
"TN"	2004	"WILLIAMSON"	"10-3 Johnson Elem"	301.0	140.0	160.0	63	215		215																																																																									4	132.0	65.0	61.0	7	125.0		125.0				
"TN"	2004	"WILLIAMSON"	"11-1 Franklin Elem"	944.0	455.0	483.0	63	680		680																																																																									4	743.0	357.0	361.0	7	79.0		79.0				
"TN"	2004	"WILLIAMSON"	"11-2 Moore Elem"	1083.0	245.0	830.0	63	879		879																																																																									7	583.0		583.0	4	353.0	126	208.0				
"TN"	2004	"WILLIAMSON"	"12-1 Fr Faith Church"	459.0	123.0	334.0	63	363		363																																																																									7	375.0		375.0	4	7.0	1	6.0				
"TN"	2004	"WILLIAMSON"	"12-2 People's Church"	1602.0	416.0	1170.0	61	1199		1199																																																																									7	1300.0		1300.0								
"TN"	2004	"WILLIAMSON"	"ABSENTEE"	1785.0	600.0	1167.0	61	770		770																													63	473		473	78	25	8	17																																					7	1218.0		1218.0	4	145.0	60	81.0				
"TN"	2004	"WILLIAMSON"	"EARLY"	45635.0	11771.0	33679.0	61	17321		17321																													63	16409		16409	78	1519	571	948																																					7	33224.0		33224.0	4	5121.0	2181	2785.0				
"TN"	2004	"WILSON"	"01 Hickory Grove"	947.0	281.0	657.0	57	684		684																																																																									5	851.0	404.0	447.0								
"TN"	2004	"WILSON"	"02 St. Stephens"	1236.0	325.0	899.0	57	1003		1003																																																																									5	1131.0	477.0	654.0								
"TN"	2004	"WILSON"	"03 Mt. Juliet Libr"	884.0	236.0	647.0	57	705		705																																																																									5	801.0	393.0	408.0								
"TN"	2004	"WILSON"	"04 Cook's UMC"	1022.0	353.0	665.0	57	761		761																																																																									5	927.0	493.0	434.0								
"TN"	2004	"WILSON"	"05 Friendship Christ"	668.0	201.0	465.0	57	527		527																																																																									5	631.0	326.0	305.0								
"TN"	2004	"WILSON"	"05 LaGuardo Utility"	534.0	175.0	355.0	57	411		411																																																																									5	476.0	243.0	233.0								
"TN"	2004	"WILSON"	"06 Carroll-Oakland"	641.0	238.0	399.0	46	479	479																																																																										5	510.0	296.0	214.0	6	73.0	47	24.0				
"TN"	2004	"WILSON"	"07 Shop Spgs Baptist"	321.0	131.0	187.0	46	245	245																																																																										6	289.0	198.0	84.0								
"TN"	2004	"WILSON"	"07 Southside Elem"	312.0	116.0	194.0	46	233	233																																																																										6	251.0	169.0	76.0	5	28.0	17	11.0				
"TN"	2004	"WILSON"	"07 Watertown High"	251.0	119.0	132.0	46	180	180																																																																										6	229.0	176.0	51.0								
"TN"	2004	"WILSON"	"08 Lakeview Elem"	938.0	265.0	666.0	57	745		745																																																																									5	864.0	396.0	468.0								
"TN"	2004	"WILSON"	"09 Commerce Presby"	117.0	47.0	67.0	46	83	83																																																																										6	105.0	68.0	32.0								
"TN"	2004	"WILSON"	"09 Cottage Home Dem"	99.0	54.0	43.0	46	48	48																																																																										6	73.0	57.0	12.0								
"TN"	2004	"WILSON"	"09 Statesville Home"	280.0	118.0	160.0	46	186	186																																																																										6	258.0	171.0	82.0								
