state	year	county	precinct	vtd	ld	g2002_STH_tv	g2002_STH_dv	g2002_STH_rv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	ld14	g2002_STH_dv14	g2002_STH_rv14	g2002_STH_tv14	ld15	g2002_STH_dv15	g2002_STH_rv15	g2002_STH_tv15	ld16	g2002_STH_dv16	g2002_STH_rv16	g2002_STH_tv16	sd	g2002_STS_tv	g2002_STS_dv	g2002_STS_rv	sd2	g2002_STS_dv2	g2002_STS_rv2	g2002_STS_tv2	sd3	g2002_STS_dv3	g2002_STS_rv3	g2002_STS_tv3	cd	g2002_USH_tv	g2002_USH_dv	g2002_USH_rv	cd2	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	cd3	g2002_USH_dv3	g2002_USH_rv3	g2002_USH_tv3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_GOV_dv	g2002_GOV_rv	g2002_GOV_tv
"TN"	2002	"DAVIDSON"	"35-5 Jewish CC"	2068	55	467	291	176	56	13	29	42																																																									21	510	291	219									5	526.0	306.0	211.0									249	292	544.0	342	191	542.0
"TN"	2002	"DAVIDSON"	"ABSENTEE"		56	452	134	305	55	227	75	302	51	121	91	217	52	102	88	190	53	90	70	160	54	110		141	50	123		123	59	83	40	123	58	112		112	60	76	32	108																									21	1025	666	359	19	311		311	23		125	125	5	2023.0	1249.0	681.0	7	46	97	147					1202	1049	2288.0	1160	1024	2270.0
"TN"	2002	"DAVIDSON"	"AIS"		54	0	0		53	0	0	0	55	0	0	0	56	0	0	0	59	0	0	0	50	0		0	52	0	0	0	58	0		0	60	0	0	0	51	0	0	0																									19	0	0		21	0	0	0	23		0	0	7	0.0	0.0	0.0	5	0	0	0					0	0	0.0	0	0	0.0
"TN"	2002	"DAVIDSON"	"EARLY VOTING"		56	11627	3135	7963	60	3978	1521	5499	51	3018	1902	5157	55	3412	1565	4977	50	4847		4847	54	3515		4187	53	2362	1173	3535	59	2146	1036	3182	52	1905	1232	3137	58	1356		1356																									21	17158	10722	6436	19	7197		7197	23		6015	6015	5	45404.0	30046.0	14441.0	7	1461	3665	5207					30484	25126	55959.0	31239	23037	56014.0
"TN"	2002	"DAVIDSON"	"PAPER VOTES"		52	0	0	0	58	0		0	53	0	0	0	51	0	0	0	56	0	0	0	60	0	0	0	55	0	0	0	59	0	0	0	50	0		0	54	0		0																									19	0	0		21	0	0	0	23		0	0	7	0.0	0.0	0.0	5	0	0	0					0	0	0.0	0	0	0.0
"TN"	2002	"DECATUR"	"01 Dunbar"	2216	71	195	194		72		15	16																																																																					7	300.0	164.0	133.0									186	133	321.0	190	130	326.0
"TN"	2002	"DECATUR"	"02 Liberty"	2224	71	69	68																																																																										7	98.0	47.0	49.0									60	42	106.0	51	54	108.0
"TN"	2002	"DECATUR"	"02 Scotts Hill"	2228	71	141	139																																																																										7	199.0	92.0	102.0									107	96	205.0	107	99	209.0
"TN"	2002	"DECATUR"	"03 Beacon"	2234	72	27		26	71	16		17																																																																					7	62.0	23.0	39.0									31	39	71.0	30	43	74.0
"TN"	2002	"DECATUR"	"03 Decaturville"	2232	71	113	112		72		14	15																																																																					7	200.0	93.0	97.0									95	104	207.0	113	95	212.0
"TN"	2002	"DECATUR"	"04 Decaturville"	2236	71	141	141		72		8	8																																																																					7	216.0	110.0	97.0									123	100	231.0	130	94	233.0
"TN"	2002	"DECATUR"	"05 Parsons"	2240	71	177	175																																																																										7	264.0	123.0	134.0									150	124	277.0	152	119	275.0
"TN"	2002	"DECATUR"	"06 Parsons"	2244	72	175		175	71	7		7																																																																					7	237.0	89.0	139.0									105	142	251.0	123	127	258.0
"TN"	2002	"DECATUR"	"07 Jeanette"	2248	72	117		116																																																																									7	180.0	106.0	66.0									115	66	186.0	123	63	188.0
"TN"	2002	"DECATUR"	"07 Perryville"	2252	72	78		76	71	13		15																																																																					7	134.0	75.0	51.0									87	51	141.0	98	40	143.0
"TN"	2002	"DECATUR"	"08 Parsons"	2256	72	211		208																																																																									7	270.0	98.0	162.0									131	163	304.0	161	142	308.0
"TN"	2002	"DECATUR"	"09 Beacon"	2260	72	93		92																																																																									7	103.0	28.0	73.0									44	64	110.0	40	65	109.0
"TN"	2002	"DECATUR"	"09 Hydro"	2264	72	136		136																																																																									7	184.0	75.0	101.0									105	96	206.0	105	106	213.0
"TN"	2002	"DECATUR"	"ABSENTEE"		72	0		0	71	0		0																																																																					7	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"DECATUR"	"EARLY"		71	576	566		72		433	438																																																																					7	1408.0	776.0	611.0									919	582	1524.0	952	561	1538.0
"TN"	2002	"DEKALB"	"1-1 Alexandria"	2272	40	265	261																																																														17	382	222	158									6	373.0	288.0	77.0									232	168	404.0	238	170	415.0
"TN"	2002	"DEKALB"	"1-2 Temperence Hall"	2276	40	84	80																																																														17	136	61	75									6	123.0	87.0	33.0									69	69	141.0	70	74	145.0
"TN"	2002	"DEKALB"	"1-3 Edgar Evins Park"	2280	40	36	34																																																														17	36	17	19									6	40.0	30.0	9.0									19	20	40.0	21	20	41.0
"TN"	2002	"DEKALB"	"2-1 Liberty"	2284	40	118	111																																																														17	212	92	120									6	191.0	117.0	72.0									86	132	225.0	82	147	234.0
"TN"	2002	"DEKALB"	"2-2 Dowelltown"	2288	40	118	115																																																														17	147	86	59									6	139.0	107.0	29.0									88	63	154.0	87	63	153.0
"TN"	2002	"DEKALB"	"2-3 Snows Hill"	2289	40	130	117																																																														17	181	83	98									6	176.0	122.0	46.0									92	101	196.0	97	100	199.0
"TN"	2002	"DEKALB"	"3 Middle School"	2292	40	252	240																																																														17	357	198	158									6	367.0	277.0	87.0									241	150	396.0	243	153	401.0
"TN"	2002	"DEKALB"	"4-1 Cherry Hill"	2300	40	60	55																																																														17	68	31	37									6	70.0	37.0	28.0									30	40	71.0	37	37	74.0
"TN"	2002	"DEKALB"	"4-2 Rock Castle"	2304	40	65	60																																																														17	89	24	65									6	94.0	43.0	49.0									31	71	102.0	34	66	101.0
"TN"	2002	"DEKALB"	"4-3 Courthouse"	2308	40	225	218																																																														17	294	172	121									6	310.0	235.0	68.0									189	127	324.0	204	119	329.0
"TN"	2002	"DEKALB"	"5-1 Johnson Chapel"	2312	40	99	96																																																														17	121	51	70									6	128.0	76.0	49.0									65	78	146.0	72	69	146.0
"TN"	2002	"DEKALB"	"5-2 Elementary Sch"	2316	40	233	228																																																														17	294	194	100									6	300.0	243.0	45.0									211	106	322.0	217	103	324.0
"TN"	2002	"DEKALB"	"6-1 Belk"	2320	40	99	97																																																														17	131	85	46									6	128.0	109.0	18.0									86	49	137.0	83	54	138.0
"TN"	2002	"DEKALB"	"6-2 Keltonburg"	2324	40	160	159																																																														17	213	150	62									6	208.0	179.0	26.0									155	67	225.0	168	66	236.0
"TN"	2002	"DEKALB"	"6-3 Blue Springs"	2328	40	95	94																																																														17	133	77	56									6	132.0	105.0	26.0									89	49	142.0	88	56	144.0
"TN"	2002	"DEKALB"	"7 Church of Christ"	2332	40	223	218																																																														17	264	179	82									6	265.0	220.0	43.0									193	84	285.0	198	85	285.0
"TN"	2002	"DEKALB"	"ABSENTEE"		40	85	63																																																														17	81	51	29									6	82.0	57.0	24.0									51	36	89.0	53	31	84.0
"TN"	2002	"DEKALB"	"EARLY"		40	1037	1010																																																														17	1400	850	548									6	1399.0	1102.0	287.0									942	563	1519.0	937	612	1568.0
"TN"	2002	"DICKSON"	"01-1 Charlotte Court"	2348	69	436	316	120																																																													25	434	276	158									8	402.0	245.0	145.0									247	201	453.0	273	175	454.0
"TN"	2002	"DICKSON"	"01-2 Sylvia Baptist"	2416	69	203	143	60																																																													25	209	128	81									8	177.0	98.0	77.0									125	92	218.0	118	100	219.0
"TN"	2002	"DICKSON"	"02-1 Eno C.C."	2368	69	311	217	94																																																													25	313	210	103									8	274.0	157.0	108.0									182	142	327.0	181	146	331.0
"TN"	2002	"DICKSON"	"02-2 Tennessee City"	2420	69	437	289	148																																																													25	444	286	158									8	411.0	252.0	151.0									267	195	465.0	267	184	458.0
"TN"	2002	"DICKSON"	"03-1 Cumberland Fce"	2360	69	330	219	111																																																													25	339	215	124									8	316.0	192.0	111.0									206	148	362.0	215	142	370.0
"TN"	2002	"DICKSON"	"03-2 Vanleer Town"	2424	69	493	342	151																																																													25	497	337	160									8	452.0	286.0	150.0									320	191	519.0	323	180	515.0
"TN"	2002	"DICKSON"	"04-1 Jackson Chapel"	2384	69	574	406	168																																																													25	606	421	185									8	528.0	321.0	192.0									391	242	646.0	411	219	646.0
"TN"	2002	"DICKSON"	"05-1 William James"	2432	69	771	474	297																																																													25	788	512	276									8	686.0	391.0	277.0									463	360	829.0	445	376	834.0
"TN"	2002	"DICKSON"	"06-1 Burns Town Hall"	2344	69	400	310	90																																																													25	407	280	127									8	368.0	231.0	124.0									268	150	421.0	247	167	424.0
"TN"	2002	"DICKSON"	"06-2 Porter C.C."	2400	69	651	448	203																																																													25	675	439	236									8	587.0	319.0	248.0									350	335	689.0	362	317	688.0
"TN"	2002	"DICKSON"	"07-1 Pomona TN Tech"	2396	69	759	501	258																																																													25	756	462	294									8	681.0	388.0	273.0									403	373	789.0	412	355	780.0
"TN"	2002	"DICKSON"	"08-1 Memorial Bldg"	2392	69	556	392	164																																																													25	553	355	198									8	509.0	304.0	199.0									341	240	586.0	364	210	586.0
"TN"	2002	"DICKSON"	"09-1 Dickson Sr High"		69	627	447	180																																																													25	619	370	249									8	550.0	319.0	217.0									369	269	642.0	369	263	646.0
"TN"	2002	"DICKSON"	"10-1 Dickson Jr High"		69	583	406	177																																																													25	583	344	239									8	533.0	283.0	235.0									298	312	617.0	346	261	615.0
"TN"	2002	"DICKSON"	"11-1 Crosby Center"	2356	69	589	438	151																																																													25	582	391	191									8	516.0	327.0	180.0									378	233	618.0	385	233	622.0
"TN"	2002	"DICKSON"	"12-1 Buddys Rest"	2340	69	261	179	82																																																													25	254	139	115									8	219.0	114.0	98.0									123	147	271.0	130	134	268.0
"TN"	2002	"DICKSON"	"12-2 Eastside Stuart"	2364	69	372	206	166																																																													25	373	196	177									8	342.0	160.0	176.0									147	246	393.0	195	190	393.0
"TN"	2002	"DICKSON"	"12-3 White Bluff CC"	2428	69	505	316	189																																																													25	513	307	206									8	475.0	262.0	195.0									281	247	535.0	292	228	534.0
"TN"	2002	"DICKSON"	"ABSENTEE"		69	298	232	66																																																													25	308	226	82									8	260.0	182.0	71.0									223	98	322.0	213	110	325.0
"TN"	2002	"DICKSON"	"EARLY"		69	3842	2677	1165																																																													25	3838	2406	1432									8	3382.0	2033.0	1292.0									2349	1689	4056.0	2262	1683	3992.0
"TN"	2002	"DYER"	"A- Bonicord"	2456	82	436	226	197																																																																									8	429.0	332.0	77.0									213	211	441.0	244	185	443.0
"TN"	2002	"DYER"	"A- Fowlkes"	2476	82	530	277	244																																																																									8	522.0	398.0	119.0									265	266	543.0	277	232	519.0
"TN"	2002	"DYER"	"B- Newbern"	2500	77	995	510	485																																																																									8	1012.0	714.0	260.0									463	548	1024.0	505	482	1001.0
"TN"	2002	"DYER"	"C- Roellen"	2508	77	458	212	246																																																																									8	473.0	338.0	120.0									203	269	482.0	224	236	470.0
"TN"	2002	"DYER"	"C- Tatumville"	2516	77	307	156	151																																																																									8	306.0	223.0	77.0									134	179	314.0	155	147	307.0
"TN"	2002	"DYER"	"C- Trimble"	2520	77	493	229	264																																																																									8	493.0	404.0	72.0									251	233	500.0	291	190	493.0
"TN"	2002	"DYER"	"D- Bogota"	2452	77	288	137	151																																																																									8	299.0	230.0	63.0									146	155	304.0	162	139	307.0
"TN"	2002	"DYER"	"D- Millsfield"	2444	77	892	393	499	82	3	5	8																																																																					8	902.0	606.0	272.0									361	563	941.0	440	472	924.0
"TN"	2002	"DYER"	"E- Finley"	2472	77	506	246	260																																																																									8	521.0	385.0	119.0									266	257	536.0	284	234	530.0
"TN"	2002	"DYER"	"E- Lenox"	2496	77	457	190	267	82	13	18	31																																																																					8	497.0	324.0	160.0									194	310	515.0	193	296	499.0
"TN"	2002	"DYER"	"F- Dyer County Cntrl"	2460	82	453	383	60	77	12	9	21																																																																					8	487.0	448.0	25.0									419	58	494.0	406	43	479.0
"TN"	2002	"DYER"	"G- Courthouse"	2468	82	1008	483	497																																																																									8	999.0	690.0	275.0									394	623	1040.0	453	549	1024.0
"TN"	2002	"DYER"	"H- E. Dyersburg"	2492	82	804	391	397	77	9	3	12																																																																					8	816.0	602.0	195.0									406	413	838.0	437	363	814.0
"TN"	2002	"DYER"	"I- Community Center"	2464	77	609	296	313	82	7	7	14																																																																					8	656.0	487.0	149.0									299	368	684.0	321	329	674.0
"TN"	2002	"DYER"	"I- Hurricane Hill"	2484	77	255	120	135																																																																									8	267.0	181.0	80.0									112	156	273.0	116	139	264.0
"TN"	2002	"DYER"	"J- N. Dyersburg"	2448	82	1268	618	631	77	15	42	57																																																																					8	1330.0	902.0	410.0									484	866	1370.0	606	704	1333.0
"TN"	2002	"DYER"	"z-ABSENTEE"		77	0	0	0	82	0	0	0																																																																					8	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"DYER"	"z-EARLY"		77	0	0	0	82	0	0	0																																																																					8	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"FAYETTE"	"01 Somerville City"	2561	94	1221	477	719																																																																									7	1096.0	475.0	601.0									563	619	1191.0	624	542	1191.0
"TN"	2002	"FAYETTE"	"02 Warren"	2596	94	320	95	221																																																																									7	306.0	92.0	205.0									110	198	314.0	105	204	316.0
"TN"	2002	"FAYETTE"	"03 Fayette Corner"	2564	94	377	132	224																																																																									7	339.0	113.0	220.0									150	221	372.0	160	198	362.0
"TN"	2002	"FAYETTE"	"04 Garnett"	2572	94	236	84	146																																																																									7	211.0	84.0	122.0									95	131	228.0	96	128	226.0
"TN"	2002	"FAYETTE"	"05 Longtown"	2576	94	359	252	103																																																																									7	314.0	212.0	94.0									256	99	359.0	263	89	358.0
